Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0019725,cellular homeostasis,19_GO:0065007 biological regulation,-2.4,1.7,3,18982,275,1031,26,2.5,0.49,817854|819293|819778|820335|821357|822112|822188|822503|825814|827086|827307|828899|831375|832188|832468|832773|833627|834035|834806|835841|835919|837296|837550|839355|842337|844087,PDIL2-3|ZAT|PRXIIF|AT3G11630|BTS|AT3G25190|AT3G25910|AT3G28715|ABCI8|bHLH104|AT4G16155|MEB1|GASA4|COPT5|SLAH3|NHX1|AT5G36290|GRXC2|TDT|HA3|TIL|ECA1|ECA3|PDIL2-2|AT1G60420|PDIL1-2,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0006886,intracellular protein transport,19_GO:0051179 localization,-2.4,1.5,2.9,18982,522,1031,43,4.2,0.62,815962|818377|818594|818668|819069|819114|819959|820132|821415|821856|823827|823935|824294|824668|825321|826411|827172|827368|828005|828445|829118|829412|829697|829815|831021|831870|833947|834706|834750|835217|837791|837874|838077|838737|838792|839620|839805|840234|840987|842684|843564|843607|843677,VSR3|AT2G37990|CLC2|CTEXP|RAB6A|SEC61 BETA|p24beta2|SYP71|RAB7B|AT3G22845|TOC75-III|MAG1|VPS35C|AT3G55020|AT3G61480|AT4G08520|AT4G15080|SAR2|SETH5|AT4G23460|AT4G29950|AT4G32760|AKR2|EMB2754|AT5G11490|AtCDC48C|SGR4|AT5G46630|LON2|EYE|KEU|AT1G13160|AT1G15130|AT1G21380|p24delta5|NTF2A|AT1G29310|SAR1|RAB18|AT1G63810|PUM23|TIM23-2|AT1G73430,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0022904,respiratory electron transport chain,19_GO:0008152 metabolic process,-2.3,3.3,3.5,18982,39,1031,7,0.68,0.26,824439|829622|831998|834065|838075|838239|844363,AT3G52730|CIB22|AT5G18800|SDH2-2|AT1G15120|AT1G16700|AT1G80230,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0034220,ion transmembrane transport,19_GO:0051179 localization,-2.3,1.7,2.9,18982,333,1031,30,2.9,0.52,816150|819293|820012|821130|822503|824578|824900|826983|828221|828326|828778|829069|829112|829388|829982|831340|832131|832188|832773|833627|834806|835841|835853|837296|837550|842725|843366|843898|844096|844363,AT2G16510|ZAT|AT3G08650|VMA10|AT3G28715|PUMP1|ACA11|AMT1;1|AT4G02620|AT4G22310|AT4G26710|AT4G29480|ACA10|AT4G32530|AT4G38250|AT5G14880|AT5G20090|COPT5|NHX1|AT5G36290|TDT|HA3|VDAC4|ECA1|ECA3|VHA-E3|KUP6|AVA-P4|AT1G77610|AT1G80230,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0008652,cellular amino acid biosynthetic process,19_GO:0008152 metabolic process,-2.3,1.9,3,18982,208,1031,21,2,0.44,816758|817170|817738|818302|820166|820499|824484|824526|824629|827122|827124|828797|829387|829949|831093|836558|838431|838940|840543|842175|844399,AAT|GP ALPHA 1|AT2G31810|ADK|OMR1|SERAT2;2|NodGS|AT3G53580|TSA1|ATARD2|ARD1|AT-HF|SHM3|SHM1|PYD2|BETA-UP|MAML-4|GGT1|SHM7|ATP-PRT1|WIN1,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:1902600,proton transmembrane transport,19_GO:0051179 localization,-2.3,2.5,3.2,18982,82,1031,11,1.1,0.32,816150|821130|822503|828221|828778|829069|829388|835841|842725|843898|844363,AT2G16510|VMA10|AT3G28715|AT4G02620|AT4G26710|AT4G29480|AT4G32530|HA3|VHA-E3|AVA-P4|AT1G80230,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0019264,glycine biosynthetic process from serine,19_GO:0065007 biological regulation,-2.3,7.9,4.4,18982,7,1031,3,0.29,0.17,829387|829949|840543,SHM3|SHM1|SHM7,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0006565,L-serine catabolic process,19_GO:0008152 metabolic process,-2.3,7.9,4.4,18982,7,1031,3,0.29,0.17,829387|829949|840543,SHM3|SHM1|SHM7,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:1904481,response to tetrahydrofolate,19_GO:0050896 response to stimulus,-2.3,7.9,4.4,18982,7,1031,3,0.29,0.17,829387|829949|840543,SHM3|SHM1|SHM7,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0071786,endoplasmic reticulum tubular network organization,19_GO:0071840 cellular component organization or biogenesis,-2.3,7.9,4.4,18982,7,1031,3,0.29,0.17,826724|829235|834162,BTI2|AT4G31080|BTI3,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:1904482,cellular response to tetrahydrofolate,19_GO:0050896 response to stimulus,-2.3,7.9,4.4,18982,7,1031,3,0.29,0.17,829387|829949|840543,SHM3|SHM1|SHM7,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0008104,protein localization,19_GO:0051179 localization,-2.3,1.4,2.8,18982,739,1031,57,5.5,0.71,814675|815211|815962|817649|818377|818594|818668|819069|819114|819959|820132|821415|821856|823749|823827|823935|824294|824529|824668|825321|826411|827172|827368|828005|828445|828587|829118|829412|829697|829815|831021|831488|831809|831817|831870|833705|833947|834706|834750|835046|835217|837150|837791|837874|838077|838324|838737|838792|839620|839805|840234|840987|842418|842684|843564|843607|843677,STL2P|VPS2.1|VSR3|SKdZeta|AT2G37990|CLC2|CTEXP|RAB6A|SEC61 BETA|p24beta2|SYP71|RAB7B|AT3G22845|RABE1c|TOC75-III|MAG1|VPS35C|RAB8|AT3G55020|AT3G61480|AT4G08520|AT4G15080|SAR2|SETH5|AT4G23460|AT4G24840|AT4G29950|AT4G32760|AKR2|EMB2754|AT5G11490|AT5G16280|EXO70A1|RAB8C|AtCDC48C|AT5G37310|SGR4|AT5G46630|LON2|EXO84B|EYE|GSK1|KEU|AT1G13160|AT1G15130|AT1G17500|AT1G21380|p24delta5|NTF2A|AT1G29310|SAR1|RAB18|SC3|AT1G63810|PUM23|TIM23-2|AT1G73430,-0.54,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-2.3,1.7,2.9,18982,264,1031,25,2.4,0.48,816781|818204|818302|818346|824439|824667|824816|824930|827752|829043|829069|829351|829622|830052|831998|832004|832224|832875|834065|834283|837466|838075|838239|844285|844363,PFK5|URH1|ADK|AT2G37690|AT3G52730|PUR5|HIT3|ADSS|AAH|PFK1|AT4G29480|PANK2|CIB22|FBA2|AT5G18800|NSH3|B73|AT5G28050|SDH2-2|AT5G42740|ACLA-3|AT1G15120|AT1G16700|AT1G79470|AT1G80230,-0.53,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0042742,defense response to bacterium,19_GO:0051704 multi-organism process,-2.3,1.5,2.8,18982,452,1031,38,3.7,0.59,816757|816762|817049|818558|819130|819244|819632|820335|822411|823804|824629|824900|825650|826791|827093|828328|828792|829466|829480|829676|829697|830350|832511|834892|835195|835392|836111|836163|836263|838606|838677|839232|839503|839621|840295|841707|842763|844399,MIPS2|SR1|SDF2|RCA|AT2G45220|JAR1|PR4|AT3G11630|NQR|PUB13|TSA1|ACA11|GSL05|PLDGAMMA1|AHL20|ATCES1|VTC2|ADR1-L1|BAK1|BSK1|AKR2|ADR1-L2|EMB2024|BIR1|EMB3142|SPDS3|ADF4|SIZ1|MYB28|ATSBT5.2|XCP2|VAD1|MAC3A|HK3|UPF3|HTA9|ABCF3|WIN1,-0.52,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0006119,oxidative phosphorylation,19_GO:0008152 metabolic process,-2.3,3.2,3.4,18982,40,1031,7,0.68,0.26,824439|829622|831998|834065|838075|838239|844363,AT3G52730|CIB22|AT5G18800|SDH2-2|AT1G15120|AT1G16700|AT1G80230,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0010102,lateral root morphogenesis,19_GO:0032501 multicellular organismal process,-2.3,2.6,3.2,18982,72,1031,10,0.97,0.31,814953|824484|826983|831809|832196|832658|837958|841367|843797|844105,AIR3|NodGS|AMT1;1|EXO70A1|NPH4|IAA28|GN|LACS2|NRP1|LAX3,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0006073,cellular glucan metabolic process,19_GO:0008152 metabolic process,-2.3,1.8,2.9,18982,211,1031,21,2,0.44,815247|816556|819069|821975|822590|825025|825079|825650|825838|827051|828776|829152|834677|834883|835641|837619|838257|839467|840032|843034|844225,XTH4|MUR3|RAB6A|BAM1|PHS1|AT3G58560|GSL11|GSL05|GSL1|XTH15|SHV3|XTH19|RWA1|ADG1|SVL1|SEX1|AT1G16860|CSLD5|FEI1|SWEETIE|AT1G78880,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0048199,"vesicle targeting, to, from or within Golgi",19_GO:0051179 localization,-2.3,5.3,3.8,18982,14,1031,4,0.39,0.19,814675|827368|827512|837958,STL2P|SAR2|AGD8|GN,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0098660,inorganic ion transmembrane transport,19_GO:0051179 localization,-2.3,1.8,2.9,18982,225,1031,22,2.1,0.45,816150|819293|820012|821130|822503|824900|828221|828778|829069|829112|829388|831340|832188|832773|833627|835841|837296|837550|842725|843366|843898|844363,AT2G16510|ZAT|AT3G08650|VMA10|AT3G28715|ACA11|AT4G02620|AT4G26710|AT4G29480|ACA10|AT4G32530|AT5G14880|COPT5|NHX1|AT5G36290|HA3|ECA1|ECA3|VHA-E3|KUP6|AVA-P4|AT1G80230,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:1901701,cellular response to oxygen-containing compound,19_GO:0050896 response to stimulus,-2.2,1.4,2.7,18982,667,1031,52,5,0.68,816556|817170|817365|817649|818411|819244|819551|819924|820327|820564|823774|824214|824920|824980|825650|826728|827086|827389|828097|828151|828714|829387|829480|829547|829597|829676|829949|830556|830708|831087|831197|831375|831508|831748|832545|833752|835195|835526|836163|837150|837362|837890|837960|838850|839621|840105|840295|840318|840543|841764|842710|843864,MUR3|GP ALPHA 1|CSD2|SKdZeta|PYL4|JAR1|AT3G03940|PUB9|SPY|AT3G13610|HERK1|SNRK2.2|CPK32|AT3G58110|GSL05|SGT1B|bHLH104|AT4G16830|BSL1|MPK4|ABI1|SHM3|BAK1|ABF3|AGB1|BSK1|SHM1|CIPK15|BIM1|CYS1|KEG|GASA4|AT5G16470|CTR1|AT5G24760|AT5G37740|EMB3142|THE1|SIZ1|GSK1|BSL2|HRS1|VIK|AT1G22440|HK3|IWS1|UPF3|NAC017|SHM7|TTL1|RBOH F|DHAR2,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0043487,regulation of RNA stability,19_GO:0050789 regulation of biological process,-2.2,4.2,3.6,18982,22,1031,5,0.48,0.22,820492|821569|824514|828579|844267,ECT5|PUM5|CP29|RBP31|ECT8,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0009063,cellular amino acid catabolic process,19_GO:0008152 metabolic process,-2.2,2.3,3.1,18982,96,1031,12,1.2,0.33,815903|820166|820196|826967|829387|829949|831935|838940|840543|841263|844282|844376,ALDH6B2|OMR1|PAL4|AT4G13360|SHM3|SHM1|GDH1|GGT1|SHM7|D-CDES|ALDH5F1|AT1G80360,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0048527,lateral root development,19_GO:0032501 multicellular organismal process,-2.2,2.1,3,18982,133,1031,15,1.5,0.37,814953|819924|824484|824568|826983|829597|831809|832196|832658|834750|837958|841123|841367|843797|844105,AIR3|PUB9|NodGS|PAS1|AMT1;1|AGB1|EXO70A1|NPH4|IAA28|LON2|GN|WPP2|LACS2|NRP1|LAX3,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0048508,embryonic meristem development,19_GO:0022414 reproductive process,-2.2,3.6,3.4,18982,31,1031,6,0.58,0.24,819969|820936|829424|834868|836269|837381,OBE1|TPR2|HB-8|OBE2|PXY|AT1G08590,-0.51,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0015672,monovalent inorganic cation transport,19_GO:0051179 localization,-2.2,2,2.9,18982,159,1031,17,1.6,0.4,816150|821130|821483|822503|825834|828221|828778|829069|829388|831340|832773|835841|836099|842725|843366|843898|844363,AT2G16510|VMA10|NHD1|AT3G28715|KEA2|AT4G02620|AT4G26710|AT4G29480|AT4G32530|AT5G14880|NHX1|HA3|MYB59|VHA-E3|KUP6|AVA-P4|AT1G80230,-0.5,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0010101,post-embryonic root morphogenesis,19_GO:0032501 multicellular organismal process,-2.2,2.5,3.1,18982,73,1031,10,0.97,0.31,814953|824484|826983|831809|832196|832658|837958|841367|843797|844105,AIR3|NodGS|AMT1;1|EXO70A1|NPH4|IAA28|GN|LACS2|NRP1|LAX3,-0.5,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0001505,regulation of neurotransmitter levels,19_GO:0065007 biological regulation,-2.2,3.1,3.3,18982,41,1031,7,0.68,0.26,829387|829949|831093|836558|838940|840543|844282,SHM3|SHM1|PYD2|BETA-UP|GGT1|SHM7|ALDH5F1,-0.5,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-2.2,2.2,3,18982,109,1031,13,1.3,0.35,814689|818594|819551|821081|828972|829362|831171|832773|833946|834706|837958|838666|839520,AT2G01600|CLC2|AT3G03940|TPLATE|CKL6|AT4G32285|SFC|NHX1|GNL1|AT5G46630|GN|AT1G20760|CKL13,-0.49,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0022900,electron transport chain,19_GO:0008152 metabolic process,-2.2,2.3,3,18982,97,1031,12,1.2,0.33,814780|817646|824439|829622|831998|834065|836895|837639|838075|838239|844087|844363,AT2G02510|VAR2|AT3G52730|CIB22|AT5G18800|SDH2-2|FRO1|FD1|AT1G15120|AT1G16700|PDIL1-2|AT1G80230,-0.49,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0009888,tissue development,19_GO:0032502 developmental process,-2.2,1.4,2.7,18982,687,1031,53,5.1,0.69,816281|816533|816961|817371|818761|819804|819969|819979|820318|820408|820936|820940|821097|821610|823542|824036|824309|824702|825525|828083|828776|829390|829424|829564|831157|831171|831748|831809|832733|834200|834868|835217|835421|835641|835689|835702|836187|836190|836269|837381|837958|838039|838606|839226|839621|839740|840234|841582|841793|841891|842112|843377|844282,P4H5|RPT2b|LRL1|NCRK|TFIIB|P4H2|OBE1|SCN1|AT3G11450|RBR1|TPR2|RR1|SEOR1|UBP14|NEK6|CDC2|RHD4|CER10|TTA2|RHS13|SHV3|LUG|HB-8|CYCD3;1|NAC083|SFC|CTR1|EXO70A1|SK 11|AT5G41950|OBE2|EYE|BOB1|SVL1|D6PK|AT5G56040|PIP2;4|REV|PXY|AT1G08590|GN|TTA1|ATSBT5.2|CUL3|HK3|HB-1|SAR1|AT1G51570|GLY3|XRN4|SVB|BCA4|ALDH5F1,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0009933,meristem structural organization,19_GO:0032502 developmental process,-2.2,2.5,3.1,18982,74,1031,10,0.97,0.31,819969|820936|820940|825525|829424|832733|834868|835217|836190|838039,OBE1|TPR2|RR1|TTA2|HB-8|SK 11|OBE2|EYE|REV|TTA1,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0030163,protein catabolic process,19_GO:0008152 metabolic process,-2.2,1.5,2.7,18982,580,1031,46,4.5,0.64,814805|815135|815962|816533|817646|818710|821357|821473|821610|822296|822364|823669|824289|824972|826476|826728|826812|827311|828111|828626|829457|829462|830390|831870|832184|832260|833835|834224|834227|834290|835062|835281|835416|835954|838077|838143|838217|838609|838677|839226|839409|839538|839623|841822|842728|843529,UBC2|PAA2|VSR3|RPT2b|VAR2|CAM2|BTS|AT3G19390|UBP14|AFB2|PBB1|AT3G45310|PAD1|AT3G58030|FBW2|SGT1B|SAP7|AT4G16190|AT4G03020|RIN2|SLOMO|CDC20.2|UBC22|AtCDC48C|UBQ4|RHF2A|RAD23D|AT5G42190|AT5G42220|PAF1|AFB5|BAG1|CLPX|AT5G58410|AT1G15130|AT1G15740|PAB1|EMB2719|XCP2|CUL3|AT1G04810|AT1G02305|LCR|PAE1|UBC28|AT1G71980,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0097237,cellular response to toxic substance,19_GO:0050896 response to stimulus,-2.2,2.8,3.2,18982,52,1031,8,0.78,0.27,817365|818746|820564|826765|832545|838850|840318|843864,CSD2|AT2G41480|AT3G13610|GPX6|AT5G24760|AT1G22440|NAC017|DHAR2,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0048532,anatomical structure arrangement,19_GO:0032502 developmental process,-2.2,2.4,3,18982,86,1031,11,1.1,0.32,819969|820936|820940|825525|829424|832733|834868|835217|835421|836190|838039,OBE1|TPR2|RR1|TTA2|HB-8|SK 11|OBE2|EYE|BOB1|REV|TTA1,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0006644,phospholipid metabolic process,19_GO:0008152 metabolic process,-2.2,1.8,2.8,18982,215,1031,21,2,0.44,814698|816757|818137|819175|819260|819905|821244|821476|824309|826791|827230|827730|829585|834298|835527|837917|838226|838801|838868|842869|843694,AT2G01690|MIPS2|AT2G35680|AT2G45670|PI4K GAMMA 4|AT3G07180|NPC3|PEN2|RHD4|PLDGAMMA1|CLA1|AT4G19860|HDR|PAH2|HL|AAPT1|AT1G16560|PIP5K1|ATSAC1|FRA3|AT1G73600,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0007030,Golgi organization,19_GO:0071840 cellular component organization or biogenesis,-2.2,3.5,3.3,18982,32,1031,6,0.58,0.24,819959|821856|828587|835217|838792|843677,p24beta2|AT3G22845|AT4G24840|EYE|p24delta5|AT1G73430,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0017001,antibiotic catabolic process,19_GO:0008152 metabolic process,-2.2,3.1,3.2,18982,42,1031,7,0.68,0.26,818105|819778|820335|822402|831330|832545|838850,AT2G35380|PRXIIF|AT3G11630|MDAR4|FDH|AT5G24760|AT1G22440,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0044265,cellular macromolecule catabolic process,19_GO:0008152 metabolic process,-2.1,1.4,2.6,18982,691,1031,53,5.1,0.69,814805|815135|815962|817646|818563|820492|821357|821473|821569|821610|822296|822364|823669|824289|824514|824972|825025|826476|826728|826812|827311|828111|828579|828626|829457|829462|830390|831870|832184|832260|833835|834224|834227|834290|835062|835281|835954|837982|838077|838143|838217|838609|838677|839226|839409|839538|839623|840295|841822|841891|842728|843529|844267,UBC2|PAA2|VSR3|VAR2|RNS2|ECT5|BTS|AT3G19390|PUM5|UBP14|AFB2|PBB1|AT3G45310|PAD1|CP29|AT3G58030|AT3G58560|FBW2|SGT1B|SAP7|AT4G16190|AT4G03020|RBP31|RIN2|SLOMO|CDC20.2|UBC22|AtCDC48C|UBQ4|RHF2A|RAD23D|AT5G42190|AT5G42220|PAF1|AFB5|BAG1|AT5G58410|AT1G14210|AT1G15130|AT1G15740|PAB1|EMB2719|XCP2|CUL3|AT1G04810|AT1G02305|LCR|UPF3|PAE1|XRN4|UBC28|AT1G71980|ECT8,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0006575,cellular modified amino acid metabolic process,19_GO:0008152 metabolic process,-2.1,2.2,2.9,18982,111,1031,13,1.3,0.35,816281|819804|820409|829042|829387|829949|832797|833761|838288|838290|840543|841793|844204,P4H5|P4H2|AT3G12290|GGT4|SHM3|SHM1|GSH2|OXP1|GSTU24|GSTU26|SHM7|GLY3|GGH2,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0009920,cell plate formation involved in plant-type cell wall biogenesis,19_GO:0071840 cellular component organization or biogenesis,-2.1,6.9,4,18982,8,1031,3,0.29,0.17,817874|832059|839419,SAR1|AT5G19390|VAMP721,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0051704 multi-organism process,-2.1,6.9,4,18982,8,1031,3,0.29,0.17,814749|828267|833947,TOM3|TOM1|SGR4,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0046655,folic acid metabolic process,19_GO:0008152 metabolic process,-2.1,6.9,4,18982,8,1031,3,0.29,0.17,829387|829949|840543,SHM3|SHM1|SHM7,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0035999,tetrahydrofolate interconversion,19_GO:0008152 metabolic process,-2.1,4.9,3.6,18982,15,1031,4,0.39,0.19,820409|829387|829949|840543,AT3G12290|SHM3|SHM1|SHM7,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0046685,response to arsenic-containing substance,19_GO:0050896 response to stimulus,-2.1,4.9,3.6,18982,15,1031,4,0.39,0.19,826630|827307|827641|834290,NIP5;1|AT4G16155|NLM1|PAF1,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0055071,manganese ion homeostasis,19_GO:0065007 biological regulation,-2.1,4.9,3.6,18982,15,1031,4,0.39,0.19,822112|828899|837296|837550,AT3G25190|MEB1|ECA1|ECA3,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0061014,positive regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.1,4.9,3.6,18982,15,1031,4,0.39,0.19,820492|821569|841891|844267,ECT5|PUM5|XRN4|ECT8,-0.48,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0044042,glucan metabolic process,19_GO:0008152 metabolic process,-2.1,1.8,2.8,18982,217,1031,21,2,0.44,815247|816556|819069|821975|822590|825025|825079|825650|825838|827051|828776|829152|834677|834883|835641|837619|838257|839467|840032|843034|844225,XTH4|MUR3|RAB6A|BAM1|PHS1|AT3G58560|GSL11|GSL05|GSL1|XTH15|SHV3|XTH19|RWA1|ADG1|SVL1|SEX1|AT1G16860|CSLD5|FEI1|SWEETIE|AT1G78880,-0.47,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0034637,cellular carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-2.1,1.8,2.8,18982,231,1031,22,2.1,0.45,816556|816757|819069|821672|822241|825025|825079|825650|825838|832150|834677|834883|836306|838257|838998|839467|840032|840272|842309|844049|844160|844225,MUR3|MIPS2|RAB6A|MSR1|AT3G26370|AT3G58560|GSL11|GSL05|GSL1|SPS1F|RWA1|ADG1|GUT1|AT1G16860|TPS9|CSLD5|FEI1|GXMT1|TPS10|PGSIP2|TSD2|AT1G78880,-0.47,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0008152 metabolic process,-2.1,1.5,2.7,18982,464,1031,38,3.7,0.59,815903|816781|818204|818302|818346|818752|821659|824439|824520|824667|824816|824930|827752|829015|829043|829069|829351|829622|830052|831093|831150|831513|831998|832004|832224|832511|832875|834065|834283|836558|837466|838075|838239|839621|841762|841785|844285|844363,ALDH6B2|PFK5|URH1|ADK|AT2G37690|GPDHC1|NADK1|AT3G52730|UXS1|PUR5|HIT3|ADSS|AAH|AT4G28940|PFK1|AT4G29480|PANK2|CIB22|FBA2|PYD2|G6PD2|RGP5|AT5G18800|NSH3|B73|EMB2024|AT5G28050|SDH2-2|AT5G42740|BETA-UP|ACLA-3|AT1G15120|AT1G16700|HK3|DJ1B|MUM4|AT1G79470|AT1G80230,-0.46,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0006006,glucose metabolic process,19_GO:0008152 metabolic process,-2.1,3,3.1,18982,43,1031,7,0.68,0.26,821171|828792|830052|831150|834283|835603|840895,AT3G01260|VTC2|FBA2|G6PD2|AT5G42740|VTC5|GAPB,-0.46,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0071840 cellular component organization or biogenesis,-2.1,2.2,2.9,18982,100,1031,12,1.2,0.33,818761|821884|823774|828972|829390|830000|831411|832409|835526|842193|842337|843917,TFIIB|AT3G23090|HERK1|CKL6|LUG|ROPGEF1|LNG1|AT5G23430|THE1|SAB|AT1G60420|ARAC5,-0.46,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-2.1,1.8,2.7,18982,219,1031,21,2,0.44,814853|816757|817261|821244|821357|823557|826630|828083|831093|831508|832001|834298|834355|836163|836263|836558|837423|837890|838580|839621|842193,AT2G03240|MIPS2|PAP12|NPC3|BTS|NIT3|NIP5;1|RHS13|PYD2|AT5G16470|SPL7|PAH2|PHT1;2|SIZ1|MYB28|BETA-UP|SNF4|HRS1|APS2|HK3|SAB,-0.44,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0005976,polysaccharide metabolic process,19_GO:0008152 metabolic process,-2.1,1.5,2.6,18982,436,1031,36,3.5,0.57,815247|816556|818447|819069|819130|820243|821672|821975|822241|822590|825025|825079|825650|825838|827051|828776|829152|829390|834677|834829|834883|834996|835641|836306|836578|837619|838257|839030|839467|840032|840272|841821|843034|844049|844160|844225,XTH4|MUR3|GAUT7|RAB6A|AT2G45220|ASD1|MSR1|BAM1|AT3G26370|PHS1|AT3G58560|GSL11|GSL05|GSL1|XTH15|SHV3|XTH19|LUG|RWA1|GAUT4|ADG1|BXL1|SVL1|GUT1|XYL4|SEX1|AT1G16860|LGT9|CSLD5|FEI1|GXMT1|PME1|SWEETIE|PGSIP2|TSD2|AT1G78880,-0.44,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0009205,purine ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-2.1,2,2.8,18982,126,1031,14,1.4,0.36,816781|824439|829043|829069|829622|830052|831998|832224|834065|834283|838075|838239|844285|844363,PFK5|AT3G52730|PFK1|AT4G29480|CIB22|FBA2|AT5G18800|B73|SDH2-2|AT5G42740|AT1G15120|AT1G16700|AT1G79470|AT1G80230,-0.44,WS_c1_which_mclass____5___1_
GO Biological Processes,19,GO:0072593,reactive oxygen species metabolic process,19_GO:0008152 metabolic process,-2.1,2,2.8,18982,126,1031,14,1.4,0.36,817170|817365|817646|818105|819244|819778|820327|820335|822402|829597|834842|837423|842710|844282,GP ALPHA 1|CSD2|VAR2|AT2G35380|JAR1|PRXIIF|SPY|AT3G11630|MDAR4|AGB1|RBOHD|SNF4|RBOH F|ALDH5F1,-0.44,WS_c1_which_mclass____5___1_
