TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT3G13570,At-SCL30A,encodes an SC35-like splicing factor of 30 kD that is localized to the nuclear specks.,NM_112203,820559,NA,"GO:0000375, GO:0000398, GO:0003676, GO:0003723, GO:0003729, GO:0003824, GO:0005488, GO:0006139, GO:0006397, GO:0008152, GO:0016070, GO:0044238, GO:0008380",0.294415735,-0.358782739,0.111834931,-0.653198474,-0.182580804,0.47061767,-0.294415735,0.358782739,-0.111834931,0.653198474,0.182580804,-0.47061767
AT3G13620,PUT4,NA,NM_112208,820565,3702.AT3G13620.1,"GO:0005215, GO:0005886, GO:0006810, GO:0006811, GO:0006820, GO:0006865, GO:0009987, GO:0015171, GO:0016020, GO:0016021, GO:0022857, GO:0044464, GO:0051179",0.315007324,-0.328606901,0.208210679,-0.643614225,-0.106796645,0.53681758,-0.315007324,0.328606901,-0.208210679,0.643614225,0.106796645,-0.53681758
AT3G13720,PRA1.F3,NA,NM_112222,820581,3702.AT3G13720.1,"GO:0006810, GO:0006886, GO:0015031, GO:0016192, NA",-0.222382783,0.04093081,-0.096903913,0.263313593,0.12547887,-0.137834723,0.222382783,-0.04093081,0.096903913,-0.263313593,-0.12547887,0.137834723
AT3G13740,NA,NA,NM_001338069,820583,NA,,2.141865934,-0.005360923,2.268920969,-2.147226857,0.127055036,2.274281892,-2.141865934,0.005360923,-2.268920969,2.147226857,-0.127055036,-2.274281892
AT3G13772,AtTMN7,Encodes an Arabidopsis Transmembrane nine (TMN) protein.  Transmembrane nine (TM9) proteins are localized in the secretory pathway of eukaryotic cells and are involved in cell adhesion and phagocytosis.  Overexpression of this protein in yeast alters copper and zinc homeostasis.,NM_112228,820587,NA,"GO:0016020, GO:0016021",-0.630422732,0.118058293,-0.642131724,0.748481025,-0.011708992,-0.760190018,0.630422732,-0.118058293,0.642131724,-0.748481025,0.011708992,0.760190018
AT3G13860,HSP60-3A,NA,NM_112240,820599,3702.AT3G13860.1,"GO:0006457, GO:0006461, GO:0008152, GO:0019538, GO:0044238, NA",-0.338702607,-0.091739841,-0.385325082,0.246962765,-0.046622475,-0.293585241,0.338702607,0.091739841,0.385325082,-0.246962765,0.046622475,0.293585241
AT3G13882,NA,NA,NM_001035615,3768810,NA,NA,0.263715407,0.021866204,0.424846275,-0.241849203,0.161130868,0.402980071,-0.263715407,-0.021866204,-0.424846275,0.241849203,-0.161130868,-0.402980071
AT3G13990,NA,NA,NM_001084680,820613,NA,NA,0.329975726,0.16925394,0.259863717,-0.160721787,-0.070112009,0.090609778,-0.329975726,-0.16925394,-0.259863717,0.160721787,0.070112009,-0.090609778
AT3G14010,CID4,"hydroxyproline-rich glycoprotein family protein, similar to Mrs16p (GI:2737884) (Saccharomyces cerevisiae); weak similarity to ataxin-2 related protein (GI:1679686) (Homo sapiens). Included in a family of CTC interacting domain proteins found to interact with PAB2.",NM_001084681,820615,3702.AT3G14010.1,"GO:0005622, GO:0005737, GO:0006996, GO:0009987, GO:0016043, GO:0030529, GO:0032991, GO:0043226, GO:0044085, GO:0044464, GO:0050789, GO:0065007, GO:0071840",-0.20617289,0.032021894,-0.134928688,0.238194784,0.071244202,-0.166950581,0.20617289,-0.032021894,0.134928688,-0.238194784,-0.071244202,0.166950581
AT3G14050,AT-RSH2,NA,NM_112259,820619,3702.AT3G14050.1,NA,0.287641841,0.785290191,0.316212475,0.49764835,0.028570634,-0.469077716,-0.287641841,-0.785290191,-0.316212475,-0.49764835,-0.028570634,0.469077716
AT3G14120,NA,NA,NM_001202960,820629,NA,"GO:0005198, GO:0005215, GO:0005622, GO:0005634, GO:0005635, GO:0006139, GO:0006351, GO:0006403, GO:0006605, GO:0006807, GO:0006810, GO:0006886, GO:0006996, GO:0008104, GO:0008152, GO:0009058, GO:0009987, GO:0015031, GO:0015931, GO:0016020, GO:0016021, GO:0016043, GO:0016070, GO:0019219, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050789, GO:0051169, GO:0051179, GO:0065007, GO:0071840",0.112997528,-0.049070518,0.048412798,-0.162068046,-0.064584731,0.097483315,-0.112997528,0.049070518,-0.048412798,0.162068046,0.064584731,-0.097483315
AT3G14150,HAOX2,NA,NM_001084683,820632,3702.AT3G14150.1,"GO:0003824, GO:0005975, GO:0008152, GO:0016491, GO:0016853, GO:0016874, GO:0044238",0.550472194,0.139628326,0.644545347,-0.410843868,0.094073153,0.504917021,-0.550472194,-0.139628326,-0.644545347,0.410843868,-0.094073153,-0.504917021
AT3G14172,NA,NA,NM_001125151,5007999,NA,NA,-0.976294026,0.073792414,-1.071247942,1.05008644,-0.094953915,-1.145040355,0.976294026,-0.073792414,1.071247942,-1.05008644,0.094953915,1.145040355
AT3G14180,ASIL2,NA,NM_112274,820635,3702.AT3G14180.1,NA,-0.006554886,0.11213534,0.02439833,0.118690226,0.030953217,-0.087737009,0.006554886,-0.11213534,-0.02439833,-0.118690226,-0.030953217,0.087737009
AT3G14220,NA,NA,NM_112279,820640,NA,NA,1.033028963,-0.163206469,1.13384817,-1.196235431,0.100819207,1.297054639,-1.033028963,0.163206469,-1.13384817,1.196235431,-0.100819207,-1.297054639
AT3G14290,PAE2,Encodes 20S proteasome subunit PAE2 (PAE2).,NM_112287,820649,3702.AT3G14290.1,NA,-0.290177555,0.203441607,-0.245293794,0.493619162,0.044883761,-0.448735401,0.290177555,-0.203441607,0.245293794,-0.493619162,-0.044883761,0.448735401
AT3G14330,NA,NA,NM_112291,820653,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004675, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",2.477758557,-0.149576467,2.628497091,-2.627335025,0.150738534,2.778073559,-2.477758557,0.149576467,-2.628497091,2.627335025,-0.150738534,-2.778073559
AT3G14620,CYP72A8,putative cytochrome P450,NM_112323,820690,3702.AT3G14620.1,"GO:0003824, GO:0008152, GO:0016491",3.939819803,0.524511995,4.794478587,-3.415307808,0.854658783,4.269966592,-3.939819803,-0.524511995,-4.794478587,3.415307808,-0.854658783,-4.269966592
AT3G14720,ATMPK19,member of MAP Kinase,NM_001338134,820700,3702.AT3G14720.1,"GO:0003824, GO:0004672, GO:0006464, GO:0006468, GO:0006950, GO:0007049, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0035556, GO:0044238, GO:0050896",-0.461927806,-0.479349066,-0.519047925,-0.017421259,-0.057120118,-0.039698859,0.461927806,0.479349066,0.519047925,0.017421259,0.057120118,0.039698859
AT3G14790,ATRHM3,NA,NM_001338136,820707,3702.AT3G14790.1,NA,-0.22705358,-0.0515848,-0.371119193,0.17546878,-0.144065613,-0.319534393,0.22705358,0.0515848,0.371119193,-0.17546878,0.144065613,0.319534393
AT3G14810,MSL5,NA,NM_001202966,820710,3702.AT3G14810.1,"GO:0005215, GO:0005216, GO:0005886, GO:0006810, GO:0006811, GO:0006820, GO:0009987, GO:0016020, GO:0022857, GO:0044464, GO:0051179",0.021238647,-0.694477388,-0.389131159,-0.715716035,-0.410369806,0.305346229,-0.021238647,0.694477388,0.389131159,0.715716035,0.410369806,-0.305346229
AT3G14860,NA,NA,NM_112348,820715,NA,NA,-0.018226304,-0.206802614,-0.011332972,-0.18857631,0.006893332,0.195469642,0.018226304,0.206802614,0.011332972,0.18857631,-0.006893332,-0.195469642
AT3G14870,NA,NA,NM_001035619,820716,NA,NA,0.307707753,-0.14910411,0.391076208,-0.456811863,0.083368455,0.540180318,-0.307707753,0.14910411,-0.391076208,0.456811863,-0.083368455,-0.540180318
AT3G14890,NA,NA,NM_112351,820718,NA,"GO:0003676, GO:0003677, GO:0003690, GO:0003824, GO:0005488, GO:0006139, GO:0006259, GO:0006281, GO:0006796, GO:0006807, GO:0006950, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0016787, GO:0016788, GO:0016791, GO:0019201, GO:0019204, GO:0044238, GO:0050896",-0.955840848,0.102185179,-0.922747287,1.058026026,0.033093561,-1.024932465,0.955840848,-0.102185179,0.922747287,-1.058026026,-0.033093561,1.024932465
AT3G14900,EMB3120,NA,NM_112352,820719,3702.AT3G14900.1,NA,2.324900151,-0.148866344,2.102575288,-2.473766496,-0.222324863,2.251441633,-2.324900151,0.148866344,-2.102575288,2.473766496,0.222324863,-2.251441633
AT3G14920,NA,NA,NM_112354,820721,NA,NA,-0.172190425,0.013949785,-0.185909583,0.186140211,-0.013719158,-0.199859368,0.172190425,-0.013949785,0.185909583,-0.186140211,0.013719158,0.199859368
AT3G14980,IDM1,NA,NM_001338143,820727,3702.AT3G14980.1,NA,0.520879542,-0.073953968,0.477742138,-0.59483351,-0.043137404,0.551696106,-0.520879542,0.073953968,-0.477742138,0.59483351,0.043137404,-0.551696106
AT3G15020,mMDH2,NA,NM_001084687,820731,NA,"GO:0003824, GO:0005975, GO:0006091, GO:0006099, GO:0008152, GO:0016491, GO:0044238",-1.6059628,-0.158939963,-1.784889832,1.447022837,-0.178927032,-1.62594987,1.6059628,0.158939963,1.784889832,-1.447022837,0.178927032,1.62594987
AT3G15030,MEE35,Arabidopsis thaliana TCP family transcription factor. Regulated by miR319. Involved in heterchronic regulation of leaf differentiation.,NM_001202967,820732,3702.AT3G15030.1,NA,1.518239487,-0.592043462,1.536474991,-2.110282949,0.018235504,2.128518453,-1.518239487,0.592043462,-1.536474991,2.110282949,-0.018235504,-2.128518453
AT3G15090,NA,NA,NM_112371,820739,NA,"GO:0003824, GO:0005975, GO:0008152, GO:0016491, GO:0044238",-0.126010105,-0.308824224,-0.331052776,-0.182814119,-0.20504267,-0.022228551,0.126010105,0.308824224,0.331052776,0.182814119,0.20504267,0.022228551
AT3G15120,NA,NA,NM_001338149,820743,NA,"GO:0003682, GO:0003824, GO:0005488, GO:0005515, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006796, GO:0006807, GO:0008152, GO:0009056, GO:0009058, GO:0009987, GO:0016070, GO:0016462, GO:0016787, GO:0019219, GO:0040029, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007",-0.09823653,-0.360777963,-0.237687189,-0.262541433,-0.139450659,0.123090774,0.09823653,0.360777963,0.237687189,0.262541433,0.139450659,-0.123090774
AT3G15160,NA,NA,NM_001338151,820747,NA,NA,0.539979665,0.142702399,0.464993263,-0.397277266,-0.074986402,0.322290864,-0.539979665,-0.142702399,-0.464993263,0.397277266,0.074986402,-0.322290864
AT3G15220,NA,NA,NM_112385,820753,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006915, GO:0006950, GO:0007049, GO:0007154, GO:0007165, GO:0008152, GO:0008219, GO:0009987, GO:0016265, GO:0016301, GO:0016740, GO:0019220, GO:0019538, GO:0035556, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0050896, GO:0051726, GO:0065007, GO:0065009, GO:0032502",-0.34394878,0.09018438,-0.345438921,0.43413316,-0.001490141,-0.435623301,0.34394878,-0.09018438,0.345438921,-0.43413316,0.001490141,0.435623301
AT3G15260,NA,NA,NM_112389,820757,NA,"GO:0000165, GO:0003824, GO:0004721, GO:0004857, GO:0005488, GO:0005515, GO:0006464, GO:0006468, GO:0007154, GO:0007165, GO:0008152, GO:0009987, GO:0016787, GO:0016788, GO:0016791, GO:0019207, GO:0019210, GO:0019538, GO:0030234, GO:0035556, GO:0044238, GO:0050790, GO:0065007, GO:0065009",-0.160610512,-0.019620367,0.026758381,0.140990144,0.187368893,0.046378748,0.160610512,0.019620367,-0.026758381,-0.140990144,-0.187368893,-0.046378748
AT3G15350,NA,NA,NM_112398,820766,NA,"GO:0003824, GO:0005975, GO:0005976, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238, NA",0.155225836,-0.492637056,0.154507039,-0.647862891,-0.000718796,0.647144095,-0.155225836,0.492637056,-0.154507039,0.647862891,0.000718796,-0.647144095
AT3G15380,NA,NA,NM_112406,820777,NA,"GO:0005215, GO:0006810, GO:0022857, GO:0051179",0.056338231,-0.135824753,0.143658967,-0.192162984,0.087320736,0.27948372,-0.056338231,0.135824753,-0.143658967,0.192162984,-0.087320736,-0.27948372
AT3G15410,NA,NA,NM_001202972,820780,NA,NA,-0.105487513,0.138330254,-0.203601862,0.243817767,-0.098114349,-0.341932117,0.105487513,-0.138330254,0.203601862,-0.243817767,0.098114349,0.341932117
AT3G15430,NA,NA,NM_001338170,820782,NA,"GO:0003676, GO:0003682, GO:0005083, GO:0005085, GO:0005488, GO:0005515, GO:0006139, GO:0006810, GO:0007049, GO:0008152, GO:0009987, GO:0015931, GO:0030234, GO:0044238, NA",-0.311657226,-0.036861631,-0.287570119,0.274795594,0.024087106,-0.250708488,0.311657226,0.036861631,0.287570119,-0.274795594,-0.024087106,0.250708488
AT3G15470,NA,NA,NM_112415,820786,NA,NA,-0.050859822,-0.312580717,-0.264316395,-0.261720895,-0.213456573,0.048264322,0.050859822,0.312580717,0.264316395,0.261720895,0.213456573,-0.048264322
AT3G15480,NA,NA,NM_112416,820787,NA,NA,0.473140217,-0.038206041,0.545215817,-0.511346258,0.0720756,0.583421858,-0.473140217,0.038206041,-0.545215817,0.511346258,-0.0720756,-0.583421858
AT3G15570,NA,NA,NM_112425,820797,NA,NA,4.897481543,-0.227109029,4.533627766,-5.124590572,-0.363853777,4.760736795,-4.897481543,0.227109029,-4.533627766,5.124590572,0.363853777,-4.760736795
AT3G15580,APG8H,"Encodes APG8, a component of autophagy conjugation pathway. Delivered to the lumens of vacuole under nitrogen-starvation condition.",NM_112426,820798,3702.AT3G15580.1,"GO:0006950, GO:0007154, GO:0009605, GO:0009987, GO:0050896",0.6622817,0.317114685,0.779319594,-0.345167016,0.117037894,0.46220491,-0.6622817,-0.317114685,-0.779319594,0.345167016,-0.117037894,-0.46220491
AT3G15610,NA,NA,NM_112431,820803,NA,NA,-0.362607043,0.138658223,-0.254542075,0.501265266,0.108064967,-0.393200298,0.362607043,-0.138658223,0.254542075,-0.501265266,-0.108064967,0.393200298
AT3G15640,NA,NA,NM_001084692,820806,NA,"GO:0003824, GO:0005622, GO:0005737, GO:0005739, GO:0006091, GO:0006119, GO:0016491, GO:0022904, GO:0043226, GO:0008152, GO:0044464",-0.531958283,-0.118719796,-0.810926505,0.413238487,-0.278968222,-0.692206709,0.531958283,0.118719796,0.810926505,-0.413238487,0.278968222,0.692206709
AT3G15660,ATGRX4,NA,NM_001035627,820809,3702.AT3G15660.1,NA,-0.170326196,-0.130537335,-0.068285333,0.039788861,0.102040863,0.062252002,0.170326196,0.130537335,0.068285333,-0.039788861,-0.102040863,-0.062252002
AT3G15680,NA,NA,NM_001338181,820811,NA,NA,0.36017788,-0.144744302,0.462958414,-0.504922182,0.102780534,0.607702716,-0.36017788,0.144744302,-0.462958414,0.504922182,-0.102780534,-0.607702716
AT3G15690,NA,NA,NM_001338182,820812,NA,,1.330238893,-0.132677041,1.281764598,-1.462915934,-0.048474295,1.414441639,-1.330238893,0.132677041,-1.281764598,1.462915934,0.048474295,-1.414441639
AT3G15790,ATMBD11,Protein containing methyl-CpG-binding domain.Has sequence similarity to human MBD proteins.,NM_001338188,820822,3702.AT3G15790.1,NA,0.117534017,-0.308656085,0.216869343,-0.426190102,0.099335326,0.525525428,-0.117534017,0.308656085,-0.216869343,0.426190102,-0.099335326,-0.525525428
AT3G15820,ROD1,"Functions as phosphatidylcholine:diacylglycerol cholinephosphotransferase, a major reaction for the transfer of 18:1 into phosphatidylcholine for desaturation  and also for the reverse transfer of 18:2 and 18:3 into the triacylglycerols  synthesis pathway",NM_112452,820825,3702.AT3G15820.1,NA,-0.400880719,-0.433068124,-0.546559201,-0.032187405,-0.145678482,-0.113491077,0.400880719,0.433068124,0.546559201,0.032187405,0.145678482,0.113491077
AT3G15900,NA,NA,NM_112460,820833,NA,"GO:0005622, GO:0005737, GO:0009536, GO:0043226, GO:0044464",4.809527601,-0.305473135,5.925089949,-5.115000736,1.115562348,6.230563084,-4.809527601,0.305473135,-5.925089949,5.115000736,-1.115562348,-6.230563084
AT3G15920,NA,NA,NM_112462,820835,NA,"GO:0005488, GO:0005622, GO:0005737, GO:0005768, GO:0006810, GO:0006897, GO:0006996, GO:0008289, GO:0009987, GO:0016020, GO:0016043, GO:0016192, GO:0043226, GO:0044464, GO:0051179, GO:0071840, NA",-0.108621541,0.043235359,-0.176666181,0.1518569,-0.06804464,-0.219901541,0.108621541,-0.043235359,0.176666181,-0.1518569,0.06804464,0.219901541
AT3G15940,NA,NA,NM_001202977,820838,NA,"GO:0003824, GO:0005975, GO:0005976, GO:0008152, GO:0016740, GO:0016757, GO:0016779, GO:0016787, GO:0016788, GO:0016791, GO:0019203, GO:0044238",-1.11104039,0.022063258,-1.173309162,1.133103648,-0.062268772,-1.19537242,1.11104039,-0.022063258,1.173309162,-1.133103648,0.062268772,1.19537242
AT3G15970,NA,NA,NM_001338194,820841,NA,"GO:0003824, GO:0003924, GO:0005488, GO:0005515, GO:0005622, GO:0005634, GO:0005737, GO:0005815, GO:0005856, GO:0006139, GO:0006403, GO:0006508, GO:0006605, GO:0006796, GO:0006807, GO:0006810, GO:0006886, GO:0006996, GO:0007010, GO:0007049, GO:0007067, GO:0008047, GO:0008104, GO:0008152, GO:0009056, GO:0009987, GO:0015031, GO:0015931, GO:0016043, GO:0016462, GO:0016787, GO:0019219, GO:0019220, GO:0019538, GO:0030234, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0051169, GO:0051179, GO:0051726, GO:0065007, GO:0065009, GO:0071840",-0.351523488,0.055053086,-0.319727313,0.406576574,0.031796176,-0.374780399,0.351523488,-0.055053086,0.319727313,-0.406576574,-0.031796176,0.374780399
AT3G16050,A37,"Encodes a protein with pyridoxal phosphate synthase activity whose transcripts were detected mostly in roots and accumulate during senescence. The protein was found in very low abundance, which prevented a specific localisation.",NM_112475,820850,3702.AT3G16050.1,NA,-0.792064339,-1.420864179,-1.078225962,-0.62879984,-0.286161623,0.342638217,0.792064339,1.420864179,1.078225962,0.62879984,0.286161623,-0.342638217
AT3G16060,NA,NA,NM_112476,820851,NA,"GO:0003774, GO:0003777, GO:0003824, GO:0005622, GO:0005856, GO:0006139, GO:0006796, GO:0006807, GO:0006928, GO:0008152, GO:0009056, GO:0009987, GO:0016462, GO:0016787, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464",-0.384757436,-0.077868453,-0.310228153,0.306888983,0.074529283,-0.2323597,0.384757436,0.077868453,0.310228153,-0.306888983,-0.074529283,0.2323597
AT3G16090,AtHrd1A,NA,NM_112479,820854,NA,NA,-0.036157791,-0.177100651,-0.093498113,-0.140942859,-0.057340322,0.083602537,0.036157791,0.177100651,0.093498113,0.140942859,0.057340322,-0.083602537
AT3G16100,ATRAB7D,NA,NM_112480,820855,3702.AT3G16100.1,NA,1.096859942,-0.369812056,1.201539156,-1.466671998,0.104679214,1.571351212,-1.096859942,0.369812056,-1.201539156,1.466671998,-0.104679214,-1.571351212
AT3G16110,ATPDI4,"Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily. Unlike several other PDI family members, transcript levels for this gene are not up-regulated in response to three different chemical inducers of ER stress (dithiothreitol, beta-mercaptoethanol, and tunicamycin).",NM_112481,820856,3702.AT3G16110.1,"GO:0003756, GO:0003824, GO:0005622, GO:0005737, GO:0005783, GO:0006457, GO:0006950, GO:0008152, GO:0009987, GO:0016853, GO:0019538, GO:0043226, GO:0044238, GO:0044464, GO:0050896",0.008909297,-0.056879265,-0.080409269,-0.065788562,-0.089318566,-0.023530003,-0.008909297,0.056879265,0.080409269,0.065788562,0.089318566,0.023530003
AT3G16170,AAE13,NA,NM_001338210,820862,3702.AT3G16170.1,"GO:0003824, GO:0006520, GO:0006629, GO:0006631, GO:0006732, GO:0008152, GO:0008652, GO:0016491, GO:0016874, GO:0044238",0.071671477,-0.0492323,-0.033407441,-0.120903777,-0.105078918,0.015824859,-0.071671477,0.0492323,0.033407441,0.120903777,0.105078918,-0.015824859
AT3G16180,NRT1.12,NA,NM_112489,820864,NA,"GO:0005215, GO:0006810, GO:0022857, GO:0051179",0.696624062,0.526824025,0.3135326,-0.169800037,-0.383091462,-0.213291425,-0.696624062,-0.526824025,-0.3135326,0.169800037,0.383091462,0.213291425
AT3G16190,NA,NA,NM_112490,820865,NA,"GO:0003824, GO:0005622, GO:0005737, GO:0006139, GO:0006732, GO:0006766, GO:0006796, GO:0006807, GO:0008152, GO:0009987, GO:0016787, GO:0044238, GO:0044464, NA",0.508674092,-0.01671841,0.630141991,-0.525392503,0.121467898,0.646860401,-0.508674092,0.01671841,-0.630141991,0.525392503,-0.121467898,-0.646860401
AT3G16220,NA,NA,NM_001338211,820868,NA,NA,1.399050099,-0.234597223,1.279218625,-1.633647322,-0.119831474,1.513815848,-1.399050099,0.234597223,-1.279218625,1.633647322,0.119831474,-1.513815848
AT3G16230,NA,NA,NM_001202980,820869,NA,NA,0.283184442,-0.18400785,0.18332772,-0.467192293,-0.099856722,0.36733557,-0.283184442,0.18400785,-0.18332772,0.467192293,0.099856722,-0.36733557
AT3G16260,TRZ4,Encodes a tRNase Z.,NM_001338223,820872,3702.AT3G16260.1,"GO:0003824, GO:0004518, GO:0004521, GO:0005622, GO:0005737, GO:0005739, GO:0006139, GO:0006399, GO:0006807, GO:0006996, GO:0007005, GO:0008152, GO:0009987, GO:0016043, GO:0016070, GO:0016787, GO:0016788, GO:0043226, GO:0044238, GO:0044464, GO:0071840, NA",1.288104058,-0.104270181,1.254548814,-1.392374238,-0.033555244,1.358818995,-1.288104058,0.104270181,-1.254548814,1.392374238,0.033555244,-1.358818995
AT3G16310,NA,NA,NM_112502,820878,NA,"GO:0003676, GO:0003677, GO:0003697, GO:0005215, GO:0005488, GO:0005622, GO:0005634, GO:0005635, GO:0006139, GO:0006351, GO:0006605, GO:0006807, GO:0006810, GO:0006886, GO:0006996, GO:0008104, GO:0008152, GO:0008289, GO:0009058, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016070, GO:0019219, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050789, GO:0051169, GO:0051179, GO:0065007, GO:0071840",-0.478204553,0.360351569,-0.339940009,0.838556122,0.138264544,-0.700291578,0.478204553,-0.360351569,0.339940009,-0.838556122,-0.138264544,0.700291578
AT3G16460,JAL34,NA,NM_112517,820894,3702.AT3G16460.1,NA,-3.396405634,0.369798197,-3.605501835,3.766203831,-0.2090962,-3.975300031,3.396405634,-0.369798197,3.605501835,-3.766203831,0.2090962,3.975300031
AT3G16500,IAA26,phytochrome-associated protein 1 (PAP1),NM_001338235,820898,3702.AT3G16500.1,NA,0.0464655,0.341892955,0.339110201,0.295427454,0.292644701,-0.002782753,-0.0464655,-0.341892955,-0.339110201,-0.295427454,-0.292644701,0.002782753
AT3G16510,NA,NA,NM_112522,820899,NA,NA,0.735697924,-0.242277915,-0.026151738,-0.977975839,-0.761849661,0.216126177,-0.735697924,0.242277915,0.026151738,0.977975839,0.761849661,-0.216126177
AT3G16560,NA,NA,NM_001338238,820905,NA,"GO:0003824, GO:0004721, GO:0004857, GO:0005488, GO:0005515, GO:0006464, GO:0006468, GO:0008152, GO:0009987, GO:0016787, GO:0016788, GO:0016791, GO:0019207, GO:0019210, GO:0019538, GO:0030234, GO:0044238, GO:0050790, GO:0065007, GO:0065009",-0.200379289,-0.03699049,-0.240482459,0.163388799,-0.040103169,-0.203491968,0.200379289,0.03699049,0.240482459,-0.163388799,0.040103169,0.203491968
AT3G16620,ATTOC120,"component of TOC complex, plastid protein import machinery.",NM_112535,820913,3702.AT3G16620.1,NA,0.100490252,0.042306558,0.094650584,-0.058183694,-0.005839668,0.052344026,-0.100490252,-0.042306558,-0.094650584,0.058183694,0.005839668,-0.052344026
AT3G16760,NA,NA,NM_112549,820928,NA,"GO:0006457, GO:0006950, GO:0008152, GO:0019538, GO:0044238, GO:0050896",-0.060918985,0.036904816,-0.079937977,0.097823802,-0.019018992,-0.116842793,0.060918985,-0.036904816,0.079937977,-0.097823802,0.019018992,0.116842793
AT3G16785,PLD,Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation. Does not appear to be involved in root hair patterning. Not induced upon Pi starvation.,NM_001338255,820932,3702.AT3G15730.1,NA,-0.036071291,0.161283159,-0.13563049,0.197354451,-0.099559199,-0.29691365,0.036071291,-0.161283159,0.13563049,-0.197354451,0.099559199,0.29691365
AT3G16810,APUM24,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,NM_112555,820934,3702.AT3G16810.1,"GO:0003676, GO:0003723, GO:0003729, GO:0005488, GO:0005622, GO:0005634, GO:0005730, GO:0006412, GO:0006417, GO:0008152, GO:0009058, GO:0009987, GO:0019538, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007",-0.366184167,-0.287909627,-0.419739694,0.07827454,-0.053555526,-0.131830066,0.366184167,0.287909627,0.419739694,-0.07827454,0.053555526,0.131830066
AT3G16840,NA,NA,NM_001338264,820937,NA,"GO:0003724, GO:0003824, GO:0004386, GO:0005622, GO:0005634, GO:0005730, GO:0005737, GO:0006139, GO:0006796, GO:0006807, GO:0008152, GO:0009056, GO:0009987, GO:0016070, GO:0016462, GO:0016787, GO:0043226, GO:0044238, GO:0044464",-0.038355519,-0.096523957,-0.120803608,-0.058168438,-0.082448089,-0.024279651,0.038355519,0.096523957,0.120803608,0.058168438,0.082448089,0.024279651
AT3G16857,ARR1,Encodes an Arabidopsis response regulator (ARR) protein that acts in concert with other type-B ARRs in the cytokinin signaling pathway.,NM_001338265,820940,3702.AT3G16857.2,"GO:0003824, GO:0004672, GO:0005622, GO:0005886, GO:0006464, GO:0006468, GO:0006520, GO:0007154, GO:0007165, GO:0008152, GO:0008168, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0016020, GO:0044464",-0.172010573,0.36696929,-0.155444198,0.538979863,0.016566375,-0.522413488,0.172010573,-0.36696929,0.155444198,-0.538979863,-0.016566375,0.522413488
AT3G16940,NA,NA,NM_001338268,820950,NA,"GO:0000981, GO:0001071, GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007",-0.158175216,-0.010230046,-0.211422843,0.14794517,-0.053247627,-0.201192797,0.158175216,0.010230046,0.211422843,-0.14794517,0.053247627,0.201192797
