Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0034622,cellular protein-containing complex assembly,19_GO:0071840 cellular component organization or biogenesis,-6.4,1.9,5.5,18982,543,1217,66,5.4,0.65,816354|817576|817592|817897|818151|818311|818324|818636|819179|819377|819806|820296|820626|821942|821983|824728|825296|825521|826746|827111|827257|827638|827773|828163|828637|828951|829025|829649|829701|830008|832352|833791|833855|834066|834489|834532|834602|834779|835359|835701|835797|835941|836350|836885|837434|837781|838239|838245|838462|838614|838690|838714|839152|839238|839314|839503|839789|839878|840582|841065|841235|841726|841812|843963|844021|844347,TTN5|U2B''|KIS|MAC3B|AT2G35790|RS2Z33|AT2G37470|AT2G40430|AT2G45710|AT2G47640|AT3G06320|AT3G11250|AT3G14100|AT3G23620|HSP60|eIF6A|AT3G61240|AT3G63460|EIF3A|AT4G14615|AT4G15770|AT4G19006|PCAP1|AT4G02840|FKBP53|AT4G28360|RPT2a|ADF9|MRPL11|VAB2|HTB2|ASF1B|AT5G38650|AT5G40660|MAP18|DSS1(V)|AT5G45620|RPS19|AT5G52820|HSP81-2|NAP1;3|RPT3|AT5G62290|AT5G67490|AT1G09150|Hop1|AT1G16700|AT1G16740|NRP2|VAB3|emb1507|LSM3A|DCP5|EIF2 GAMMA|PRP39|MAC3A|ATS9|PFD6|AT1G36730|AT1G45000|AT1G48160|AT1G52930|RPT1A|SmD3|LSM3B|SUS2,-4.3,hits
GO Biological Processes,19,GO:0065003,protein-containing complex assembly,19_GO:0071840 cellular component organization or biogenesis,-6.3,1.8,5.5,18982,625,1217,73,6,0.68,814675|816354|817576|817592|817897|818151|818311|818324|818636|819179|819364|819377|819806|820296|820626|821942|821983|824728|825296|825521|825648|826746|827111|827257|827368|827638|827773|828163|828363|828637|828951|829025|829649|829701|830008|832352|832431|833791|833855|834066|834489|834532|834602|834779|835359|835701|835797|835941|836350|836885|837434|837781|838239|838245|838462|838614|838690|838714|839152|839238|839314|839503|839789|839878|840582|841065|841235|841726|841765|841812|843963|844021|844347,STL2P|TTN5|U2B''|KIS|MAC3B|AT2G35790|RS2Z33|AT2G37470|AT2G40430|AT2G45710|FUM1|AT2G47640|AT3G06320|AT3G11250|AT3G14100|AT3G23620|HSP60|eIF6A|AT3G61240|AT3G63460|CUL1|EIF3A|AT4G14615|AT4G15770|SAR2|AT4G19006|PCAP1|AT4G02840|HIP1|FKBP53|AT4G28360|RPT2a|ADF9|MRPL11|VAB2|HTB2|SWEET12|ASF1B|AT5G38650|AT5G40660|MAP18|DSS1(V)|AT5G45620|RPS19|AT5G52820|HSP81-2|NAP1;3|RPT3|AT5G62290|AT5G67490|AT1G09150|Hop1|AT1G16700|AT1G16740|NRP2|VAB3|emb1507|LSM3A|DCP5|EIF2 GAMMA|PRP39|MAC3A|ATS9|PFD6|AT1G36730|AT1G45000|AT1G48160|AT1G52930|PPC1|RPT1A|SmD3|LSM3B|SUS2,-4.3,hits
GO Biological Processes,19,GO:0035383,thioester metabolic process,19_GO:0008152 metabolic process,-6.3,4.9,6.8,18982,45,1217,14,1.2,0.31,818024|818382|818452|819845|820951|822181|826788|833655|835006|839031|839429|839891|840081|843982,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|ACS|ACLB-2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|HMG1,-4.3,hits
GO Biological Processes,19,GO:0006637,acyl-CoA metabolic process,19_GO:0008152 metabolic process,-6.3,4.9,6.8,18982,45,1217,14,1.2,0.31,818024|818382|818452|819845|820951|822181|826788|833655|835006|839031|839429|839891|840081|843982,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|ACS|ACLB-2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|HMG1,-4.3,hits
GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-6.3,2.4,5.8,18982,238,1217,37,3,0.49,815343|815374|818024|818231|818302|818382|818452|818892|819845|820951|821870|822181|822359|824465|824930|826788|828564|830008|830752|830758|833655|833729|834081|834791|835006|836809|838204|838239|838614|839031|839429|839891|840081|842670|843741|843982|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|ADK|CAC3|MVD1|AT2G42910|ACLB-1|LPD1|PKP-ALPHA|LTA2|SDH2-1|AT3G52990|ADSS|HMGS|PGI1|VAB2|CI51|AT5G08570|ACS|EMB1467|AT5G40810|AT5G47435|ACLB-2|SDH1-1|AT1G16350|AT1G16700|VAB3|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|AT1G63660|ENO1|HMG1|AT1G80230,-4.3,hits
GO Biological Processes,19,GO:0009150,purine ribonucleotide metabolic process,19_GO:0008152 metabolic process,-6.2,2.5,5.8,18982,220,1217,35,2.9,0.48,815343|815374|818024|818231|818382|818452|819845|820951|821870|822181|822359|824465|824930|826788|828564|830008|830752|830758|833655|833729|834081|834791|835006|836809|838204|838239|838614|839031|839429|839891|840081|842670|843741|843982|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|ACLB-1|LPD1|PKP-ALPHA|LTA2|SDH2-1|AT3G52990|ADSS|HMGS|PGI1|VAB2|CI51|AT5G08570|ACS|EMB1467|AT5G40810|AT5G47435|ACLB-2|SDH1-1|AT1G16350|AT1G16700|VAB3|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|AT1G63660|ENO1|HMG1|AT1G80230,-4.2,hits
GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-6,2.3,5.6,18982,264,1217,39,3.2,0.5,815343|815374|818024|818231|818302|818382|818452|818892|819845|820951|821870|822181|822359|824465|824930|826788|828564|830008|830752|830758|832875|833655|833729|834081|834791|835006|836809|837068|838204|838239|838614|839031|839429|839891|840081|842670|843741|843982|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|ADK|CAC3|MVD1|AT2G42910|ACLB-1|LPD1|PKP-ALPHA|LTA2|SDH2-1|AT3G52990|ADSS|HMGS|PGI1|VAB2|CI51|AT5G08570|AT5G28050|ACS|EMB1467|AT5G40810|AT5G47435|ACLB-2|SDH1-1|URH2|AT1G16350|AT1G16700|VAB3|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|AT1G63660|ENO1|HMG1|AT1G80230,-4,hits
GO Biological Processes,19,GO:0046390,ribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-6,2.6,5.7,18982,178,1217,30,2.5,0.44,815343|815374|818024|818231|818382|818892|819845|820951|821870|822181|822396|824465|824612|824930|828392|828564|830758|833655|834081|834791|835006|838204|839031|839429|839868|839891|839964|842670|843741|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|PKP-ALPHA|LTA2|CARA|AT3G52990|AT3G54470|ADSS|PYR4|PGI1|AT5G08570|ACS|AT5G40810|AT5G47435|ACLB-2|AT1G16350|IAR4|PDH-E1 ALPHA|CARB|PDH-E1 BETA|AT1G30820|AT1G63660|ENO1|AT1G80230,-4,hits
KEGG Pathway,24,ath_M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",,-5.9,8.3,7.4,18982,15,1217,8,0.66,0.23,818024|820951|820984|822181|839031|839429|839891|841221,AT2G34590|LPD1|mtLPD2|LTA2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|mtLPD1,-3.9,hits
KEGG Pathway,24,M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",,-5.9,8.3,7.4,18982,15,1217,8,0.66,0.23,818024|820951|820984|822181|839031|839429|839891|841221,AT2G34590|LPD1|mtLPD2|LTA2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|mtLPD1,-3.9,hits
GO Biological Processes,19,GO:0045292,"mRNA cis splicing, via spliceosome",19_GO:0008152 metabolic process,-5.9,4.8,6.5,18982,42,1217,13,1.1,0.29,817576|818311|820510|820559|824518|824712|825359|829285|835279|836541|838997|839262|839314,U2B''|RS2Z33|EMB2769|SCL30A|RS2Z32|SCL30|RS31|RSZ22|RS41|SC35|RSZ21|SR34|PRP39,-3.9,hits
GO Biological Processes,19,GO:0043933,protein-containing complex subunit organization,19_GO:0071840 cellular component organization or biogenesis,-5.8,1.7,5.1,18982,716,1217,79,6.5,0.71,814675|816354|817576|817592|817897|818151|818311|818324|818636|819179|819364|819377|819806|820296|820626|820878|821942|821983|823743|824728|824785|825296|825521|825648|826746|827111|827257|827368|827638|827661|827773|828163|828363|828637|828951|829025|829649|829701|830008|832352|832431|833791|833855|834066|834489|834532|834602|834779|835359|835701|835797|835941|836111|836350|836885|837434|837781|838239|838245|838387|838462|838614|838690|838714|839152|839238|839314|839503|839789|839878|840582|841065|841235|841726|841765|841812|843963|844021|844347,STL2P|TTN5|U2B''|KIS|MAC3B|AT2G35790|RS2Z33|AT2G37470|AT2G40430|AT2G45710|FUM1|AT2G47640|AT3G06320|AT3G11250|AT3G14100|AT3G16310|AT3G23620|HSP60|ADF2|eIF6A|ALPHA-SNAP2|AT3G61240|AT3G63460|CUL1|EIF3A|AT4G14615|AT4G15770|SAR2|AT4G19006|ABCE2|PCAP1|AT4G02840|HIP1|FKBP53|AT4G28360|RPT2a|ADF9|MRPL11|VAB2|HTB2|SWEET12|ASF1B|AT5G38650|AT5G40660|MAP18|DSS1(V)|AT5G45620|RPS19|AT5G52820|HSP81-2|NAP1;3|RPT3|ADF4|AT5G62290|AT5G67490|AT1G09150|Hop1|AT1G16700|AT1G16740|AT1G18070|NRP2|VAB3|emb1507|LSM3A|DCP5|EIF2 GAMMA|PRP39|MAC3A|ATS9|PFD6|AT1G36730|AT1G45000|AT1G48160|AT1G52930|PPC1|RPT1A|SmD3|LSM3B|SUS2,-3.8,hits
GO Biological Processes,19,GO:0006086,acetyl-CoA biosynthetic process from pyruvate,19_GO:0008152 metabolic process,-5.8,12,7.9,18982,8,1217,6,0.49,0.2,818024|820951|822181|839031|839429|839891,AT2G34590|LPD1|LTA2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA,-3.8,hits
GO Biological Processes,19,GO:0009260,ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-5.8,2.6,5.6,18982,173,1217,29,2.4,0.44,815343|815374|818024|818231|818382|819845|820951|821870|822181|822396|824465|824612|824930|828392|828564|830758|833655|834081|834791|835006|838204|839031|839429|839868|839891|839964|842670|843741|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|ACLB-1|LPD1|PKP-ALPHA|LTA2|CARA|AT3G52990|AT3G54470|ADSS|PYR4|PGI1|AT5G08570|ACS|AT5G40810|AT5G47435|ACLB-2|AT1G16350|IAR4|PDH-E1 ALPHA|CARB|PDH-E1 BETA|AT1G30820|AT1G63660|ENO1|AT1G80230,-3.8,hits
KEGG Pathway,24,ko00270,Cysteine and methionine metabolism,,-5.7,3.1,5.8,18982,111,1217,22,1.8,0.38,817180|817648|818421|818978|820499|823906|824130|824872|825145|825317|825500|827122|827124|827145|828409|828958|829330|831024|838046|838993|842043|844264,ARD3|ASP1|AGT3|OASB|SERAT2;2|MDH|BCAT3|CBL|OASC|CYSC1|HMT2|ATARD2|ARD1|OASA1|GSH1|AT4G28410|ASP5|ASP3|AT1G14810|SPDS1|SERAT2;1|MST1,-3.8,hits
KEGG Pathway,24,ath00270,Cysteine and methionine metabolism,,-5.7,3.1,5.8,18982,111,1217,22,1.8,0.38,817180|817648|818421|818978|820499|823906|824130|824872|825145|825317|825500|827122|827124|827145|828409|828958|829330|831024|838046|838993|842043|844264,ARD3|ASP1|AGT3|OASB|SERAT2;2|MDH|BCAT3|CBL|OASC|CYSC1|HMT2|ATARD2|ARD1|OASA1|GSH1|AT4G28410|ASP5|ASP3|AT1G14810|SPDS1|SERAT2;1|MST1,-3.8,hits
GO Biological Processes,19,GO:0006886,intracellular protein transport,19_GO:0051179 localization,-5.7,1.9,5.2,18982,522,1217,62,5.1,0.63,814747|814908|814930|816245|816246|816633|816678|817014|818583|818966|819122|819187|819206|819945|820001|820132|820284|820878|821008|821415|823906|824048|824071|824728|824785|825097|825521|826741|827368|827605|827661|827706|827934|828531|828774|829183|829275|829276|829596|829697|830451|830501|831253|831551|832368|832802|834171|834532|837961|838106|838193|838792|839208|840199|840987|841235|842138|842372|842453|843278|843607|28721282,AT2G02160|NMD3|CR88|AP19|AKR2B|SYTA|AT2G21390|ARF3|AT2G39960|AT2G43640|PVA12|PMM|ATI1|PEX13|AT3G08530|SYP71|AT3G11130|AT3G16310|NPSN13|RAB7B|MDH|HSP93-III|AT3G49100|eIF6A|ALPHA-SNAP2|TXR1|AT3G63460|AT4G11380|SAR2|BIN2|ABCE2|ARA7|TOC159|cpHsc70-1|AT4G26670|AT4G30600|AT4G31480|AT4G31490|AT4G34450|AKR2|AT5G05670|SNX1|MOS11|AT5G16880|CDF1|AT5G27430|AT5G41685|DSS1(V)|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|NACA5|RAB18|AT1G48160|AT1G57620|HAP13|TIM13|AT1G69460|TIM23-2|AT5G60460,-3.8,hits
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-5.6,1.9,5.1,18982,503,1217,60,4.9,0.62,814677|814770|816756|817570|817832|818024|818042|818231|818280|818937|818973|818986|819244|819809|819845|819945|820255|820816|820951|821163|821784|821870|821965|822181|823556|824347|824465|824516|824702|824779|827835|828484|828564|829167|829220|829277|830758|830880|831039|833655|834077|834169|834300|834591|834671|834758|835006|835571|836183|837095|837330|837731|837888|839031|839429|839891|841699|842724|843098|843741,PAHX|GSTZ1|AT2G22230|EMB3147|CB5-B|AT2G34590|FAH1|AT2G36580|PAL1|BIO2|SSI2|UGT74F2|JAR1|MEE32|ACLB-1|PEX13|GLY2|PLDALPHA1|LPD1|AT3G02360|POP2|PKP-ALPHA|GAE6|LTA2|NIT1|ACX4|AT3G52990|ABCG37|CER10|AT3G56130|FAH2|LACS4|PGI1|GAE1|FAD6|CYP83B1|AT5G08570|AT5G10160|NADP-ME2|ACS|PHB3|AT5G41670|SCP2|MOB1-like|KASI|BI1|ACLB-2|TSB1|GPAT9|POM1|AT1G08110|GLX1|AOC4|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G52670|AT1G64190|KCR1|ENO1,-3.7,hits
GO Biological Processes,19,GO:0000096,sulfur amino acid metabolic process,19_GO:0008152 metabolic process,-5.5,3.8,5.9,18982,66,1217,16,1.3,0.33,817180|818978|819022|820499|824872|825145|825167|825317|825500|827122|827124|827145|838046|838445|842043|844264,ARD3|OASB|MTHFR2|SERAT2;2|CBL|OASC|MTHFR1|CYSC1|HMT2|ATARD2|ARD1|OASA1|AT1G14810|PSP|SERAT2;1|MST1,-3.6,hits
GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0008152 metabolic process,-5.5,1.9,5.1,18982,462,1217,56,4.6,0.6,814913|816197|817131|817576|817897|817938|818091|818311|819377|820323|820510|820530|820559|820729|824230|824518|824712|825359|827792|828163|828333|828660|829285|829822|830626|830963|834293|834790|834945|835279|835546|836350|836436|836487|836541|837131|837228|837505|838230|838387|838495|838690|838714|838997|839152|839262|839314|839503|839526|839657|840152|843763|843963|844021|844055|844347,EMB2816|AT2G16940|ATCTH|U2B''|MAC3B|AT2G33730|MORF6|RS2Z33|AT2G47640|AT3G11500|EMB2769|VCS|SCL30A|RIP1|U1-70K|RS2Z32|SCL30|RS31|smB|AT4G02840|AT4G22380|AT4G25550|RSZ22|ATU2AF65A|Tudor1|AT5G10960|U2AF35B|AT5G47430|SAD1|RS41|AT5G54580|AT5G62290|AT5G63150|SPT42|SC35|MEE5|AT1G07170|U2A'|SR45|AT1G18070|LSM1A|emb1507|LSM3A|RSZ21|DCP5|SR34|PRP39|MAC3A|LSM2|ATU2AF35A|AT1G32580|GR-RBP5|SmD3|LSM3B|SKIP|SUS2,-3.5,hits
GO Biological Processes,19,GO:0006101,citrate metabolic process,19_GO:0008152 metabolic process,-5.4,4.4,6.1,18982,46,1217,13,1.1,0.29,819042|819364|822359|823938|824707|829737|830726|831884|836378|836809|836885|837369|841765,ATCS|FUM1|SDH2-1|SDH7|AT3G55410|ACO1|AT5G08300|IDH-V|SDH7|SDH1-1|AT5G67490|SDH6|PPC1,-3.5,hits
GO Biological Processes,19,GO:0006099,tricarboxylic acid cycle,19_GO:0008152 metabolic process,-5.4,4.4,6.1,18982,46,1217,13,1.1,0.29,819042|819364|822359|823938|824707|829737|830726|831884|836378|836809|836885|837369|841765,ATCS|FUM1|SDH2-1|SDH7|AT3G55410|ACO1|AT5G08300|IDH-V|SDH7|SDH1-1|AT5G67490|SDH6|PPC1,-3.5,hits
GO Biological Processes,19,GO:0010499,proteasomal ubiquitin-independent protein catabolic process,19_GO:0008152 metabolic process,-5.4,6.4,6.6,18982,22,1217,9,0.74,0.25,815135|821834|824289|834056|834290|836746|838217|838776|844080,PAA2|PBD1|PAD1|PBB2|PAF1|PAD2|PAB1|PBC1|PBC2,-3.5,hits
GO Biological Processes,19,GO:0042273,ribosomal large subunit biogenesis,19_GO:0071840 cellular component organization or biogenesis,-5.2,3.1,5.5,18982,102,1217,20,1.6,0.36,818636|819806|820296|820560|821391|821837|821942|824728|827257|828333|828678|829701|830337|830403|835359|837218|838245|838937|841726|844414,AT2G40430|AT3G06320|AT3G11250|AT3G13580|AT3G18600|AT3G22660|AT3G23620|eIF6A|AT4G15770|AT4G22380|AT4G25730|MRPL11|AT5G04600|AT5G05210|AT5G52820|AT1G07070|AT1G16740|AT1G23280|AT1G52930|AT1G80750,-3.3,hits
GO Biological Processes,19,GO:0009165,nucleotide biosynthetic process,19_GO:0008152 metabolic process,-5.2,2.3,5.1,18982,224,1217,33,2.7,0.47,815343|815374|818024|818231|818382|818892|819845|820951|821870|822181|822396|823847|824465|824612|824930|824934|828392|828564|830758|833655|834081|834791|835006|838204|839031|839429|839866|839868|839891|839964|842670|843741|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|PKP-ALPHA|LTA2|CARA|DUT1|AT3G52990|AT3G54470|ADSS|LPAT2|PYR4|PGI1|AT5G08570|ACS|AT5G40810|AT5G47435|ACLB-2|AT1G16350|IAR4|PDH-E1 ALPHA|AT1G29880|CARB|PDH-E1 BETA|AT1G30820|AT1G63660|ENO1|AT1G80230,-3.3,hits
GO Biological Processes,19,GO:0072350,tricarboxylic acid metabolic process,19_GO:0008152 metabolic process,-5.2,4,5.8,18982,55,1217,14,1.2,0.31,819042|819364|822359|823938|824707|828586|829737|830726|831884|836378|836809|836885|837369|841765,ATCS|FUM1|SDH2-1|SDH7|AT3G55410|AT4G24830|ACO1|AT5G08300|IDH-V|SDH7|SDH1-1|AT5G67490|SDH6|PPC1,-3.3,hits
GO Biological Processes,19,GO:0009066,aspartate family amino acid metabolic process,19_GO:0008152 metabolic process,-5.1,3.7,5.6,18982,63,1217,15,1.2,0.32,817180|817648|819022|824526|824872|825167|825500|827122|827124|829106|829330|829510|831024|831061|838046,ARD3|ASP1|MTHFR2|AT3G53580|CBL|MTHFR1|HMT2|ATARD2|ARD1|MTO2|ASP5|AGD2|ASP3|AT5G11880|AT1G14810,-3.2,hits
GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-5.1,1.8,4.8,18982,464,1217,55,4.5,0.6,816415|816743|816949|818280|818289|818562|818936|819244|819364|820163|820428|820666|821731|821784|821807|822139|823067|824462|824712|825483|825820|826765|827039|827831|828271|828409|828554|829479|829661|830637|830638|830843|831650|832147|833729|834077|834223|834464|835571|836025|836185|836531|837075|839392|840064|840115|840454|840476|841353|841381|841451|841650|843660|843864|2745879,AT2G18980|AT2G22080|HHP3|PAL1|AT2G37130|CYT1|GPX3|JAR1|FUM1|AT3G10020|CYSB|AT3G14430|AT3G21770|POP2|TIC|GLYR1|AT3G32980|AT3G52960|SCL30|GPX5|MSRB5|GPX6|SBP1|AT4G20830|MSRB7|GSH1|ATR1|AT4G33420|CAT2|PMSR2|PMSR3|AT5G09830|AT5G17820|DIN10|EMB1467|PHB3|PER64|AT5G44380|TSB1|AT5G59080|PDIL1-4|AT5G64100|UGT74E2|GRXS13|ABCG14|RCD1|CINV1|ANNAT1|RABG3E|AT1G49570|AT1G50290|AT1G52200|KTI1|DHAR2|SAG20,-3.2,hits
GO Biological Processes,19,GO:1901293,nucleoside phosphate biosynthetic process,19_GO:0008152 metabolic process,-5.1,2.3,5,18982,227,1217,33,2.7,0.47,815343|815374|818024|818231|818382|818892|819845|820951|821870|822181|822396|823847|824465|824612|824930|824934|828392|828564|830758|833655|834081|834791|835006|838204|839031|839429|839866|839868|839891|839964|842670|843741|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|PKP-ALPHA|LTA2|CARA|DUT1|AT3G52990|AT3G54470|ADSS|LPAT2|PYR4|PGI1|AT5G08570|ACS|AT5G40810|AT5G47435|ACLB-2|AT1G16350|IAR4|PDH-E1 ALPHA|AT1G29880|CARB|PDH-E1 BETA|AT1G30820|AT1G63660|ENO1|AT1G80230,-3.2,hits
GO Biological Processes,19,GO:0002790,peptide secretion,19_GO:0051179 localization,-5,6.6,6.4,18982,19,1217,8,0.66,0.23,814675|823749|824529|829596|830626|831817|832139|837454,STL2P|RABE1c|RAB8|AT4G34450|Tudor1|RAB8C|AT5G20165|AT1G09330,-3.1,hits
GO Biological Processes,19,GO:0009306,protein secretion,19_GO:0051179 localization,-5,6.6,6.4,18982,19,1217,8,0.66,0.23,814675|823749|824529|829596|830626|831817|832139|837454,STL2P|RABE1c|RAB8|AT4G34450|Tudor1|RAB8C|AT5G20165|AT1G09330,-3.1,hits
GO Biological Processes,19,GO:0045333,cellular respiration,19_GO:0008152 metabolic process,-4.9,2.9,5.2,18982,107,1217,20,1.6,0.36,819042|819364|820163|822359|823938|824707|829737|830726|830752|831884|833729|834081|836378|836809|836885|837369|838239|840201|841765|844363,ATCS|FUM1|AT3G10020|SDH2-1|SDH7|AT3G55410|ACO1|AT5G08300|CI51|IDH-V|EMB1467|AT5G40810|SDH7|SDH1-1|AT5G67490|SDH6|AT1G16700|AT1G33055|PPC1|AT1G80230,-3,hits
GO Biological Processes,19,GO:0009067,aspartate family amino acid biosynthetic process,19_GO:0008152 metabolic process,-4.8,4.3,5.7,18982,44,1217,12,0.99,0.28,817180|819022|824526|824872|825167|825500|827122|827124|829106|829510|831061|838046,ARD3|MTHFR2|AT3G53580|CBL|MTHFR1|HMT2|ATARD2|ARD1|MTO2|AGD2|AT5G11880|AT1G14810,-3,hits
GO Biological Processes,19,GO:0006164,purine nucleotide biosynthetic process,19_GO:0008152 metabolic process,-4.8,2.5,5,18982,155,1217,25,2.1,0.41,815343|815374|818024|818231|818382|818892|819845|820951|821870|822181|824465|824930|828564|830758|833655|834081|834791|835006|838204|839031|839429|839891|842670|843741|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|PKP-ALPHA|LTA2|AT3G52990|ADSS|PGI1|AT5G08570|ACS|AT5G40810|AT5G47435|ACLB-2|AT1G16350|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G63660|ENO1|AT1G80230,-2.9,hits
GO Biological Processes,19,GO:1901135,carbohydrate derivative metabolic process,19_GO:0008152 metabolic process,-4.7,1.6,4.5,18982,767,1217,79,6.5,0.71,815343|815374|818024|818231|818382|818452|818562|818892|818995|819187|819378|819845|820951|821163|821313|821870|822181|822359|822396|822594|823847|824280|824465|824612|824930|825246|826788|826975|827863|827998|828392|828409|828564|829109|829176|829277|830008|830752|830758|831039|831402|832089|832511|832875|833655|833729|833928|834081|834169|834791|835006|835557|835736|836047|836183|836280|836499|836809|837068|837095|838204|838239|838614|839031|839429|839868|839891|839964|840081|842603|842670|842724|842928|843741|843775|843982|844013|844071|844363,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|CYT1|AT2G42910|HOL1|PMM|UXS4|ACLB-1|LPD1|AT3G02360|UGP1|PKP-ALPHA|LTA2|SDH2-1|CARA|UGD2|DUT1|MUR1|AT3G52990|AT3G54470|ADSS|AT3G60750|HMGS|IIL1|HAP6|LIF2|PYR4|GSH1|PGI1|AT4G29870|GGP1|CYP83B1|VAB2|CI51|AT5G08570|NADP-ME2|UGD3|STT3A|EMB2024|AT5G28050|ACS|EMB1467|UDG4|AT5G40810|AT5G41670|AT5G47435|ACLB-2|ILR3|PSL4|UXS3|GPAT9|AT5G61590|NAC102|SDH1-1|URH2|POM1|AT1G16350|AT1G16700|VAB3|IAR4|PDH-E1 ALPHA|CARB|PDH-E1 BETA|AT1G30820|AT1G31910|NRS/ER|AT1G63660|AT1G64190|ZFP4|ENO1|DPMS2|HMG1|IGMT5|AT1G77350|AT1G80230,-2.9,hits
GO Biological Processes,19,GO:0090407,organophosphate biosynthetic process,19_GO:0008152 metabolic process,-4.5,1.9,4.5,18982,371,1217,45,3.7,0.54,815343|815374|818024|818231|818382|818449|818452|818892|819845|820951|821870|822181|822396|823847|824465|824612|824930|824934|826788|827430|828392|828564|830139|830758|833655|834081|834791|835006|837917|838204|839031|839429|839866|839868|839891|839964|840081|841281|842670|843128|843741|843775|843982|844363|844425,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|PECT1|MVD1|AT2G42910|ACLB-1|LPD1|PKP-ALPHA|LTA2|CARA|DUT1|AT3G52990|AT3G54470|ADSS|LPAT2|HMGS|FPS2|PYR4|PGI1|MIPS1|AT5G08570|ACS|AT5G40810|AT5G47435|ACLB-2|AAPT1|AT1G16350|IAR4|PDH-E1 ALPHA|AT1G29880|CARB|PDH-E1 BETA|AT1G30820|AT1G31910|PMEAMT|AT1G63660|PIS1|ENO1|DPMS2|HMG1|AT1G80230|PLMT,-2.7,hits
GO Biological Processes,19,GO:0033865,nucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-4.5,3.5,5.2,18982,62,1217,14,1.2,0.31,818024|818382|818452|819845|820951|822181|826788|833655|835006|839031|839429|839891|840081|843982,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|ACS|ACLB-2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|HMG1,-2.7,hits
GO Biological Processes,19,GO:0034032,purine nucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-4.5,3.5,5.2,18982,62,1217,14,1.2,0.31,818024|818382|818452|819845|820951|822181|826788|833655|835006|839031|839429|839891|840081|843982,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|ACS|ACLB-2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|HMG1,-2.7,hits
GO Biological Processes,19,GO:0033875,ribonucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-4.5,3.5,5.2,18982,62,1217,14,1.2,0.31,818024|818382|818452|819845|820951|822181|826788|833655|835006|839031|839429|839891|840081|843982,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|ACS|ACLB-2|IAR4|PDH-E1 ALPHA|PDH-E1 BETA|AT1G31910|HMG1,-2.7,hits
