_MEMBER_WS_c1_which_mclass____6___1_,_LogP_WS_c1_which_mclass____6___1_,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-6.91611039301311,GO:0034220,M1,1,0,GO Biological Processes,19,ion transmembrane transport,19_GO:0051179 localization,-6.91611039301311,2.3774288352367887,6.077263490467609,18982,333,1031,43,4.1707080504364695,0.6226223440568037,817231|817866|818395|820914|822740|823170|823721|824395|826470|826716|826983|827908|828559|828859|829142|829337|829624|830008|830047|830063|830769|830770|830781|830882|831049|831186|831252|831361|832096|833308|834724|834749|834806|835926|836321|836388|836550|837840|838614|840476|841755|842786|843934,BASS2|ATP3|CAX1|VDAC1|AT3G30390|AT3G42050|PHOT1|ATPQ|CRY1|TUF|AMT1;1|ANTR2|DIC2|PPI1|HA2|AT4G32060|AVA-P1|VAB2|VHA-C3|VHA-A3|AT5G08680|AT5G08690|AAP2|SULTR2;1|AT5G11770|ATP5|PHT3;1|VDAC3|AT5G19760|CUE1|BOU|AT5G47030|TDT|PHOT2|ARF2|HA11|DIT2.1|DET3|VAB3|ANNAT1|AT1G53210|AMT1;2|VAB1,-5.004884472124836,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-6.0656449929273375,ath00190,M1,1,0,KEGG Pathway,24,Oxidative phosphorylation,,-6.0656449929273375,3.068541868735855,5.971352639381232,18982,144,1031,24,2.3278370514064015,0.46960461711306517,816555|817866|823170|824395|826716|829142|829624|830008|830047|830063|830752|830768|830769|830770|830824|831049|831186|833729|834749|836388|837840|838614|843934|844757,AT2G20360|ATP3|AT3G42050|ATPQ|TUF|HA2|AVA-P1|VAB2|VHA-C3|VHA-A3|CI51|AT5G08670|AT5G08680|AT5G08690|PPa6|AT5G11770|ATP5|EMB1467|AT5G47030|HA11|DET3|VAB3|VAB1|atpB,-4.295748224835533,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-6.0656449929273375,ko00190,M1,1,0,KEGG Pathway,24,Oxidative phosphorylation,,-6.0656449929273375,3.068541868735855,5.971352639381232,18982,144,1031,24,2.3278370514064015,0.46960461711306517,816555|817866|823170|824395|826716|829142|829624|830008|830047|830063|830752|830768|830769|830770|830824|831049|831186|833729|834749|836388|837840|838614|843934|844757,AT2G20360|ATP3|AT3G42050|ATPQ|TUF|HA2|AVA-P1|VAB2|VHA-C3|VHA-A3|CI51|AT5G08670|AT5G08680|AT5G08690|PPa6|AT5G11770|ATP5|EMB1467|AT5G47030|HA11|DET3|VAB3|VAB1|atpB,-4.295748224835533,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-4.7572640005893785,GO:0098655,M1,1,0,GO Biological Processes,19,cation transmembrane transport,19_GO:0051179 localization,-4.7572640005893785,2.386643675683443,4.911910541428805,18982,216,1031,28,2.7158098933074686,0.5062225466006698,817866|818395|823170|823721|824395|826716|826983|828859|829142|829337|829624|830008|830047|830063|830769|830770|831049|831186|834724|834749|836321|836388|837840|838614|840476|841755|842786|843934,ATP3|CAX1|AT3G42050|PHOT1|ATPQ|TUF|AMT1;1|PPI1|HA2|AT4G32060|AVA-P1|VAB2|VHA-C3|VHA-A3|AT5G08680|AT5G08690|AT5G11770|ATP5|BOU|AT5G47030|ARF2|HA11|DET3|VAB3|ANNAT1|AT1G53210|AMT1;2|VAB1,-3.149843129419858,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-4.430858299118028,GO:0098660,M1,1,0,GO Biological Processes,19,inorganic ion transmembrane transport,19_GO:0051179 localization,-4.430858299118028,2.291177928656105,4.669175706569219,18982,225,1031,28,2.7158098933074686,0.5062225466006698,817866|818395|823170|823721|824395|826716|828559|828859|829142|829337|829624|830008|830047|830063|830769|830770|830882|831049|831186|831252|834749|836321|836388|837840|838614|840476|841755|843934,ATP3|CAX1|AT3G42050|PHOT1|ATPQ|TUF|DIC2|PPI1|HA2|AT4G32060|AVA-P1|VAB2|VHA-C3|VHA-A3|AT5G08680|AT5G08690|SULTR2;1|AT5G11770|ATP5|PHT3;1|AT5G47030|ARF2|HA11|DET3|VAB3|ANNAT1|AT1G53210|VAB1,-2.8502542466868572,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-4.298115572183182,GO:0015672,M1,1,0,GO Biological Processes,19,monovalent inorganic cation transport,19_GO:0051179 localization,-4.298115572183182,2.5474687212146723,4.695918752449204,18982,159,1031,22,2.133850630455868,0.4500584556627831,817866|823170|823721|824395|826716|828859|829142|829624|830008|830047|830063|830769|830770|831049|831186|831426|834749|836321|836388|837840|838614|843934,ATP3|AT3G42050|PHOT1|ATPQ|TUF|PPI1|HA2|AVA-P1|VAB2|VHA-C3|VHA-A3|AT5G08680|AT5G08690|AT5G11770|ATP5|AT5G02940|AT5G47030|ARF2|HA11|DET3|VAB3|VAB1,-2.7303234955119766,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-3.9495275994846546,GO:0098662,M1,1,0,GO Biological Processes,19,inorganic cation transmembrane transport,19_GO:0051179 localization,-3.9495275994846546,2.267395469509253,4.350793711040042,18982,203,1031,25,2.4248302618816684,0.47905016796063565,817866|818395|823170|823721|824395|826716|828859|829142|829337|829624|830008|830047|830063|830769|830770|831049|831186|834749|836321|836388|837840|838614|840476|841755|843934,ATP3|CAX1|AT3G42050|PHOT1|ATPQ|TUF|PPI1|HA2|AT4G32060|AVA-P1|VAB2|VHA-C3|VHA-A3|AT5G08680|AT5G08690|AT5G11770|ATP5|AT5G47030|ARF2|HA11|DET3|VAB3|ANNAT1|AT1G53210|VAB1,-2.4397870403918716,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-3.4421425757038904,GO:0015985,M1,1,0,GO Biological Processes,19,"energy coupled proton transport, down electrochemical gradient",19_GO:0051179 localization,-3.4421425757038904,4.956875326419459,4.838494418885834,18982,26,1031,7,0.6789524733268671,0.2557472664155005,817866|824395|830063|830769|830770|831186|834749,ATP3|ATPQ|VHA-A3|AT5G08680|AT5G08690|ATP5|AT5G47030,-2.008037909535279,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-3.4421425757038904,GO:0015986,M1,1,0,GO Biological Processes,19,ATP synthesis coupled proton transport,19_GO:0051179 localization,-3.4421425757038904,4.956875326419459,4.838494418885834,18982,26,1031,7,0.6789524733268671,0.2557472664155005,817866|824395|830063|830769|830770|831186|834749,ATP3|ATPQ|VHA-A3|AT5G08680|AT5G08690|ATP5|AT5G47030,-2.008037909535279,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-2.268668352721545,GO:0006812,M1,1,0,GO Biological Processes,19,cation transport,19_GO:0051179 localization,-2.268668352721545,1.5755349448277005,2.819920574992829,18982,409,1031,35,3.3947623666343354,0.5639955709162177,817440|817866|818395|823170|823721|824395|824790|826716|826983|827332|828859|829142|829337|829624|830008|830047|830063|830769|830770|831049|831186|831343|831393|831426|831720|834724|834749|836321|836388|837840|838614|840476|841755|842786|843934,CXIP4|ATP3|CAX1|AT3G42050|PHOT1|ATPQ|CCH|TUF|AMT1;1|OPT3|PPI1|HA2|AT4G32060|AVA-P1|VAB2|VHA-C3|VHA-A3|AT5G08680|AT5G08690|AT5G11770|ATP5|AT5G14910|DND1|AT5G02940|FER1|BOU|AT5G47030|ARF2|HA11|DET3|VAB3|ANNAT1|AT1G53210|AMT1;2|VAB1,-1.0875618521090864,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-2.2544107492305634,GO:0006811,M1,1,0,GO Biological Processes,19,ion transport,19_GO:0051179 localization,-2.2544107492305634,1.4307863845425248,2.7458269593638285,18982,682,1031,53,5.1406401551891365,0.6877322087796878,817231|817440|817866|818395|820914|822740|823170|823721|824395|824790|826470|826716|826983|827332|827908|828559|828859|829142|829337|829624|830008|830047|830063|830769|830770|830781|830882|831049|831186|831252|831343|831361|831393|831426|831720|832096|833308|834724|834749|834806|835926|836321|836388|836393|836550|837763|837840|838614|839920|840476|841755|842786|843934,BASS2|CXIP4|ATP3|CAX1|VDAC1|AT3G30390|AT3G42050|PHOT1|ATPQ|CCH|CRY1|TUF|AMT1;1|OPT3|ANTR2|DIC2|PPI1|HA2|AT4G32060|AVA-P1|VAB2|VHA-C3|VHA-A3|AT5G08680|AT5G08690|AAP2|SULTR2;1|AT5G11770|ATP5|PHT3;1|AT5G14910|VDAC3|DND1|AT5G02940|FER1|AT5G19760|CUE1|BOU|AT5G47030|TDT|PHOT2|ARF2|HA11|AT5G62720|DIT2.1|NRT1.1|DET3|VAB3|ABCC1|ANNAT1|AT1G53210|AMT1;2|VAB1,-1.0819635397458867,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-2.1377971114598617,GO:0042776,M1,1,0,GO Biological Processes,19,mitochondrial ATP synthesis coupled proton transport,19_GO:0051179 localization,-2.1377971114598617,6.904219204655674,4.002880012683061,18982,8,1031,3,0.2909796314258002,0.16775257170011798,830769|830770|831186,AT5G08680|AT5G08690|ATP5,-0.9858963725753764,0,23,0,0,-7.984377136624751,6.904219204655674,
1,-7.646297823844128,GO:0009611,M1,1,0,GO Biological Processes,19,response to wounding,19_GO:0050896 response to stimulus,-7.646297823844128,2.838739173720394,6.67911739372926,18982,227,1031,35,3.3947623666343354,0.5639955709162177,816633|817210|817375|817599|817876|818280|819392|821048|821508|821879|822117|823551|823650|824493|826730|827407|828096|829567|829932|830520|831241|831270|831330|831889|834273|836103|839666|840158|841564|841593|841995|842814|844001|844028|844143,SYTA|AT2G26690|SYD|C4H|PKT3|PAL1|ABCC4|AT3G17800|BCAT4|IAA7|ROF1|CAF1a|LOX2|PAL2|ACS6|RLM3|RSH1|SEP1|SQE3|NHL3|TT4|IMD1|FDH|EIN2|AOS|RHL41|STZ|MYC2|AT1G51400|4CL1|ZKT|4CL3|OPR1|EXT4|RAP2.4,-5.6558906569082295,0,24,1,1,-7.646297823844128,2.838739173720394,
1,-2.689266089316148,GO:0009753,M1,1,0,GO Biological Processes,19,response to jasmonic acid,19_GO:0050896 response to stimulus,-2.689266089316148,1.956751336585183,3.3169492843215314,18982,207,1031,22,2.133850630455868,0.4500584556627831,814686|817210|817375|818973|820752|820929|821879|823650|825648|826730|828409|829932|831241|831270|831889|834273|836865|838144|839723|840115|840158|844028,RGA1|AT2G26690|SYD|SSI2|ERF4|EBP|IAA7|LOX2|CUL1|ACS6|GSH1|SQE3|TT4|IMD1|EIN2|AOS|MYBR1|TPL|AGP31|RCD1|MYC2|EXT4,-1.3964905759440063,0,24,0,0,-7.646297823844128,2.838739173720394,
1,-7.294423518017725,GO:0009408,M1,1,0,GO Biological Processes,19,response to heat,19_GO:0050896 response to stimulus,-7.294423518017725,2.7053267087630397,6.438506842479425,18982,245,1031,36,3.4917555771096023,0.5717086890383118,816768|818713|820091|820827|820929|821983|822117|823531|825414|826849|828409|829947|830626|830818|831332|831398|831856|831889|832267|832950|834207|834417|834913|835193|835341|835398|835701|835860|836103|836360|836838|837953|838632|840476|843771|844333,AT2G22360|CRK1|Fes1A|PIFI|EBP|HSP60|ROF1|J3|CP12-2|Hop3|GSH1|mtHsc70-1|Tudor1|MTHSC70-2|P5CR|CLPB3|Hsp70-2|EIN2|J2|BIP1|BIP2|HOT5|AT5G48570|AT5G51190|HSP90.1|FTSH11|HSP81-2|TCH4|RHL41|BAG7|ABA1|AT1G13930|COR47|ANNAT1|HSP101|HSP91,-5.317177797139797,0,25,1,1,-7.294423518017725,2.8084959476565454,
1,-2.3654614769174898,GO:0010286,M1,1,0,GO Biological Processes,19,heat acclimation,19_GO:0050896 response to stimulus,-2.3654614769174898,2.8084959476565454,3.334211191215236,18982,59,1031,9,0.8729388942774006,0.2897068104112155,818713|820827|820929|822117|826849|834417|834913|835701|838632,CRK1|PIFI|EBP|ROF1|Hop3|HOT5|AT5G48570|HSP81-2|COR47,-1.1663670064232057,0,25,0,0,-7.294423518017725,2.8084959476565454,
1,-7.11989524719247,M00039,M1,1,0,KEGG Pathway,24,"Monolignol biosynthesis, phenylalanine/tyrosine  => monolignol",,-7.11989524719247,6.695000440878229,7.846972630870313,18982,33,1031,12,1.1639185257032008,0.33403326387243754,817599|818280|821479|824493|829551|829779|830088|834951|835504|838165|841593|842814,C4H|PAL1|ATCAD4|PAL2|CCoAOMT1|FAH1|CAD9|HCT|OMT1|CCR1|4CL1|4CL3,-5.185806443344692,0,26,1,1,-7.11989524719247,7.364500484966053,
1,-7.11989524719247,ath_M00039,M1,1,0,KEGG Pathway,24,"Monolignol biosynthesis, phenylalanine/tyrosine  => monolignol",,-7.11989524719247,6.695000440878229,7.846972630870313,18982,33,1031,12,1.1639185257032008,0.33403326387243754,817599|818280|821479|824493|829551|829779|830088|834951|835504|838165|841593|842814,C4H|PAL1|ATCAD4|PAL2|CCoAOMT1|FAH1|CAD9|HCT|OMT1|CCR1|4CL1|4CL3,-5.185806443344692,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-4.193595564604788,ath00360,M1,1,0,KEGG Pathway,24,Phenylalanine metabolism,,-4.193595564604788,4.383631241051222,5.260926541638241,18982,42,1031,10,0.9699321047526673,0.3052283529056475,817599|818280|818849|824493|829330|829551|835480|837168|841593|842814,C4H|PAL1|AT2G42490|PAL2|ASP5|CCoAOMT1|TAT7|PDS1|4CL1|4CL3,-2.6406950433349277,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-4.193595564604788,ko00360,M1,1,0,KEGG Pathway,24,Phenylalanine metabolism,,-4.193595564604788,4.383631241051222,5.260926541638241,18982,42,1031,10,0.9699321047526673,0.3052283529056475,817599|818280|818849|824493|829330|829551|835480|837168|841593|842814,C4H|PAL1|AT2G42490|PAL2|ASP5|CCoAOMT1|TAT7|PDS1|4CL1|4CL3,-2.6406950433349277,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-4.081623109482513,M00137,M1,1,0,KEGG Pathway,24,"Flavanone biosynthesis, phenylalanine => naringenin",,-4.081623109482513,7.364500484966053,5.909560526568327,18982,15,1031,6,0.5819592628516004,0.2368915447588127,817599|818280|824493|831241|841593|842814,C4H|PAL1|PAL2|TT4|4CL1|4CL3,-2.5501441924402584,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-4.081623109482513,ath_M00137,M1,1,0,KEGG Pathway,24,"Flavanone biosynthesis, phenylalanine => naringenin",,-4.081623109482513,7.364500484966053,5.909560526568327,18982,15,1031,6,0.5819592628516004,0.2368915447588127,817599|818280|824493|831241|841593|842814,C4H|PAL1|PAL2|TT4|4CL1|4CL3,-2.5501441924402584,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-3.99584754134466,GO:0019748,M1,1,0,GO Biological Processes,19,secondary metabolic process,19_GO:0008152 metabolic process,-3.99584754134466,1.9115506723272537,4.220099853023919,18982,366,1031,38,3.6857419980601356,0.5867842179690629,816585|816830|817083|817494|817599|817637|817876|818280|818911|818995|819386|820887|821479|821508|824493|827931|828409|829144|829176|829551|829779|830088|830626|831241|831270|832366|834871|834951|835504|837576|837840|837953|838165|838211|838580|839903|841593|842814,SUR1|SNG1|AT2G25450|GSTU5|C4H|GSTF10|PKT3|PAL1|AT2G43090|HOL1|GSTF8|NSP1|ATCAD4|BCAT4|PAL2|GSTF2|GSH1|ATR2|GGP1|CCoAOMT1|FAH1|CAD9|Tudor1|TT4|IMD1|IMS2|NSP5|HCT|OMT1|ERD9|DET3|AT1G13930|CCR1|CYP79F1|APS2|eEF-1Bb1|4CL1|4CL3,-2.4735603850136334,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-3.8979005751200235,M00350,M1,1,0,KEGG Pathway,24,"Capsaicin biosynthesis, L-Phenylalanine => Capsaicin",,-3.8979005751200235,6.904219204655674,5.662120987234548,18982,16,1031,6,0.5819592628516004,0.2368915447588127,817599|818280|824493|829551|841593|842814,C4H|PAL1|PAL2|CCoAOMT1|4CL1|4CL3,-2.412643386504031,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-3.8979005751200235,ath_M00350,M1,1,0,KEGG Pathway,24,"Capsaicin biosynthesis, L-Phenylalanine => Capsaicin",,-3.8979005751200235,6.904219204655674,5.662120987234548,18982,16,1031,6,0.5819592628516004,0.2368915447588127,817599|818280|824493|829551|841593|842814,C4H|PAL1|PAL2|CCoAOMT1|4CL1|4CL3,-2.412643386504031,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-3.5708773524751773,GO:0044550,M1,1,0,GO Biological Processes,19,secondary metabolite biosynthetic process,19_GO:0008152 metabolic process,-3.5708773524751773,2.27554790265805,4.097568350547603,18982,178,1031,22,2.133850630455868,0.4500584556627831,816585|817083|817599|818280|818911|821479|821508|824493|828409|829176|829551|829779|830088|831241|831270|832366|834951|835504|837840|838165|838211|838580,SUR1|AT2G25450|C4H|PAL1|AT2G43090|ATCAD4|BCAT4|PAL2|GSH1|GGP1|CCoAOMT1|FAH1|CAD9|TT4|IMD1|IMS2|HCT|OMT1|DET3|CCR1|CYP79F1|APS2,-2.111949102581534,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-3.01975833354855,GO:0009698,M1,1,0,GO Biological Processes,19,phenylpropanoid metabolic process,19_GO:0008152 metabolic process,-3.01975833354855,2.335755750828785,3.718701928710409,18982,134,1031,17,1.6488845780795345,0.39660249341727066,816830|817599|818280|821479|824493|829144|829551|829779|830088|831241|834951|835504|837840|838165|839903|841593|842814,SNG1|C4H|PAL1|ATCAD4|PAL2|ATR2|CCoAOMT1|FAH1|CAD9|TT4|HCT|OMT1|DET3|CCR1|eEF-1Bb1|4CL1|4CL3,-1.671282669978306,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-2.936366738915286,GO:0009808,M1,1,0,GO Biological Processes,19,lignin metabolic process,19_GO:0008152 metabolic process,-2.936366738915286,2.9351270048777747,3.8592095555752786,18982,69,1031,11,1.066925315227934,0.31996938792490603,817599|818280|821479|829551|829779|830088|834951|835504|837840|838165|839903,C4H|PAL1|ATCAD4|CCoAOMT1|FAH1|CAD9|HCT|OMT1|DET3|CCR1|eEF-1Bb1,-1.5939440580930797,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-2.337851295338943,ath00941,M1,1,0,KEGG Pathway,24,Flavonoid biosynthesis,,-2.337851295338943,4.383631241051222,3.717976223880243,18982,21,1031,5,0.48496605237633367,0.21635686735142495,817599|829551|830765|831241|834951,C4H|CCoAOMT1|FLS1|TT4|HCT,-1.1441251809854092,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-2.337851295338943,ko00941,M1,1,0,KEGG Pathway,24,Flavonoid biosynthesis,,-2.337851295338943,4.383631241051222,3.717976223880243,18982,21,1031,5,0.48496605237633367,0.21635686735142495,817599|829551|830765|831241|834951,C4H|CCoAOMT1|FLS1|TT4|HCT,-1.1441251809854092,0,26,0,0,-7.11989524719247,7.364500484966053,
1,-6.850857984476247,ath00053,M1,1,0,KEGG Pathway,24,Ascorbate and aldarate metabolism,,-6.850857984476247,5.837713799058456,7.431478092449507,18982,41,1031,13,1.2609117361784674,0.3475022070580243,822402|822594|823955|824454|826396|826480|829573|829652|831774|832235|833002|842697|844085,MDAR4|UGD2|ALDH2B4|MDAR1|SAPX|TL29|ALDH3I1|APX3|ATMDAR2|AT5G21105|GME|MDAR6|TAPX,-4.956022479776142,0,27,1,1,-6.850857984476247,6.13708373747171,
1,-6.850857984476247,ko00053,M1,1,0,KEGG Pathway,24,Ascorbate and aldarate metabolism,,-6.850857984476247,5.837713799058456,7.431478092449507,18982,41,1031,13,1.2609117361784674,0.3475022070580243,822402|822594|823955|824454|826396|826480|829573|829652|831774|832235|833002|842697|844085,MDAR4|UGD2|ALDH2B4|MDAR1|SAPX|TL29|ALDH3I1|APX3|ATMDAR2|AT5G21105|GME|MDAR6|TAPX,-4.956022479776142,0,27,0,0,-6.850857984476247,6.13708373747171,
1,-5.1160709284785515,GO:0042744,M1,1,0,GO Biological Processes,19,hydrogen peroxide catabolic process,19_GO:0008152 metabolic process,-5.1160709284785515,6.13708373747171,6.401491696661918,18982,27,1031,9,0.8729388942774006,0.2897068104112155,818766|822402|824454|826396|826480|829652|830517|842910|844085,NTRC|MDAR4|MDAR1|SAPX|TL29|APX3|2-Cys Prx B|TPX1|TAPX,-3.468086442364859,0,27,0,0,-6.850857984476247,6.13708373747171,
1,-4.983295288606475,GO:0017001,M1,1,0,GO Biological Processes,19,antibiotic catabolic process,19_GO:0008152 metabolic process,-4.983295288606475,4.821994365156344,5.942500871163468,18982,42,1031,11,1.066925315227934,0.31996938792490603,818280|818766|822402|824454|826396|826480|829652|830517|831330|842910|844085,PAL1|NTRC|MDAR4|MDAR1|SAPX|TL29|APX3|2-Cys Prx B|FDH|TPX1|TAPX,-3.348156478260187,0,27,0,0,-6.850857984476247,6.13708373747171,
1,-4.13193853441702,GO:0042743,M1,1,0,GO Biological Processes,19,hydrogen peroxide metabolic process,19_GO:0008152 metabolic process,-4.13193853441702,3.9710541830699304,5.091590132769095,18982,51,1031,11,1.066925315227934,0.31996938792490603,818766|822402|824454|826396|826470|826480|829652|830517|841883|842910|844085,NTRC|MDAR4|MDAR1|SAPX|CRY1|TL29|APX3|2-Cys Prx B|AT1G54410|TPX1|TAPX,-2.58629658570745,0,27,0,0,-6.850857984476247,6.13708373747171,
1,-4.053346598042473,GO:0016999,M1,1,0,GO Biological Processes,19,antibiotic metabolic process,19_GO:0008152 metabolic process,-4.053346598042473,2.454833494988684,4.498053584374694,18982,165,1031,22,2.133850630455868,0.4500584556627831,815120|816561|816892|818280|818766|820946|822402|824454|824707|826396|826470|826480|828805|829652|829737|830517|831330|834417|835945|841883|842910|844085,ACO3|AT2G20420|ACL|PAL1|NTRC|AAE7|MDAR4|MDAR1|AT3G55410|SAPX|CRY1|TL29|ACO2|APX3|ACO1|2-Cys Prx B|FDH|HOT5|AT5G58330|AT1G54410|TPX1|TAPX,-2.5241839237273984,0,27,0,0,-6.850857984476247,6.13708373747171,
1,-3.3285238058860487,GO:0072593,M1,1,0,GO Biological Processes,19,reactive oxygen species metabolic process,19_GO:0008152 metabolic process,-3.3285238058860487,2.4840577032623585,4.005491635180394,18982,126,1031,17,1.6488845780795345,0.39660249341727066,814686|818766|820263|822402|824454|826396|826470|826480|829641|829652|830517|831344|840115|841883|842910|844085|844112,RGA1|NTRC|MSD1|MDAR4|MDAR1|SAPX|CRY1|TL29|XDH1|APX3|2-Cys Prx B|AT5G14920|RCD1|AT1G54410|TPX1|TAPX|NIA1,-1.9161383894106738,0,27,0,0,-6.850857984476247,6.13708373747171,
1,-2.8122749397006763,GO:0051187,M1,1,0,GO Biological Processes,19,cofactor catabolic process,19_GO:0008152 metabolic process,-2.8122749397006763,3.0182379036746116,3.783639812940334,18982,61,1031,10,0.9699321047526673,0.3052283529056475,818766|822402|824454|826396|826480|829266|829652|830517|842910|844085,NTRC|MDAR4|MDAR1|SAPX|TL29|ACDO1|APX3|2-Cys Prx B|TPX1|TAPX,-1.5017148051487599,0,27,0,0,-6.850857984476247,6.13708373747171,
1,-6.6866526990699535,GO:0036293,M1,1,0,GO Biological Processes,19,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-6.6866526990699535,2.5230233142939253,6.040499920892606,18982,270,1031,37,3.588748787584869,0.5793033718211814,818220|818588|818605|818708|818709|818741|819386|820643|820752|821513|824446|824764|824855|825414|828559|828836|829100|829167|830520|832147|833550|834210|835585|835860|836103|836547|837428|837886|838410|839143|839666|840069|841829|842933|843216|843771|844001,FBA6|HSPRO2|CZF1|AT2G41090|TCH3|ERD15|GSTF8|RAP2.2|ERF4|EIF4A-III|AT3G52800|SZF1|AT3G56880|CP12-2|DIC2|AT4G27280|AT4G29780|GAE1|NHL3|DIN10|AT5G35735|AT5G42050|AT5G54940|TCH4|RHL41|EXL2|SRC2|RAV1|NUDT4|TEM1|STZ|ACBP6|RAP2.12|AT1G66180|RAV2|HSP101|OPR1,-4.802410267867273,0,28,1,1,-6.6866526990699535,2.5230233142939253,
1,-6.6456552900869905,GO:0070482,M1,1,0,GO Biological Processes,19,response to oxygen levels,19_GO:0050896 response to stimulus,-6.6456552900869905,2.5137132651636898,6.014843288121062,18982,271,1031,37,3.588748787584869,0.5793033718211814,818220|818588|818605|818708|818709|818741|819386|820643|820752|821513|824446|824764|824855|825414|828559|828836|829100|829167|830520|832147|833550|834210|835585|835860|836103|836547|837428|837886|838410|839143|839666|840069|841829|842933|843216|843771|844001,FBA6|HSPRO2|CZF1|AT2G41090|TCH3|ERD15|GSTF8|RAP2.2|ERF4|EIF4A-III|AT3G52800|SZF1|AT3G56880|CP12-2|DIC2|AT4G27280|AT4G29780|GAE1|NHL3|DIN10|AT5G35735|AT5G42050|AT5G54940|TCH4|RHL41|EXL2|SRC2|RAV1|NUDT4|TEM1|STZ|ACBP6|RAP2.12|AT1G66180|RAV2|HSP101|OPR1,-4.771753692222529,0,28,0,0,-6.6866526990699535,2.5230233142939253,
1,-6.429546130247798,GO:0001666,M1,1,0,GO Biological Processes,19,response to hypoxia,19_GO:0050896 response to stimulus,-6.429546130247798,2.501151108101678,5.897579198582556,18982,265,1031,36,3.4917555771096023,0.5717086890383118,818220|818588|818605|818708|818709|818741|819386|820643|820752|821513|824446|824764|824855|828559|828836|829100|829167|830520|832147|833550|834210|835585|835860|836103|836547|837428|837886|838410|839143|839666|840069|841829|842933|843216|843771|844001,FBA6|HSPRO2|CZF1|AT2G41090|TCH3|ERD15|GSTF8|RAP2.2|ERF4|EIF4A-III|AT3G52800|SZF1|AT3G56880|DIC2|AT4G27280|AT4G29780|GAE1|NHL3|DIN10|AT5G35735|AT5G42050|AT5G54940|TCH4|RHL41|EXL2|SRC2|RAV1|NUDT4|TEM1|STZ|ACBP6|RAP2.12|AT1G66180|RAV2|HSP101|OPR1,-4.599353460268742,0,28,0,0,-6.6866526990699535,2.5230233142939253,
1,-5.984785821972833,GO:0036294,M1,1,0,GO Biological Processes,19,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-5.984785821972833,2.5106251653293366,5.667925833878138,18982,242,1031,33,3.200775945683802,0.5481939555609774,818220|818588|818605|818708|818709|818741|819386|820752|824446|824764|824855|825414|828559|828836|829100|829167|830520|832147|833550|834210|835585|835860|836103|836547|837428|837886|838410|839143|839666|842933|843216|843771|844001,FBA6|HSPRO2|CZF1|AT2G41090|TCH3|ERD15|GSTF8|ERF4|AT3G52800|SZF1|AT3G56880|CP12-2|DIC2|AT4G27280|AT4G29780|GAE1|NHL3|DIN10|AT5G35735|AT5G42050|AT5G54940|TCH4|RHL41|EXL2|SRC2|RAV1|NUDT4|TEM1|STZ|AT1G66180|RAV2|HSP101|OPR1,-4.226788277180737,0,28,0,0,-6.6866526990699535,2.5230233142939253,
1,-5.984785821972833,GO:0071453,M1,1,0,GO Biological Processes,19,cellular response to oxygen levels,19_GO:0050896 response to stimulus,-5.984785821972833,2.5106251653293366,5.667925833878138,18982,242,1031,33,3.200775945683802,0.5481939555609774,818220|818588|818605|818708|818709|818741|819386|820752|824446|824764|824855|825414|828559|828836|829100|829167|830520|832147|833550|834210|835585|835860|836103|836547|837428|837886|838410|839143|839666|842933|843216|843771|844001,FBA6|HSPRO2|CZF1|AT2G41090|TCH3|ERD15|GSTF8|ERF4|AT3G52800|SZF1|AT3G56880|CP12-2|DIC2|AT4G27280|AT4G29780|GAE1|NHL3|DIN10|AT5G35735|AT5G42050|AT5G54940|TCH4|RHL41|EXL2|SRC2|RAV1|NUDT4|TEM1|STZ|AT1G66180|RAV2|HSP101|OPR1,-4.226788277180737,0,28,0,0,-6.6866526990699535,2.5230233142939253,
