TAIR,SYMBOL,Log2fc_.Col.0_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Col.0_GC_Alight.v.Ws_GC_Alight.,Log2fc_.Col.0_GC_Alight.v.Ws_GC_dark.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Ws_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Ws_GC_Alight.,Log2fc_.Col.0_GC_dark.v.Ws_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Col.0_FLT_dark.
AT3G28050,UMAMIT41,2.563285,1.9579,2.236782,1.882663,2.07864,2.958913,3.058483,2.375928,3.17753,-0.6053844,-0.3265027,-0.6806213,-0.4846445,0.3956285,0.4951983,-0.1873566,0.614245,2.346443,-0.2168415,2.822609,0.2593245
AT3G29350,AHP2,0.9126252,0.08769122,0.6022889,0.06078656,0.5424379,-0.05402697,0.6291672,0.1434077,0.696773,-0.824934,-0.3103363,-0.8518387,-0.3701874,-0.9666522,-0.283458,-0.7692175,-0.2158522,0.4454548,-0.4671704,0.2906787,-0.6219465
AT3G29360,UGD2,-0.0979428,0.003934028,-0.05546321,0.2606404,-0.5488459,-0.4809081,-0.416428,-0.3242183,-0.5170996,0.1018768,0.04247959,0.3585832,-0.4509031,-0.3829653,-0.3184852,-0.2262755,-0.4191568,-0.4762126,-0.3782698,-0.2502773,-0.1523345
AT3G30775,AT-POX,2.465266,0.4980884,1.002884,0.2995152,3.284613,2.072539,3.042122,1.445236,3.219274,-1.967177,-1.462382,-2.165751,0.8193468,-0.3927273,0.5768562,-1.02003,0.7540078,1.398287,-1.066979,2.216281,-0.2489847
AT3G43300,ATMIN7,-0.2394251,-0.2331435,-0.2660053,-0.2336533,-0.1826689,0.3370449,-0.04956877,-0.000268485,-0.02483869,0.006281556,-0.02658021,0.005771744,0.05675616,0.5764699,0.1898563,0.2391566,0.2145864,-0.3168616,-0.07743653,-0.15947,0.0799551
AT3G43800,ATGSTU27,0.9077043,-0.369782,0.8528421,-0.1549524,0.005911544,-0.4273824,0.1516656,0.2427049,1.144087,-1.277486,-0.05486217,-1.062657,-0.9017928,-1.335087,-0.7560386,-0.6649994,0.236383,-0.02711538,-0.9348197,-0.1405291,-1.048233
AT3G44320,AtNIT3,-0.007716107,-0.2675611,-0.2763427,0.1330698,-0.2081917,-0.1507893,0.3475673,0.1320844,-0.465747,-0.259845,-0.2686266,0.1407859,-0.2004755,-0.1430732,0.3552834,0.1398005,-0.4580309,-0.2517432,-0.2440271,-0.3936694,-0.3859532
AT3G44750,ATHD2A,0.02653809,0.4920618,0.3353344,0.4616939,-0.2639295,-0.1123536,-0.3129527,0.301846,-1.053155,0.4655237,0.3087963,0.4351558,-0.2904676,-0.1388916,-0.3394908,0.2753079,-1.079693,0.2276664,0.2011283,-0.113188,-0.1397261
AT3G45300,ATIVD,0.8923833,-1.095958,0.1496767,-0.7715395,1.160744,0.3462513,1.005095,0.02106472,1.197393,-1.988341,-0.7427066,-1.663923,0.2683603,-0.5461321,0.1127113,-0.8713186,0.3050099,-0.436709,-1.329092,0.1975136,-0.6948698
AT3G45600,TET3,1.119588,0.2743493,0.8728728,0.1602277,0.6892285,0.195462,1.154708,0.4711144,0.8587476,-0.8452389,-0.2467154,-0.9593604,-0.4303596,-0.9241261,0.03512029,-0.6484737,-0.2608405,0.4474134,-0.6721748,0.4654245,-0.6541637
AT3G46130,ATMYB48,1.54134,-0.9461016,0.7787835,-0.832213,2.265252,-0.4396668,0.9186401,-0.2708953,1.549458,-2.487442,-0.7625568,-2.373553,0.7239121,-1.981007,-0.6227003,-1.812236,0.008117635,-0.9057129,-2.447053,0.9962948,-0.5450456
AT3G46830,ATRAB-A2C,0.2973751,0.2728531,0.0406418,0.1824747,0.08907067,-0.02896808,0.03240916,0.01807719,0.3511536,-0.02452198,-0.2567333,-0.1149004,-0.2083044,-0.3263432,-0.2649659,-0.2792979,0.05377853,0.06984532,-0.2275298,0.1136595,-0.1837155
AT3G46940,DUT1,0.06678113,0.4820762,0.5410231,0.7087722,-0.07236447,0.09537641,0.04048691,0.7445696,-0.5547166,0.4152951,0.4742419,0.6419911,-0.1391456,0.02859528,-0.02629421,0.6777885,-0.6214977,1.03756,0.9707785,0.2915093,0.2247281
AT3G47220,ATPLC9,-1.289237,-0.3896723,-0.3188693,-0.4374598,-1.393821,-0.3759597,-1.510467,-0.6122726,-1.028777,0.8995643,0.9703673,0.8517768,-0.1045848,0.9132769,-0.2212301,0.676964,0.2604599,-0.5546779,0.7345587,-0.8945479,0.3946887
AT3G48360,ATBT2,0.5374574,-0.6176224,-0.00446772,-0.7307578,1.334955,2.360366,2.752301,2.214579,4.6762,-1.15508,-0.5419251,-1.268215,0.7974974,1.822909,2.214844,1.677122,4.138743,-0.1715864,-0.7090438,-0.3426551,-0.8801124
AT3G48560,AHAS,-0.3136168,-0.04741106,-0.3134112,0.1995354,0.02642985,0.03092246,-0.1551355,-0.1646633,-0.5565213,0.2662058,0.000205661,0.5131522,0.3400467,0.3445393,0.1584813,0.1489536,-0.2429045,-0.1894848,0.124132,-0.1285914,0.1850254
AT3G48680,AtCAL2,0.2741515,0.07430683,0.1201011,0.000349776,0.1885926,0.2303535,0.605989,0.4840694,0.4290346,-0.1998447,-0.1540505,-0.2738018,-0.08555892,-0.04379806,0.3318374,0.2099178,0.1548831,0.2005696,-0.07358188,0.2585303,-0.01562124
AT3G48750,CDC2,0.08544534,-0.1319861,-0.2397204,-0.2276759,-0.03253566,-0.4827812,-0.01536752,-0.1489834,0.2809995,-0.2174314,-0.3251657,-0.3131213,-0.117981,-0.5682266,-0.1008129,-0.2344287,0.1955542,-0.273815,-0.3592604,-0.3946938,-0.4801391
AT3G48890,ATMAPR3,0.2647436,-0.2401041,0.2611013,0.0123713,0.01287936,-0.3950499,0.06143396,0.0453411,0.242199,-0.5048477,-0.003642244,-0.2523723,-0.2518642,-0.6597935,-0.2033096,-0.2194025,-0.02254454,0.06452317,-0.2002204,-0.06624573,-0.3309893
AT3G48990,AAE3,0.4593583,-0.627231,0.5038321,-0.5752912,-0.01068313,0.277161,0.3179482,0.481433,0.8174436,-1.086589,0.04447378,-1.03465,-0.4700415,-0.1821974,-0.1414101,0.02207468,0.3580853,-0.4320469,-0.8914053,0.06279469,-0.3965636
AT3G49470,NACA2,0.2921938,0.2164706,0.4081923,0.3057093,0.4774578,0.2528393,0.5892882,0.3607219,0.191687,-0.07572322,0.1159985,0.0135155,0.185264,-0.03935456,0.2970944,0.06852806,-0.1005068,0.3623323,0.0701385,0.1621257,-0.1300681
AT3G49680,ATBCAT-3,0.1484317,-0.01923121,0.0319447,0.4063648,-0.3652831,-0.03611146,-0.201854,-0.1627183,-0.7134446,-0.1676629,-0.116487,0.2579331,-0.5137148,-0.1845431,-0.3502857,-0.31115,-0.8618763,-0.1586022,-0.3070339,-0.253554,-0.4019857
AT3G49845,WIH3,1.54511,0.9434479,1.288146,0.5079729,0.2197549,-0.8498173,-0.07494223,-0.3389659,1.438917,-0.6016618,-0.256964,-1.037137,-1.325355,-2.394927,-1.620052,-1.884076,-0.1061922,0.5760354,-0.9690743,0.3198321,-1.225278
AT3G50070,CYCD3;3,-0.4105966,0.1413335,-0.357596,-0.1414048,-0.12948,0.2334291,0.02235579,0.1913838,-0.06322998,0.5519302,0.05300061,0.2691919,0.2811167,0.6440257,0.4329524,0.6019804,0.3473667,0.03773096,0.4483276,-0.1650898,0.2455068
AT3G50360,ATCEN2,0.07864204,0.1813682,0.1240025,0.3225515,0.1648718,-0.314904,-0.03723664,-0.1030444,-0.1510289,0.1027262,0.0453605,0.2439095,0.08622973,-0.393546,-0.1158787,-0.1816864,-0.2296709,0.2483354,0.1696933,0.1221137,0.04347162
AT3G50670,U1-70K,-0.5068367,-0.1111211,-0.3856816,-0.1374598,-0.3439166,0.01276821,-0.5112536,-0.2535203,-0.6537953,0.3957156,0.1211552,0.3693769,0.1629201,0.5196049,-0.004416891,0.2533164,-0.1469586,-0.294268,0.2125687,-0.2574538,0.2493829
AT3G50970,LTI30,1.290346,-1.019034,1.007557,-0.4712936,1.409011,2.55645,5.349834,2.521116,7.623417,-2.30938,-0.2827894,-1.76164,0.118665,1.266104,4.059488,1.230769,6.333071,-0.522215,-1.812561,-0.1976625,-1.488009
AT3G51160,GMD2,0.737078,0.1011529,0.3939533,0.6080331,0.1406985,-0.4518774,0.2336209,0.253683,0.3173581,-0.6359251,-0.3431247,-0.129045,-0.5963795,-1.188955,-0.5034571,-0.483395,-0.4197199,-0.4899783,-1.227056,-0.2217064,-0.9587844
AT3G51840,ACX4,0.3349292,-0.6451681,0.09381723,-0.4754093,0.6000501,-0.1338095,0.4124436,-0.1055653,0.6771166,-0.9800973,-0.241112,-0.8103384,0.2651209,-0.4687387,0.07751441,-0.4404944,0.3421875,-0.2253079,-0.5602371,0.1849869,-0.1499423
AT3G51880,AtHMGB1,0.6037982,0.3625363,0.3117767,0.2405915,0.7879836,0.2083063,0.6526573,0.499284,0.5298389,-0.2412619,-0.2920215,-0.3632067,0.1841855,-0.3954919,0.04885909,-0.1045142,-0.07395931,0.4405596,-0.1632386,0.4990956,-0.1047026
AT3G51920,ATCML9,0.6241445,-0.2666403,-0.1013404,-0.5814562,0.2376983,-0.3533885,0.4300964,-0.0167939,1.54752,-0.8907848,-0.725485,-1.205601,-0.3864463,-0.977533,-0.1940481,-0.6409384,0.923375,0.2706077,-0.3535368,-0.1089233,-0.7330678
AT3G52060,AtGnTL,1.077609,0.1198268,1.176771,-0.07999793,1.430118,0.6106475,1.593526,0.3931049,1.934827,-0.9577818,0.09916285,-1.157607,0.3525093,-0.4669611,0.5159174,-0.6845037,0.8572184,0.2889926,-0.788616,0.7112383,-0.3663703
AT3G52140,FMT,-0.933463,-0.4003676,-0.8244908,-0.4033752,-0.6922928,0.02335965,-0.9936681,-0.465646,-1.213692,0.5330953,0.1089722,0.5300878,0.2411702,0.9568226,-0.06020508,0.467817,-0.2802289,-0.4771587,0.4563043,-0.8661265,0.0673365
AT3G52880,ATMDAR1,0.5296264,-0.1822969,0.268281,0.000713685,0.2721073,0.1292843,0.6297083,0.3960866,0.7667911,-0.7119233,-0.2613453,-0.5289127,-0.2575191,-0.400342,0.1000819,-0.1335398,0.2371647,0.01716558,-0.5124608,0.05625521,-0.4733712
AT3G52940,ELL1,0.3093794,0.5720056,0.2711859,0.5604171,-0.06254035,-0.2899202,-0.2611015,-0.01356715,-0.499285,0.2626261,-0.03819353,0.2510377,-0.3719198,-0.5992996,-0.570481,-0.3229466,-0.8086644,0.389858,0.08047859,0.1991446,-0.1102349
AT3G53110,LOS4,0.2666362,0.03835749,0.3059562,0.3301288,0.104944,0.4042849,0.212483,0.332603,-0.04936583,-0.2282787,0.03932002,0.06349256,-0.1616922,0.1376487,-0.05415319,0.06596678,-0.316002,-0.04778534,-0.3144215,0.2192203,-0.04741586
AT3G53460,CP29,-0.4608571,-0.4744308,-0.2403098,-0.3577791,-0.2598014,-0.6044273,-0.3483185,-0.1236989,-0.2634936,-0.01357366,0.2205474,0.103078,0.2010558,-0.1435702,0.1125386,0.3371582,0.1973635,-0.5410213,-0.08016417,-0.5526962,-0.09183911
AT3G53480,ABCG37,-0.2019901,-0.8755197,-0.8219031,-0.6106677,-0.2291656,-0.5280473,-0.1289176,-0.1840319,0.01064785,-0.6735295,-0.619913,-0.4086776,-0.02717547,-0.3260572,0.07307253,0.01795818,0.212638,-0.8796227,-0.6776326,-0.6102767,-0.4082866
AT3G53500,At-RS2Z,-0.2392334,-0.03308626,-0.302918,-0.06054907,-0.02278489,-0.09660154,-0.1523971,-0.1089693,-0.2524153,0.2061472,-0.06368454,0.1786844,0.2164485,0.1426319,0.08683631,0.1302642,-0.01318192,-0.1565907,0.08264267,-0.2375192,0.001714253
AT3G53610,ATRAB8,0.5575359,0.3863314,0.2634218,0.3029262,0.6186303,0.1533977,0.6014197,0.4712734,0.678898,-0.1712045,-0.2941141,-0.2546097,0.06109432,-0.4041382,0.0438838,-0.08626256,0.1213621,0.4947917,-0.0627442,0.3349778,-0.2225582
AT3G53620,AtPPa4,0.1101952,0.6874708,0.4030274,0.2977518,0.428383,-0.02613301,0.2558406,0.303227,0.3580932,0.5772756,0.2928321,0.1875566,0.3181878,-0.1363282,0.1456454,0.1930318,0.247898,0.8823246,0.7721294,0.9247563,0.8145611
AT3G53750,ACT3,-0.1214107,0.424264,0.2438911,0.4398959,0.1920452,-0.1457723,-0.497281,-0.2131204,-0.1899776,0.5456747,0.3653018,0.5613067,0.3134559,-0.02436158,-0.3758703,-0.09170969,-0.06856693,0.1539863,0.275397,0.2003519,0.3217626
AT3G54260,TBL36,-0.2869604,0.6025191,-0.4503455,0.1680277,0.4311362,0.877664,0.736295,0.527964,0.7379515,0.8894796,-0.1633851,0.4549881,0.7180966,1.164624,1.023255,0.8149245,1.024912,0.3831103,0.6700707,0.3170057,0.6039661
AT3G54480,SKIP5,0.07046049,0.03103326,-0.09542413,-0.03700259,-0.005464282,0.07521021,0.002207776,0.1321305,0.1008816,-0.03942722,-0.1658846,-0.1074631,-0.07592477,0.004749722,-0.06825271,0.06167005,0.03042106,0.3019599,0.2314994,0.2014035,0.130943
AT3G54590,ATHRGP1,1.955209,-0.5229026,-0.312746,-0.2256758,0.9494148,-1.000288,-1.435917,1.66628,2.385001,-2.478112,-2.267955,-2.180885,-1.005794,-2.955497,-3.391126,-0.2889289,0.4297921,-0.4563506,-2.41156,-0.4437285,-2.398938
AT3G54620,ATBZIP25,0.2491191,-0.7910272,-0.04939464,-0.4303298,0.01831156,-0.2310042,0.08167391,-0.1617672,0.6165731,-1.040146,-0.2985137,-0.6794488,-0.2308075,-0.4801233,-0.1674452,-0.4108862,0.367454,-0.3251814,-0.5743004,-0.0478715,-0.2969906
AT3G54640,TRP3,0.132091,-0.04491725,0.238516,0.243171,0.03890479,-0.1981794,-0.1267095,-0.2776695,-0.5532777,-0.1770082,0.1064251,0.11108,-0.09318618,-0.3302704,-0.2588005,-0.4097604,-0.6853687,0.2145311,0.08244014,-0.2400123,-0.3721032
AT3G54670,ATSMC1,-0.1208453,0.1424134,-0.2381869,-0.1559192,0.1629483,0.3016548,-0.06821274,-0.05892115,-0.0875931,0.2632588,-0.1173416,-0.03507384,0.2837937,0.4225001,0.05263259,0.06192418,0.03325223,-0.1075969,0.01324841,0.01612779,0.1369731
AT3G54810,BME3,-0.009984793,-0.165535,-0.3883258,-0.1826924,-0.2961317,0.125271,0.3672192,0.3593646,0.4985381,-0.1555502,-0.378341,-0.1727076,-0.2861469,0.1352558,0.377204,0.3693493,0.5085229,-0.6190972,-0.6091124,-0.4822035,-0.4722187
AT3G55360,ATTSC13,-0.2013908,-0.03101764,-0.2550736,0.03866675,-0.3472559,-0.3961679,-0.3699988,-0.2447074,-0.5154039,0.1703732,-0.05368279,0.2400576,-0.145865,-0.1947771,-0.1686079,-0.04331653,-0.314013,-0.1746326,0.02675818,-0.3905786,-0.1891878
AT3G55380,UBC14,0.2306879,0.504552,0.018941,0.247876,0.03048269,0.06281971,0.1249378,0.2959821,0.1672242,0.2738641,-0.2117469,0.01718811,-0.2002052,-0.1678681,-0.10575,0.06529422,-0.06346361,0.244779,0.01409114,0.09660898,-0.1340789
AT3G55460,At-SCL30,-0.08958703,-0.03395352,-0.1987392,0.08785365,0.1286573,-0.17099,0.09507973,0.1122728,-0.1539483,0.0556335,-0.1091522,0.1774407,0.2182443,-0.08140296,0.1846668,0.2018598,-0.06436129,0.1805562,0.2701432,-0.1182872,-0.02870012
AT3G55620,eIF6A,0.2234512,0.4098652,0.4389151,0.2648913,-0.1203904,-0.08328855,-0.1293233,0.06822013,-0.5707204,0.1864139,0.2154639,0.04144008,-0.3438416,-0.3067398,-0.3527745,-0.1552311,-0.7941716,0.4228053,0.199354,0.1841899,-0.03926133
AT3G55830,EPC1,0.4183161,-0.09281941,0.1494438,0.0604852,0.457436,0.2984739,0.7940023,0.2509123,0.8673819,-0.5111356,-0.2688724,-0.3578309,0.03911983,-0.1198422,0.3756862,-0.1674039,0.4490658,0.1244657,-0.2938505,0.2286903,-0.1896259
AT3G56090,ATFER3,1.125996,1.182543,0.5897046,1.340576,0.3162709,-0.2479548,0.8505991,0.7491499,0.3178982,0.05654727,-0.5362916,0.2145802,-0.8097253,-1.373951,-0.275397,-0.3768462,-0.808098,0.6082265,-0.5177697,0.9221471,-0.2038491
AT3G56950,SIP2,0.7261884,0.1839667,0.6506303,0.2311376,0.1756819,-0.03132727,0.06821831,0.4331327,0.2958592,-0.5422218,-0.07555816,-0.4950508,-0.5505065,-0.7575157,-0.6579701,-0.2930557,-0.4303292,0.3231937,-0.4029947,0.1656273,-0.5605611
AT3G57050,CBL,-0.1091702,0.1393002,0.05650941,-0.1384012,0.1213532,-0.1050201,0.08153283,-0.1326402,0.1755995,0.2484704,0.1656796,-0.02923095,0.2305234,0.00415013,0.190703,-0.02347002,0.2847697,0.202429,0.3115993,-0.02461937,0.08455085
AT3G57520,AtSIP2,2.225107,0.8126864,1.430266,1.375217,1.212679,2.339474,1.516818,2.542381,0.5948176,-1.412421,-0.7948407,-0.8498899,-1.012428,0.1143674,-0.7082894,0.3172739,-1.630289,1.401863,-0.8232438,1.716984,-0.5081227
AT3G57550,AGK2,-0.1862738,0.1323306,-0.3815889,0.03216582,-0.2071622,-0.3952462,0.02790458,-0.1070881,-0.2414572,0.3186044,-0.1953151,0.2184396,-0.02088842,-0.2089724,0.2141784,0.07918568,-0.05518339,-0.351498,-0.1652242,-0.2916122,-0.1053385
AT3G57610,ADSS,-0.1858313,-0.01607191,0.1445348,0.2938359,-0.4570388,-0.09025629,-0.3697262,-0.1213271,-0.7582257,0.1697594,0.3303661,0.4796672,-0.2712075,0.09557503,-0.1838949,0.06450423,-0.5723943,-0.00213635,0.183695,-0.2164039,-0.03057258
AT3G57650,LPAT2,-0.4064458,-0.06508416,-0.2526058,-0.1256717,-0.303297,-0.2666715,-0.2341827,-0.1235091,-0.297149,0.3413617,0.15384,0.2807741,0.1031488,0.1397743,0.1722631,0.2829368,0.1092969,-0.08314177,0.323304,-0.4088653,-0.002419465
AT3G58120,ATBZIP61,-0.08346876,0.3578539,-0.07728267,0.1611563,-0.009171999,-0.3277087,-0.2289301,-0.1827677,0.3756075,0.4413227,0.006186087,0.244625,0.07429676,-0.2442399,-0.1454614,-0.09929897,0.4590763,-0.07838604,0.005082717,-0.1324433,-0.04897459
AT3G58170,ATBET11,0.455141,0.2373423,0.2873417,0.1358371,0.2870169,-0.000553725,0.4371118,0.2548067,0.2824945,-0.2177987,-0.1677993,-0.3193039,-0.1681241,-0.4556947,-0.01802924,-0.2003343,-0.1726466,0.6793598,0.2242188,0.2522309,-0.2029101
AT3G58460,ATRBL11,0.4617962,0.3317179,0.1677252,0.376733,0.2886054,0.3856112,0.4818608,0.2100272,0.520592,-0.1300783,-0.294071,-0.08506315,-0.1731908,-0.07618502,0.02006458,-0.251769,0.05879576,0.3116254,-0.1501708,0.1309806,-0.3308156
AT3G59280,TXR1,0.2136622,0.02341284,-0.0424194,0.1337551,-0.02767655,-0.3676572,-0.0933111,-0.05204616,-0.2632297,-0.1902494,-0.2560816,-0.07990714,-0.2413388,-0.5813194,-0.3069733,-0.2657084,-0.4768919,0.4507972,0.237135,-0.001685773,-0.215348
AT3G59760,ATCS-C,0.2132875,0.3476694,0.4987259,0.3943446,0.05546351,-0.01051234,0.05961828,-0.1479479,-0.1058976,0.1343819,0.2854384,0.1810572,-0.1578239,-0.2237998,-0.1536692,-0.3612354,-0.319185,-0.0568487,-0.2701362,0.02707713,-0.1862103
AT3G59810,LSM6A,0.4319346,0.1006268,0.1148514,0.3216619,0.272059,0.03753741,0.3078757,0.3214239,0.105315,-0.3313078,-0.3170832,-0.1102727,-0.1598756,-0.3943972,-0.1240589,-0.1105107,-0.3266196,0.6262023,0.1942677,0.4584203,0.02648568
AT3G59990,MAP2B,0.108477,0.02201063,0.08380018,0.01697301,0.03195206,0.04243108,-0.07626611,0.02481757,-0.3193802,-0.0864664,-0.02467685,-0.09150403,-0.07652498,-0.06604595,-0.1847431,-0.08365946,-0.4278572,0.1165243,0.008047288,0.1557501,0.0472731
AT3G60250,CKB3,-0.04934967,0.1306593,-0.1792859,0.08681557,-0.07660547,-0.1670873,-0.2075504,-0.3751304,-0.3446776,0.180009,-0.1299362,0.1361652,-0.0272558,-0.1177377,-0.1582007,-0.3257807,-0.2953279,0.1115709,0.1609205,-0.03602705,0.01332263
AT3G61060,AtPP2-A13,2.263201,-1.005521,0.9189824,-0.5357668,2.240284,0.5672199,2.573406,0.5573795,2.800724,-3.268722,-1.344219,-2.798968,-0.02291753,-1.695981,0.3102046,-1.705822,0.5375227,0.3857662,-1.877435,1.626718,-0.6364833
AT3G61070,PEX11E,0.748506,-0.09827755,0.3291638,0.161896,0.4050444,-0.04718207,1.021314,0.249471,1.224896,-0.8467836,-0.4193422,-0.58661,-0.3434616,-0.7956881,0.2728081,-0.499035,0.4763901,0.1656658,-0.5828402,0.2842656,-0.4642405
AT3G61130,GAUT1,-0.2482246,0.1360001,-0.1712127,-0.009671703,-0.2625824,-0.1194977,-0.250383,-0.02561993,-0.3740665,0.3842248,0.07701198,0.2385529,-0.01435781,0.128727,-0.00215837,0.2226047,-0.1258419,-0.03270563,0.215519,-0.1497062,0.09851842
AT3G61640,AGP20,-0.2251445,0.4035153,-0.1513637,0.02589703,0.002223462,-0.4948441,-0.2883985,0.06751141,-0.2041891,0.6286598,0.07378075,0.2510415,0.227368,-0.2696996,-0.06325403,0.2926559,0.02095536,0.7476956,0.9728401,-0.277851,-0.05270648
AT3G61860,At-RS31,0.2118312,0.05014869,0.04580724,0.05143807,-0.0406455,-0.1648094,-0.000699825,0.1107263,-0.1804443,-0.1616825,-0.166024,-0.1603931,-0.2524767,-0.3766406,-0.212531,-0.1011048,-0.3922755,0.1482108,-0.0636204,-0.05958111,-0.2714123
AT3G62030,CYP20-3,0.5667312,0.8778643,0.7334346,0.6932171,0.7453805,-0.0210128,0.4841765,0.1171357,-0.1059221,0.3111331,0.1667034,0.1264859,0.1786493,-0.587744,-0.08255469,-0.4495955,-0.6726533,0.9393548,0.3726236,0.7460184,0.1792872
AT3G62420,ATBZIP53,-0.141954,-0.3744427,-0.5353888,-0.5260877,-0.3871622,-0.3274194,-0.4818826,-0.1762757,0.1109184,-0.2324888,-0.3934349,-0.3841338,-0.2452082,-0.1854654,-0.3399287,-0.03432174,0.2528724,-0.2731428,-0.1311888,-0.1219238,0.02003017
AT3G62600,ATERDJ3B,0.2082535,-0.1202779,-0.1230222,0.4504418,-0.1061036,-0.197125,-0.3917659,0.1383223,-0.5772826,-0.3285314,-0.3312757,0.2421883,-0.3143571,-0.4053785,-0.6000194,-0.06993114,-0.7855361,-0.1335537,-0.3418072,-0.3589863,-0.5672398
AT3G62830,ATUXS2,0.07821223,-0.04885442,0.05932786,0.4558777,-0.3772854,-0.07188403,0.1523079,0.1702346,0.1784587,-0.1270666,-0.01888437,0.3776655,-0.4554976,-0.1500963,0.07409568,0.09202238,0.1002464,-0.4262845,-0.5044967,-0.1180632,-0.1962754
AT3G62980,AtTIR1,-0.4807169,0.2268132,-0.2930896,-0.08442246,0.2872111,0.2035056,-0.0129383,0.0836326,-0.07270172,0.7075301,0.1876273,0.3962944,0.767928,0.6842225,0.4677786,0.5643495,0.4080152,-0.1908526,0.2898643,-0.2028828,0.2778341
AT3G63080,ATGPX5,0.8406884,-0.3308426,0.129762,-0.4067525,0.1829669,-0.5122048,0.2256763,0.3340179,0.9289425,-1.171531,-0.7109264,-1.247441,-0.6577215,-1.352893,-0.615012,-0.5066705,0.08825411,0.2765977,-0.5640907,0.1630067,-0.6776817
AT3G63130,ATRANGAP1,-0.3578597,0.4628454,-0.1579575,0.3177873,-0.03545727,0.09594195,-0.2272614,-0.07389064,-0.4862513,0.8207051,0.1999021,0.675647,0.3224024,0.4538016,0.1305983,0.2839691,-0.1283916,-0.1046641,0.2531956,-0.04584558,0.3120141
AT3G63210,MARD1,1.115594,0.1326559,0.4456552,-0.02033924,1.056759,-0.1270764,1.140425,0.5680141,1.411839,-0.9829384,-0.6699391,-1.135934,-0.05883494,-1.242671,0.02483093,-0.5475803,0.2962449,0.5601277,-0.5554666,0.5600804,-0.5555139
AT3G63250,ATHMT-2,0.000124887,0.1759733,0.3386145,0.1412199,0.2093697,-0.01529651,-0.1039841,-0.04414971,-0.2238172,0.1758484,0.3384896,0.141095,0.2092449,-0.01542139,-0.104109,-0.0442746,-0.2239421,0.1823428,0.1822179,0.1269792,0.1268543
AT3G63310,AtLFG2,0.2483318,-0.4821436,-0.1827916,-0.3247303,-0.05362966,-0.01104799,0.3251093,0.4719689,0.7853392,-0.7304754,-0.4311234,-0.5730621,-0.3019614,-0.2593798,0.07677749,0.2236371,0.5370074,-0.03030952,-0.2786413,-0.1629629,-0.4112947
AT3G63460,SEC31B,-0.4272598,-0.2333993,-0.2676835,-0.03736097,-0.3529466,0.2770279,-0.6247414,-0.3949329,-0.7770904,0.1938605,0.1595762,0.3898988,0.07431317,0.7042877,-0.1974816,0.03232686,-0.3498307,-0.4310053,-0.003745493,-0.3321684,0.09509139
AT4G00355,ATI2,0.6131695,-0.1951307,0.4077982,0.1227378,0.722085,0.2755046,0.7623865,0.5152371,1.24654,-0.8083003,-0.2053713,-0.4904318,0.1089154,-0.3376649,0.1492169,-0.09793241,0.6333709,0.2905284,-0.3226411,0.353519,-0.2596505
AT4G00430,PIP1;4,0.2055492,1.039733,0.40969,0.1970485,0.2751407,-0.1615055,0.4188094,-0.4129807,0.785256,0.834184,0.2041408,-0.008500731,0.06959153,-0.3670547,0.2132602,-0.6185299,0.5797069,0.5405944,0.3350452,0.5844112,0.378862
AT4G00710,BSK3,0.1054438,0.212163,0.309792,0.4163083,-0.1284651,0.3075008,0.03120911,0.08220132,-0.2181017,0.1067192,0.2043482,0.3108645,-0.2339089,0.202057,-0.07423468,-0.02324248,-0.3235455,0.1813148,0.07587101,0.06559147,-0.03985233
AT4G00820,iqd17,-0.3738553,0.3116344,-0.1405279,-0.1066595,-0.1722409,0.07480496,-0.3103099,-0.08686043,-0.2985168,0.6854897,0.2333274,0.2671958,0.2016144,0.4486602,0.06354542,0.2869949,0.07533849,-0.02965208,0.3442032,-0.1655937,0.2082616
AT4G00830,LIF2,0.04085973,0.2199697,0.02378046,0.08250092,0.2820331,0.2608054,0.1980988,0.0431155,0.03376533,0.17911,-0.01707927,0.04164119,0.2411733,0.2199457,0.157239,0.002255776,-0.0070944,-0.0553745,-0.09623422,0.04904108,0.008181354
