Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0015833,peptide transport,19_GO:0051179 localization,-4.4,1.6,4.3,18982,613,1461,75,5.1,0.58,814675|814735|814930|816633|816678|817429|818152|818264|818377|818583|818966|819122|819256|819857|819982|820001|820148|820345|820878|821008|823906|824048|824451|824477|824529|824597|824649|824728|825097|825430|825521|825654|825830|826741|827494|827757|828241|828531|828557|828774|828875|829276|829412|829697|830451|830501|830626|830853|831546|831638|832139|832359|832404|832645|833459|833947|834532|834706|835973|836300|837448|837454|837763|837961|838327|838792|839805|840199|840987|841235|841841|842138|842372|844268|844297,STL2P|PTR2|CR88|SYTA|AT2G21390|ALB3|AT2G35795|MEMB11|AT2G37990|AT2G39960|AT2G43640|PVA12|OXA1L|IMPA-1|AT3G07910|AT3G08530|RABE1e|ATFP8|AT3G16310|NPSN13|MDH|HSP93-III|VSR1|LOS4|RAB8|VAMP727|ARA6|eIF6A|TXR1|AT3G62560|AT3G63460|RMA1|NSF|AT4G11380|SYP23|VSR7|VPS28-1|cpHsc70-1|AT4G24550|AT4G26670|AT4G27640|AT4G31490|AT4G32760|AKR2|AT5G05670|SNX1|Tudor1|NRPB4|SYP21|EMB1241|AT5G20165|VPS24.1|MIA40|PEX4|OS9|SGR4|DSS1(V)|AT5G46630|RANBP1|Tudor2|IMPA-4|AT1G09330|NRT1.1|AT1G14010|TIM23-1|p24delta5|AT1G29310|NACA5|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|NUA|SYP52,-2.3,hits
GO Biological Processes,19,GO:0008104,protein localization,19_GO:0051179 localization,-4.4,1.5,4.2,18982,739,1461,87,6,0.62,814675|814728|814930|816633|816655|816678|816747|817429|818152|818264|818377|818583|818966|819122|819256|819857|819982|820001|820148|820326|820345|820587|820878|821008|821046|823906|824048|824451|824477|824529|824597|824649|824728|825097|825430|825521|825654|825830|826741|827494|827757|828241|828531|828557|828774|828875|829276|829412|829697|830034|830077|830451|830501|830626|830853|830951|831546|831638|832139|832359|832404|832645|833459|833947|834264|834532|834706|835973|836300|837448|837454|837961|838327|838792|838859|839805|839807|840199|840987|841235|841841|842138|842372|842615|844268|844297|5007942,STL2P|AT2G01970|CR88|SYTA|AT2G21190|AT2G21390|CSI1|ALB3|AT2G35795|MEMB11|AT2G37990|AT2G39960|AT2G43640|PVA12|OXA1L|IMPA-1|AT3G07910|AT3G08530|RABE1e|AT3G11530|ATFP8|TMN7|AT3G16310|NPSN13|AT3G17780|MDH|HSP93-III|VSR1|LOS4|RAB8|VAMP727|ARA6|eIF6A|TXR1|AT3G62560|AT3G63460|RMA1|NSF|AT4G11380|SYP23|VSR7|VPS28-1|cpHsc70-1|AT4G24550|AT4G26670|AT4G27640|AT4G31490|AT4G32760|AKR2|AT4G38790|ATRER1A|AT5G05670|SNX1|Tudor1|NRPB4|EMP1|SYP21|EMB1241|AT5G20165|VPS24.1|MIA40|PEX4|OS9|SGR4|AT5G42570|DSS1(V)|AT5G46630|RANBP1|Tudor2|IMPA-4|AT1G09330|AT1G14010|TIM23-1|p24delta5|PATL2|AT1G29310|ERD2|NACA5|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|AT1G63110|NUA|SYP52|FHY1,-2.3,hits
GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-4.3,2,4.5,18982,242,1461,37,2.5,0.41,816103|817925|818231|818588|819622|819923|821175|821303|822833|824807|826884|828516|828559|829151|829383|829559|829563|831158|832206|833550|835537|835860|835919|837224|837551|837896|838066|838301|838410|838961|839168|841821|842933|843216|843989|2745524|5008138,HB1|CRL1|AT2G36580|HSPRO2|AT3G04640|AT3G07350|SRG3|AT3G03270|ERD5|WRKY70|NUDT7|AT4G24160|DIC2|XTH18|AT4G32480|UGT73B3|AT4G34150|GILP|SUS1|AT5G35735|PBP1|TCH4|TIL|AT1G07135|AT1G10140|AT1G13360|AT1G15010|AlaAT1|NUDT4|AT1G03610|AT1G26270|PME1|AT1G66180|RAV2|CP12-3|AT2G14247|RTFL12,-2.3,hits
GO Biological Processes,19,GO:0071453,cellular response to oxygen levels,19_GO:0050896 response to stimulus,-4.3,2,4.5,18982,242,1461,37,2.5,0.41,816103|817925|818231|818588|819622|819923|821175|821303|822833|824807|826884|828516|828559|829151|829383|829559|829563|831158|832206|833550|835537|835860|835919|837224|837551|837896|838066|838301|838410|838961|839168|841821|842933|843216|843989|2745524|5008138,HB1|CRL1|AT2G36580|HSPRO2|AT3G04640|AT3G07350|SRG3|AT3G03270|ERD5|WRKY70|NUDT7|AT4G24160|DIC2|XTH18|AT4G32480|UGT73B3|AT4G34150|GILP|SUS1|AT5G35735|PBP1|TCH4|TIL|AT1G07135|AT1G10140|AT1G13360|AT1G15010|AlaAT1|NUDT4|AT1G03610|AT1G26270|PME1|AT1G66180|RAV2|CP12-3|AT2G14247|RTFL12,-2.3,hits
KEGG Pathway,24,M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",,-4.2,6.1,5.7,18982,15,1461,7,0.48,0.18,818024|820606|820951|820984|822181|824385|841221,AT2G34590|AT3G13930|LPD1|mtLPD2|LTA2|LTA3|mtLPD1,-2.2,hits
KEGG Pathway,24,ath_M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",,-4.2,6.1,5.7,18982,15,1461,7,0.48,0.18,818024|820606|820951|820984|822181|824385|841221,AT2G34590|AT3G13930|LPD1|mtLPD2|LTA2|LTA3|mtLPD1,-2.2,hits
GO Biological Processes,19,GO:0019439,aromatic compound catabolic process,19_GO:0008152 metabolic process,-4.2,1.9,4.3,18982,273,1461,40,2.7,0.43,816765|817163|817208|817767|818204|818231|818588|819056|820530|824465|824493|824514|824853|825335|825836|827413|828564|829034|829675|830154|830626|830758|830853|832242|835494|835735|835934|836300|837357|837982|838162|838387|838495|838714|839567|839890|842281|843741|843900|844376,CYP79B3|AT2G26230|TED4|AT2G32070|URH1|AT2G36580|HSPRO2|PEN2|VCS|AT3G52990|PAL2|CP29|UBA2A|RRP41|ALN|UGLYAH|PGI1|HXK1|AT4G35220|CYP79B2|Tudor1|AT5G08570|NRPB4|LARP1a|HGO|AT5G56350|TTL|Tudor2|DCP1|AT1G14210|AT1G15920|AT1G18070|LSM1A|LSM3A|AT1G03140|NUDX25|PEN3|ENO1|XRN3|AT1G80360,-2.2,hits
GO Biological Processes,19,GO:0034613,cellular protein localization,19_GO:0051179 localization,-4.1,1.5,4.1,18982,655,1461,78,5.3,0.59,814728|814930|816633|816655|816678|816747|817429|818152|818264|818377|818583|818966|819122|819256|819857|819982|820001|820326|820345|820587|820878|821008|821046|823906|824048|824451|824477|824597|824649|824728|825097|825430|825521|825654|825830|826741|827494|827757|828241|828531|828557|828774|828875|829276|829412|829697|830034|830077|830451|830501|830853|830951|831546|831638|832404|832645|833459|833947|834264|834532|834706|835973|837448|837961|838327|838792|839805|839807|840199|840987|841235|841841|842138|842372|842615|844268|844297|5007942,AT2G01970|CR88|SYTA|AT2G21190|AT2G21390|CSI1|ALB3|AT2G35795|MEMB11|AT2G37990|AT2G39960|AT2G43640|PVA12|OXA1L|IMPA-1|AT3G07910|AT3G08530|AT3G11530|ATFP8|TMN7|AT3G16310|NPSN13|AT3G17780|MDH|HSP93-III|VSR1|LOS4|VAMP727|ARA6|eIF6A|TXR1|AT3G62560|AT3G63460|RMA1|NSF|AT4G11380|SYP23|VSR7|VPS28-1|cpHsc70-1|AT4G24550|AT4G26670|AT4G27640|AT4G31490|AT4G32760|AKR2|AT4G38790|ATRER1A|AT5G05670|SNX1|NRPB4|EMP1|SYP21|EMB1241|MIA40|PEX4|OS9|SGR4|AT5G42570|DSS1(V)|AT5G46630|RANBP1|IMPA-4|AT1G14010|TIM23-1|p24delta5|AT1G29310|ERD2|NACA5|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|AT1G63110|NUA|SYP52|FHY1,-2.1,hits
KEGG Pathway,24,ath00010,Glycolysis / Gluconeogenesis,,-4.1,2.4,4.5,18982,117,1461,22,1.5,0.32,818024|818231|820606|820951|820984|822181|824385|824465|828564|828696|829034|830758|832545|833655|835735|838689|838850|838927|838991|840953|841221|843741,AT2G34590|AT2G36580|AT3G13930|LPD1|mtLPD2|LTA2|LTA3|AT3G52990|PGI1|AT4G25900|HXK1|AT5G08570|AT5G24760|ACS|AT5G56350|AT1G20950|AT1G22440|PGM3|ALDH2B7|FBP|mtLPD1|ENO1,-2.1,hits
KEGG Pathway,24,ko00010,Glycolysis / Gluconeogenesis,,-4.1,2.4,4.5,18982,117,1461,22,1.5,0.32,818024|818231|820606|820951|820984|822181|824385|824465|828564|828696|829034|830758|832545|833655|835735|838689|838850|838927|838991|840953|841221|843741,AT2G34590|AT2G36580|AT3G13930|LPD1|mtLPD2|LTA2|LTA3|AT3G52990|PGI1|AT4G25900|HXK1|AT5G08570|AT5G24760|ACS|AT5G56350|AT1G20950|AT1G22440|PGM3|ALDH2B7|FBP|mtLPD1|ENO1,-2.1,hits
GO Biological Processes,19,GO:0071456,cellular response to hypoxia,19_GO:0050896 response to stimulus,-4.1,2,4.3,18982,239,1461,36,2.5,0.41,816103|817925|818231|818588|819622|819923|821175|821303|822833|824807|826884|828516|828559|829151|829383|829559|829563|831158|832206|833550|835537|835860|835919|837224|837551|837896|838066|838301|838410|838961|839168|841821|842933|843216|2745524|5008138,HB1|CRL1|AT2G36580|HSPRO2|AT3G04640|AT3G07350|SRG3|AT3G03270|ERD5|WRKY70|NUDT7|AT4G24160|DIC2|XTH18|AT4G32480|UGT73B3|AT4G34150|GILP|SUS1|AT5G35735|PBP1|TCH4|TIL|AT1G07135|AT1G10140|AT1G13360|AT1G15010|AlaAT1|NUDT4|AT1G03610|AT1G26270|PME1|AT1G66180|RAV2|AT2G14247|RTFL12,-2.1,hits
GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-4.1,1.8,4.2,18982,305,1461,43,2.9,0.44,814930|816655|816747|817429|818152|818264|818583|818966|819256|819857|819982|820878|821008|821046|823906|824048|824451|824597|825097|827757|828241|828531|828774|828875|829697|830034|830077|830451|830501|831546|831638|832404|832645|833947|834264|835973|837448|838327|839805|839807|841235|844268|5007942,CR88|AT2G21190|CSI1|ALB3|AT2G35795|MEMB11|AT2G39960|AT2G43640|OXA1L|IMPA-1|AT3G07910|AT3G16310|NPSN13|AT3G17780|MDH|HSP93-III|VSR1|VAMP727|TXR1|VSR7|VPS28-1|cpHsc70-1|AT4G26670|AT4G27640|AKR2|AT4G38790|ATRER1A|AT5G05670|SNX1|SYP21|EMB1241|MIA40|PEX4|SGR4|AT5G42570|RANBP1|IMPA-4|TIM23-1|AT1G29310|ERD2|AT1G48160|NUA|FHY1,-2.1,hits
GO Biological Processes,19,GO:0009112,nucleobase metabolic process,19_GO:0008152 metabolic process,-4,3.8,4.9,18982,38,1461,11,0.75,0.23,815903|822338|822396|824612|825836|827413|828392|831093|835934|836558|844345,ALDH6B2|UKL2|CARA|AT3G54470|ALN|UGLYAH|PYR4|PYD2|TTL|BETA-UP|APT2,-2.1,hits
GO Biological Processes,19,GO:0022618,ribonucleoprotein complex assembly,19_GO:0071840 cellular component organization or biogenesis,-4,2.1,4.3,18982,178,1461,29,2,0.36,815372|817576|818636|819179|819377|819806|819950|820296|820615|821942|822043|824728|825296|827257|828042|828951|830853|834779|835359|838245|838690|838714|839238|839314|839401|839503|839567|841726|843963,AT2G07696|U2B''|AT2G40430|AT2G45710|AT2G47640|AT3G06320|AT3G07590|AT3G11250|CID4|AT3G23620|AT3G24506|eIF6A|AT3G61240|AT4G15770|RH8|AT4G28360|NRPB4|RPS19|AT5G52820|AT1G16740|emb1507|LSM3A|EIF2 GAMMA|PRP39|AN|MAC3A|AT1G03140|AT1G52930|SmD3,-2.1,hits
GO Biological Processes,19,GO:0009063,cellular amino acid catabolic process,19_GO:0008152 metabolic process,-3.9,2.6,4.5,18982,96,1461,19,1.3,0.3,815903|816619|816765|817149|818588|822833|824493|829310|829549|829675|830154|832736|835494|835598|838301|838362|838940|841263|844376,ALDH6B2|LIP1|CYP79B3|GLDP2|HSPRO2|ERD5|PAL2|AT4G31810|MCCB|AT4G35220|CYP79B2|SHM2|HGO|AT5G55070|AlaAT1|MCCA|GGT1|D-CDES|AT1G80360,-2,hits
GO Biological Processes,19,GO:0046218,indolalkylamine catabolic process,19_GO:0008152 metabolic process,-3.9,8.1,5.8,18982,8,1461,5,0.34,0.15,816765|818588|829675|830154|844376,CYP79B3|HSPRO2|AT4G35220|CYP79B2|AT1G80360,-2,hits
GO Biological Processes,19,GO:0006569,tryptophan catabolic process,19_GO:0008152 metabolic process,-3.9,8.1,5.8,18982,8,1461,5,0.34,0.15,816765|818588|829675|830154|844376,CYP79B3|HSPRO2|AT4G35220|CYP79B2|AT1G80360,-2,hits
GO Biological Processes,19,GO:0006886,intracellular protein transport,19_GO:0051179 localization,-3.9,1.6,4,18982,522,1461,64,4.4,0.54,814930|816633|816678|817429|818152|818264|818377|818583|818966|819122|819256|819857|819982|820001|820345|820878|821008|823906|824048|824451|824477|824597|824649|824728|825097|825430|825521|825654|826741|827494|827757|828241|828531|828557|828774|828875|829276|829412|829697|830451|830501|830853|831546|831638|832404|832645|833459|833947|834532|834706|835973|837448|837961|838327|838792|839805|840199|840987|841235|841841|842138|842372|844268|844297,CR88|SYTA|AT2G21390|ALB3|AT2G35795|MEMB11|AT2G37990|AT2G39960|AT2G43640|PVA12|OXA1L|IMPA-1|AT3G07910|AT3G08530|ATFP8|AT3G16310|NPSN13|MDH|HSP93-III|VSR1|LOS4|VAMP727|ARA6|eIF6A|TXR1|AT3G62560|AT3G63460|RMA1|AT4G11380|SYP23|VSR7|VPS28-1|cpHsc70-1|AT4G24550|AT4G26670|AT4G27640|AT4G31490|AT4G32760|AKR2|AT5G05670|SNX1|NRPB4|SYP21|EMB1241|MIA40|PEX4|OS9|SGR4|DSS1(V)|AT5G46630|RANBP1|IMPA-4|AT1G14010|TIM23-1|p24delta5|AT1G29310|NACA5|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|NUA|SYP52,-1.9,hits
GO Biological Processes,19,GO:0006665,sphingolipid metabolic process,19_GO:0008152 metabolic process,-3.8,3.2,4.6,18982,53,1461,13,0.89,0.25,821460|822140|824702|824749|825018|831966|832411|832432|834205|836098|838454|839331|843459,LOH2|LAG1|CER10|EPC1|SPP1|PGSIP6|LCBK1|LCB2|AT5G42000|AT5G59770|AT1G18720|AT1G01230|SAG18,-1.9,hits
GO Biological Processes,19,GO:0033993,response to lipid,19_GO:0050896 response to stimulus,-3.8,1.5,3.9,18982,776,1461,88,6,0.62,814683|814873|814962|815120|815972|816186|816290|817045|817553|817925|818982|819128|819661|820299|821005|821083|821135|821445|821807|821857|823706|823815|823972|824198|824318|824477|824642|824727|824728|824749|824807|824853|825018|825107|826473|826476|827389|828025|828151|828714|829150|829321|829423|829473|829520|829685|830019|830708|830744|831238|831344|831733|832053|832990|834158|834489|834718|834786|834945|835860|835934|835969|835995|836074|836219|836466|836470|836739|836865|837414|837541|838073|838518|838575|838633|838652|839135|840158|840953|842251|842281|842563|842710|842928|843022|843791|844028|844055,AT2G01540|NRP1|XERICO|ACO3|AT2G14835|PIP2;8|ARAC1|AT2G25070|AT2G30020|CRL1|MPK6|GOS12|AT3G05000|AT3G11280|AT3G17410|BET10|DOX1|AT3G19100|TIC|AT3G22850|MPK3|RDUF1|ALDH10A9|CEN2|FER|LOS4|ARP1|P5CS2|eIF6A|EPC1|WRKY70|UBA2A|SPP1|FTA|EXO|FBW2|AT4G16830|BSK3|MPK4|ABI1|XTH24|BAT1|AT4G32870|FLDH|AT4G33780|CPK5|RPN10|BIM1|AT5G08450|LEP|AT5G14920|HD2C|ARIA|BZO2H3|AT5G41560|MAP18|AGD9|AT5G47390|SAD1|TCH4|TTL|FOLK|AT5G58787|RDUF2|AT5G60980|NF-YC4|GAMMA CAL1|AT5G66070|MYBR1|ERD6|SBI1|RHA2A|BES1|iqd32|ERD10|CAT1|RCN1|MYC2|FBP|DL3|PEN3|AT1G62660|RBOH F|ZFP4|ZFP6|BS1|EXT4|SKIP,-1.9,hits
GO Biological Processes,19,GO:0016050,vesicle organization,19_GO:0071840 cellular component organization or biogenesis,-3.8,2.5,4.4,18982,98,1461,19,1.3,0.3,814675|814689|816502|817081|818264|819128|821008|821216|825430|825521|829037|831546|832359|833474|833947|834718|838158|838600|844297,STL2P|AT2G01600|SNF7.2|AT2G25430|MEMB11|GOS12|NPSN13|AT3G01340|AT3G62560|AT3G63460|SNF7.1|SYP21|VPS24.1|AT5G35200|SGR4|AGD9|GOS11|AT1G20110|SYP52,-1.9,hits
KEGG Pathway,24,M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",,-3.8,5.3,5.2,18982,17,1461,7,0.48,0.18,815120|816218|818879|825044|828805|829679|831884,ACO3|IDH2|CSY3|CSY2|ACO2|IDH1|IDH-V,-1.9,hits
KEGG Pathway,24,ath_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",,-3.8,5.3,5.2,18982,17,1461,7,0.48,0.18,815120|816218|818879|825044|828805|829679|831884,ACO3|IDH2|CSY3|CSY2|ACO2|IDH1|IDH-V,-1.9,hits
GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-3.8,1.7,4,18982,363,1461,48,3.3,0.47,814663|815343|815374|818024|818231|818382|818452|818892|819845|820951|821627|821659|822181|822338|822396|824465|824612|824922|824930|824934|826788|828392|828564|829034|830063|830758|830819|832512|832804|833655|833729|834076|834169|834791|835006|835598|835735|836063|838204|839868|839890|842635|842670|842724|843741|843934|844345|2746201,QPT|AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT2G42910|ACLB-1|LPD1|AT3G20790|NADK1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|AGK2|ADSS|LPAT2|HMGS|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|SDH3-1|PGL4|MK|ACS|EMB1467|G6PD6|AT5G41670|AT5G47435|ACLB-2|AT5G55070|AT5G56350|ZEU1|AT1G16350|CARB|NUDX25|AT1G63290|AT1G63660|AT1G64190|ENO1|VAB1|APT2|HINT3,-1.9,hits
KEGG Pathway,24,ko00280,"Valine, leucine and isoleucine degradation",,-3.8,3.3,4.6,18982,47,1461,12,0.82,0.24,815903|820951|820984|824130|826788|829310|829549|834823|837543|838362|838991|841221,ALDH6B2|LPD1|mtLPD2|BCAT3|HMGS|AT4G31810|MCCB|AACT1|BCAT-2|MCCA|ALDH2B7|mtLPD1,-1.9,hits
KEGG Pathway,24,ath00280,"Valine, leucine and isoleucine degradation",,-3.8,3.3,4.6,18982,47,1461,12,0.82,0.24,815903|820951|820984|824130|826788|829310|829549|834823|837543|838362|838991|841221,ALDH6B2|LPD1|mtLPD2|BCAT3|HMGS|AT4G31810|MCCB|AACT1|BCAT-2|MCCA|ALDH2B7|mtLPD1,-1.9,hits
GO Biological Processes,19,GO:0042430,indole-containing compound metabolic process,19_GO:0008152 metabolic process,-3.7,2.7,4.4,18982,76,1461,16,1.1,0.27,816765|816952|818429|818588|818982|819056|823706|824629|825905|829591|829675|830154|832812|842281|844013|844376,CYP79B3|CYP71B6|WRKY33|HSPRO2|MPK6|PEN2|MPK3|TSA1|IBR1|RRTF1|AT4G35220|CYP79B2|PNC2|PEN3|IGMT5|AT1G80360,-1.9,hits
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-3.7,1.7,3.9,18982,367,1461,48,3.3,0.47,814663|815343|815374|818024|818231|818382|818452|818892|819845|820951|821627|821659|822181|822338|822396|824465|824612|824922|824930|824934|826788|828392|828564|829034|830063|830758|830819|832512|832804|833655|833729|834076|834169|834791|835006|835598|835735|836063|838204|839868|839890|842635|842670|842724|843741|843934|844345|2746201,QPT|AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT2G42910|ACLB-1|LPD1|AT3G20790|NADK1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|AGK2|ADSS|LPAT2|HMGS|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|SDH3-1|PGL4|MK|ACS|EMB1467|G6PD6|AT5G41670|AT5G47435|ACLB-2|AT5G55070|AT5G56350|ZEU1|AT1G16350|CARB|NUDX25|AT1G63290|AT1G63660|AT1G64190|ENO1|VAB1|APT2|HINT3,-1.8,hits
GO Biological Processes,19,GO:0043484,regulation of RNA splicing,19_GO:0050789 regulation of biological process,-3.7,3.1,4.4,18982,55,1461,13,0.89,0.25,820559|824518|828654|828754|829285|831141|835713|836541|837246|837433|837494|838997|840918,SCL30A|RS2Z32|RS40|AT4G26480|RSZ22|EMB3011|AT5G56140|SC35|SR45a|SR30|AT1G09660|RSZ21|PTB3,-1.8,hits
GO Biological Processes,19,GO:0046390,ribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-3.6,2,4,18982,178,1461,28,1.9,0.36,815343|815374|818024|818231|818382|818892|819845|820951|822181|822338|822396|824465|824612|824930|828392|828564|829034|830063|830758|833655|834791|835006|835735|838204|839868|842670|843741|844345,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|ADSS|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|AT5G56350|AT1G16350|CARB|AT1G63660|ENO1|APT2,-1.8,hits
GO Biological Processes,19,GO:0071826,ribonucleoprotein complex subunit organization,19_GO:0071840 cellular component organization or biogenesis,-3.6,2,4,18982,187,1461,29,2,0.36,815372|817576|818636|819179|819377|819806|819950|820296|820615|821942|822043|824728|825296|827257|828042|828951|830853|834779|835359|838245|838690|838714|839238|839314|839401|839503|839567|841726|843963,AT2G07696|U2B''|AT2G40430|AT2G45710|AT2G47640|AT3G06320|AT3G07590|AT3G11250|CID4|AT3G23620|AT3G24506|eIF6A|AT3G61240|AT4G15770|RH8|AT4G28360|NRPB4|RPS19|AT5G52820|AT1G16740|emb1507|LSM3A|EIF2 GAMMA|PRP39|AN|MAC3A|AT1G03140|AT1G52930|SmD3,-1.8,hits
GO Biological Processes,19,GO:0046113,nucleobase catabolic process,19_GO:0008152 metabolic process,-3.6,7.2,5.4,18982,9,1461,5,0.34,0.15,815903|825836|827413|831093|836558,ALDH6B2|ALN|UGLYAH|PYD2|BETA-UP,-1.7,hits
GO Biological Processes,19,GO:0000380,"alternative mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-3.6,3.2,4.4,18982,49,1461,12,0.82,0.24,820559|822178|824518|828654|828754|829285|835713|836541|837433|837494|838997|839567,SCL30A|AT3G25840|RS2Z32|RS40|AT4G26480|RSZ22|AT5G56140|SC35|SR30|AT1G09660|RSZ21|AT1G03140,-1.7,hits
GO Biological Processes,19,GO:0006900,vesicle budding from membrane,19_GO:0051179 localization,-3.6,3.2,4.4,18982,49,1461,12,0.82,0.24,814675|814689|816502|817081|821216|825430|825521|829037|832359|833474|834718|838600,STL2P|AT2G01600|SNF7.2|AT2G25430|AT3G01340|AT3G62560|AT3G63460|SNF7.1|VPS24.1|AT5G35200|AGD9|AT1G20110,-1.7,hits
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-3.6,1.6,3.8,18982,503,1461,61,4.2,0.52,814873|814962|815842|816390|816619|816765|816808|817570|818024|818042|818231|818879|818937|818973|819175|819244|819326|819809|819845|820667|820951|821135|821460|822140|822169|822181|824465|824493|824702|825044|827230|827381|827786|828564|829034|829220|830154|830758|830880|831604|832645|832812|833655|834077|834169|834758|834823|835006|835258|835494|835735|836098|836635|837330|841699|842724|843048|843098|843741|843947|844376,NRP1|XERICO|NAD-ME1|AT2G18750|LIP1|CYP79B3|PMDH1|EMB3147|AT2G34590|FAH1|AT2G36580|CSY3|BIO2|SSI2|AT2G45670|JAR1|SDR3|MEE32|ACLB-1|NCED3|LPD1|DOX1|LOH2|LAG1|AOC3|LTA2|AT3G52990|PAL2|CER10|CSY2|CLA1|ACX1|LSD1|PGI1|HXK1|FAD6|CYP79B2|AT5G08570|AT5G10160|AT5G17380|PEX4|PNC2|ACS|PHB3|AT5G41670|BI1|AACT1|ACLB-2|AT5G51830|HGO|AT5G56350|AT5G59770|ACX2|AT1G08110|AT1G52670|AT1G64190|AT1G67280|KCR1|ENO1|ECH2|AT1G80360,-1.7,hits
GO Biological Processes,19,GO:0009755,hormone-mediated signaling pathway,19_GO:0023052 signaling,-3.6,1.5,3.7,18982,640,1461,74,5.1,0.57,814683|814873|816290|816531|817375|817553|818265|818693|818730|818973|818982|819010|819244|819314|820364|820929|820940|821005|821445|822296|822593|823706|824198|824318|824807|824853|825107|825473|826601|826728|827389|827463|827786|828025|828151|828714|829012|829150|829282|829423|829473|829520|829591|829597|830708|830915|832607|833930|834158|834663|835813|835934|836466|836699|836739|836865|837541|838073|838144|838518|838565|839135|839568|839623|840158|841486|842052|842281|842710|842928|843022|843791|844276|844383,AT2G01540|NRP1|ARAC1|COV1|SYD|AT2G30020|ABCB1|ERS1|RR3|SSI2|MPK6|COS1|JAR1|ABCB4|UBP13|EBP|RR1|AT3G17410|AT3G19100|AFB2|AHP2|MPK3|CEN2|FER|WRKY70|UBA2A|FTA|TIR1|CNX7|SGT1B|AT4G16830|ERF6|LSD1|BSK3|MPK4|ABI1|NINJA|XTH24|WRKY11|AT4G32870|FLDH|AT4G33780|RRTF1|AGB1|BIM1|AIL6|EBF2|AHP3|AT5G41560|CUL4|EIR1|TTL|NF-YC4|BAM1|AT5G66070|MYBR1|SBI1|RHA2A|TPL|BES1|PUP14|RCN1|AXR3|LCR|MYC2|ERF3|NAC1|PEN3|RBOH F|ZFP4|ZFP6|BS1|RGLG4|AT1G80440,-1.7,hits
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-3.6,1.5,3.7,18982,758,1461,85,5.8,0.61,814873|814897|816390|816619|816765|817570|818231|818937|818973|819010|819326|819809|819845|819915|820667|821135|821339|821460|821977|822140|822169|822338|822396|822594|824015|824130|824465|824493|824526|824612|824629|824702|824727|824872|825145|825500|825516|827381|828392|828564|828586|829034|829106|829220|830139|830154|830159|830626|830758|830880|831061|831093|831241|831402|832326|832432|832736|832872|833535|834077|835006|835258|835735|835849|836098|836300|836558|837543|837834|838046|838204|838445|838940|839868|839890|840076|840953|841307|841699|842670|843098|843741|843830|843869|844376,NRP1|AT2G03690|AT2G18750|LIP1|CYP79B3|EMB3147|AT2G36580|BIO2|SSI2|COS1|SDR3|MEE32|ACLB-1|AT3G07270|NCED3|DOX1|LST8-1|LOH2|AT3G23940|LAG1|AOC3|UKL2|CARA|UGD2|CSR1|BCAT3|AT3G52990|PAL2|AT3G53580|AT3G54470|TSA1|CER10|P5CS2|CBL|OASC|HMT2|APG1|ACX1|PYR4|PGI1|AT4G24830|HXK1|MTO2|FAD6|MIPS1|CYP79B2|DHS1|Tudor1|AT5G08570|AT5G10160|AT5G11880|PYD2|TT4|UGD3|ADT5|LCB2|SHM2|CYSD2|GS2|PHB3|ACLB-2|AT5G51830|AT5G56350|GS1|AT5G59770|Tudor2|BETA-UP|BCAT-2|UGE1|AT1G14810|AT1G16350|PSP|GGT1|CARB|NUDX25|AT-IE|FBP|EMB1144|AT1G52670|AT1G63660|KCR1|ENO1|AT1G74910|OTC|AT1G80360,-1.7,hits
