TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT4G29380,AtVPS15,NA,NM_001341967,829059,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005635, GO:0005737, GO:0005768, GO:0005829, GO:0006464, GO:0006468, GO:0006605, GO:0006796, GO:0006810, GO:0006886, GO:0006950, GO:0006996, GO:0007154, GO:0008104, GO:0008152, GO:0009056, GO:0009605, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016301, GO:0016740, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050896, GO:0051179, GO:0071840",-0.038032782,0.249305573,-0.051300616,0.287338355,-0.013267833,-0.300606188,0.038032782,-0.249305573,0.051300616,-0.287338355,0.013267833,0.300606188
AT4G34660,NA,NA,NM_001203984,829618,NA,NA,-0.115210084,0.128239134,-0.143751246,0.243449218,-0.028541162,-0.27199038,0.115210084,-0.128239134,0.143751246,-0.243449218,0.028541162,0.27199038
AT4G36630,EMB2754,NA,NM_001342413,829815,3702.AT4G36630.1,NA,-0.338735916,-0.091502818,-0.487297417,0.247233098,-0.148561501,-0.395794599,0.338735916,0.091502818,0.487297417,-0.247233098,0.148561501,0.395794599
AT4G38200,NA,NA,NM_001342484,829976,NA,"GO:0000166, GO:0003824, GO:0003924, GO:0005083, GO:0005085, GO:0005488, GO:0005622, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0008152, GO:0009056, GO:0009987, GO:0016192, GO:0016462, GO:0016787, GO:0030234, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0051179, GO:0065007, GO:0065009",-0.741017462,-0.155162834,-0.795644358,0.585854628,-0.054626896,-0.640481525,0.741017462,0.155162834,0.795644358,-0.585854628,0.054626896,0.640481525
AT4G38360,LAZ1,NA,NM_119998,829993,3702.AT4G38360.2,"GO:0005215, GO:0006810, GO:0016020, GO:0016021, GO:0051179",-0.292773876,-0.022656238,-0.364787921,0.270117638,-0.072014045,-0.342131684,0.292773876,0.022656238,0.364787921,-0.270117638,0.072014045,0.342131684
AT4G39220,ATRER1A,Key player of retrieval of ER membrane proteins,NM_001342528,830077,3702.AT4G39220.1,"GO:0006810, GO:0009987, GO:0016192, GO:0051179",-0.448616825,0.055212747,-0.486231808,0.503829572,-0.037614983,-0.541444555,0.448616825,-0.055212747,0.486231808,-0.503829572,0.037614983,0.541444555
AT4G39990,ATGB3,GTP-binding protein ATGB3,NM_120163,830160,3702.AT4G39990.1,"GO:0005622, GO:0005737, GO:0005768, GO:0005794, GO:0043226, GO:0044464, NA",-0.182653556,-0.02524598,-0.121119023,0.157407576,0.061534533,-0.095873043,0.182653556,0.02524598,0.121119023,-0.157407576,-0.061534533,0.095873043
AT5G02280,NA,NA,NM_120306,831680,NA,"GO:0000166, GO:0003824, GO:0003924, GO:0005083, GO:0005085, GO:0005488, GO:0005622, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0008152, GO:0009056, GO:0009987, GO:0016192, GO:0016462, GO:0016787, GO:0030234, GO:0032991, GO:0043234, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0051179, GO:0065007, GO:0065009",0.016141536,-0.368198739,-0.033963428,-0.384340275,-0.050104964,0.334235311,-0.016141536,0.368198739,0.033963428,0.384340275,0.050104964,-0.334235311
AT5G04920,NA,NA,NM_120574,830374,NA,"GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005768, GO:0006508, GO:0006605, GO:0006810, GO:0006886, GO:0008104, GO:0008152, GO:0009056, GO:0009987, GO:0015031, GO:0016020, GO:0016192, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0051179",0.060443754,0.027064315,0.045322438,-0.03337944,-0.015121316,0.018258124,-0.060443754,-0.027064315,-0.045322438,0.03337944,0.015121316,-0.018258124
AT5G05570,NA,NA,NM_001203300,830440,NA,"GO:0003824, GO:0003924, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005886, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0006887, GO:0008047, GO:0008152, GO:0009056, GO:0009987, GO:0016020, GO:0016192, GO:0016462, GO:0016787, GO:0019219, GO:0019220, GO:0030234, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0051179, GO:0065007, GO:0065009",-0.360814891,0.135079132,-0.509833543,0.495894023,-0.149018652,-0.644912676,0.360814891,-0.135079132,0.509833543,-0.495894023,0.149018652,0.644912676
AT5G06140,ATSNX1,"Homolog of yeast retromer subunit VPS5.  Part of a retromer-like protein complex involved in endosome to lysosome protein transport. In roots it co-localizes with the PIN2 auxin efflux carrier. Involved in endocytic sorting of membrane proteins including PIN2, BOR1 and BRI1.",NM_120696,830501,3702.AT5G06140.1,"GO:0005488, GO:0005622, GO:0005737, GO:0005768, GO:0006810, GO:0006897, GO:0006996, GO:0008289, GO:0009987, GO:0016020, GO:0016043, GO:0016192, GO:0043226, GO:0044464, GO:0051179, GO:0071840, NA",0.291585146,0.243349244,0.279874991,-0.048235902,-0.011710155,0.036525748,-0.291585146,-0.243349244,-0.279874991,0.048235902,0.011710155,-0.036525748
AT5G08080,ATSYP132,member of SYP13 Gene Family,NM_001036776,830702,3702.AT5G08080.3,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005886, GO:0006810, GO:0006886, GO:0006887, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",0.078580398,-0.031852712,-0.025698721,-0.110433111,-0.10427912,0.006153991,-0.078580398,0.031852712,0.025698721,0.110433111,0.10427912,-0.006153991
AT5G11980,NA,NA,NM_001343226,831071,NA,"GO:0005622, GO:0005737, GO:0005794, GO:0006810, GO:0009987, GO:0016192, GO:0032991, GO:0043226, GO:0043234, GO:0044464, GO:0051179",-0.540721391,-0.132527258,-0.584712182,0.408194133,-0.04399079,-0.452184924,0.540721391,0.132527258,0.584712182,-0.408194133,0.04399079,0.452184924
AT5G16280,NA,NA,NM_001343445,831488,NA,"GO:0005622, GO:0005737, GO:0005794, GO:0006605, GO:0006810, GO:0006886, GO:0006950, GO:0006996, GO:0007154, GO:0008104, GO:0008152, GO:0009056, GO:0009605, GO:0009987, GO:0015031, GO:0016043, GO:0016192, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044085, GO:0044238, GO:0044464, GO:0050896, GO:0051179, GO:0071840",0.121755546,0.025014011,-0.038930412,-0.096741535,-0.160685958,-0.063944423,-0.121755546,-0.025014011,0.038930412,0.096741535,0.160685958,0.063944423
AT5G16830,ATPEP12,"member of SYP2 Gene Family. Over-expression of the gene in tobacco protoplasts leads to a disruption of vacuolar transport from the prevacuolar compartment (PVC) to the vacuole, but not from the Golgi apparatus to the plasma membrane.",NM_121689,831546,3702.AT5G16830.1,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.020695149,0.126366771,-0.073356457,0.14706192,-0.052661308,-0.199723228,0.020695149,-0.126366771,0.073356457,-0.14706192,0.052661308,0.199723228
AT5G22360,ATVAMP714,"Member of Synaptobrevin-like AtVAMP7C, v-SNARE protein family.",NM_122141,832297,3702.AT5G22360.1,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0006810, GO:0006887, GO:0006996, GO:0009987, GO:0016020, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",0.0717079,0.261159476,0.185492415,0.189451576,0.113784515,-0.075667061,-0.0717079,-0.261159476,-0.185492415,-0.189451576,-0.113784515,0.075667061
AT5G22770,alpha-ADR,NA,NM_001343762,832340,NA,"GO:0006810, GO:0006886, GO:0006897, GO:0006898, GO:0015031, GO:0016192, GO:0051179",0.076170127,0.046129742,-0.052256322,-0.030040384,-0.128426448,-0.098386064,-0.076170127,-0.046129742,0.052256322,0.030040384,0.128426448,0.098386064
AT5G35200,NA,NA,NM_001344100,833474,NA,"GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0006897, GO:0006898, GO:0015031, GO:0016192, GO:0030120, GO:0032991, GO:0043234, GO:0044464, GO:0051179",-0.767335825,0.509672412,-0.72013205,1.277008237,0.047203775,-1.229804461,0.767335825,-0.509672412,0.72013205,-1.277008237,-0.047203775,1.229804461
AT5G39500,ERMO1,"Encodes GNOM-LIKE1/ERMO1, a member of ARF-GEF family.  Required for endoplasmic reticulum (ER) morphology.",NM_001344295,833946,3702.AT5G39500.1,NA,-0.595883224,-0.310144819,-0.743282014,0.285738405,-0.14739879,-0.433137195,0.595883224,0.310144819,0.743282014,-0.285738405,0.14739879,0.433137195
AT5G39510,ATVTI11,Encodes a member of SNARE gene family.  Homologous with yeast VTI1 and is involved in vesicle transport. Mutant alleles such as sgr4/zig are defective in the shoots response to gravity resulting in a zigzag growth pattern of the stem. Involved in protein trafficking to lytic vacuoles. Can conditionally substitute VTI12 in protein storage vacuole trafficking when plants are devoid of VTI12.,NM_123313,833947,3702.AT5G39510.1,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0005768, GO:0005783, GO:0005794, GO:0006605, GO:0006810, GO:0006886, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016023, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0042175, GO:0043226, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.099013702,0.101984225,-0.043211282,0.200997927,0.055802421,-0.145195507,0.099013702,-0.101984225,0.043211282,-0.200997927,-0.055802421,0.145195507
AT5G44100,ckl7,NA,NM_001344533,834433,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009653, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0032989, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0051179, GO:0065007, GO:0071840",-0.165094043,-0.1750586,-0.178462488,-0.009964556,-0.013368445,-0.003403889,0.165094043,0.1750586,0.178462488,0.009964556,0.013368445,0.003403889
AT5G46330,FLS2,"Encodes a leucine-rich repeat serine/threonine protein kinase that is expressed ubiquitously. FLS2 is involved in MAP kinase signalling relay involved in innate immunity. Essential in the perception of flagellin, a potent elicitor of the defense response.  FLS2 is directed for degradation by the bacterial ubiquitin ligase AvrPtoB.",NM_001344672,834676,3702.AT5G46330.1,NA,3.157197358,0.283357077,3.827057832,-2.873840281,0.669860473,3.543700754,-3.157197358,-0.283357077,-3.827057832,2.873840281,-0.669860473,-3.543700754
AT5G46750,AGD9,"A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes.",NM_124045,834718,3702.AT5G46750.1,"GO:0003676, GO:0005083, GO:0005488, GO:0005515, GO:0009987, GO:0030234, GO:0003824, GO:0008152, GO:0050790, GO:0065007, GO:0065009",0.027788243,-0.082915468,0.031851083,-0.110703711,0.00406284,0.114766552,-0.027788243,0.082915468,-0.031851083,0.110703711,-0.00406284,-0.114766552
AT5G46860,ATSYP22,"Syntaxin-related protein required for vacuolar assembly. A member of t-SNARE superfamily, homologous to yest Vam3p. Localized in the vacuolar membranes. The protein has a heptad repeat structure (residues164220) in which hydrophobic amino acid residues appear at seven amino acid intervals. Such regions have a high potential to form an amphiphilic a-helix, intriguing for the intermolecular interactions by forming coiled-coil structure. AtVam3p has a highly hydrophobic segment at its C terminus thus implicating it to be a membrane protein while the rest of the sequence is hydrophilic.",NM_124057,834730,3702.AT5G46860.1,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0006996, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.119625559,0.116929176,-0.093442157,0.236554735,0.026183401,-0.210371333,0.119625559,-0.116929176,0.093442157,-0.236554735,-0.026183401,0.210371333
AT5G47490,NA,NA,NM_001344728,834799,NA,NA,-0.424757162,-0.295517558,-0.65586185,0.129239604,-0.231104688,-0.360344292,0.424757162,0.295517558,0.65586185,-0.129239604,0.231104688,0.360344292
AT5G50375,CPI1,Converts pentacyclic cyclopropyl sterols to conventional tetracyclic sterols. CPI1 function during and just after division and  support gravitropism by establishing polar PIN2 localization. Required for endocytosis of PIN2,NM_001203575,835105,3702.AT5G50375.2,NA,-0.802142871,0.005821242,-0.9092982,0.807964113,-0.107155329,-0.915119443,0.802142871,-0.005821242,0.9092982,-0.807964113,0.107155329,0.915119443
AT5G50380,ATEXO70F1,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",NM_124420,835106,3702.AT5G50380.1,"GO:0006810, GO:0006886, GO:0015031, GO:0051179",-0.145339742,-0.094763009,-0.155476006,0.050576734,-0.010136263,-0.060712997,0.145339742,0.094763009,0.155476006,-0.050576734,0.010136263,0.060712997
AT5G51430,EYE,"Encodes a protein that is homologous to Cog7, a subunit of the conserved oligomeric Golgi (COG) complex, which is required for the normal morphology and function of the Golgi apparatus. It is likely to be involved in transport or retention of Golgi-localized proteins and in maintenance of Golgi morphology.",NM_124522,835217,3702.AT5G51430.1,"GO:0005622, GO:0005737, GO:0005794, GO:0006810, GO:0006996, GO:0009987, GO:0016043, GO:0016192, GO:0032991, GO:0043226, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.286073836,0.154892245,-0.381588953,0.440966081,-0.095515117,-0.536481197,0.286073836,-0.154892245,0.381588953,-0.440966081,0.095515117,0.536481197
AT5G53530,VPS26A,Homolog of yeast retromer subunit VPS26.  Part of a retromer-like protein complex involved in endosome to lysosome protein transport.,NM_124733,835435,3702.AT5G53530.1,"GO:0005215, GO:0005622, GO:0005737, GO:0005768, GO:0006810, GO:0006886, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016192, GO:0032991, GO:0043226, GO:0043234, GO:0044464, GO:0051179",0.127464213,-0.037821246,0.13093467,-0.16528546,0.003470456,0.168755916,-0.127464213,0.037821246,-0.13093467,0.16528546,-0.003470456,-0.168755916
AT5G54280,ATM2,Type VII myosin gene,NM_001085286,835516,3702.AT5G54280.2,"GO:0000910, GO:0003774, GO:0005198, GO:0005200, GO:0005488, GO:0005515, GO:0005622, GO:0005856, GO:0005886, GO:0006810, GO:0006886, GO:0006928, GO:0007049, GO:0007067, GO:0007154, GO:0007165, GO:0009987, GO:0015031, GO:0015629, GO:0016043, GO:0016192, GO:0030054, GO:0030234, GO:0032502, GO:0032989, GO:0035556, GO:0003824, GO:0008152, GO:0016020, GO:0016462, GO:0016787, GO:0044464, GO:0050790, GO:0051179, GO:0065007, GO:0065009",-0.619729391,0.075283797,-0.67443913,0.695013188,-0.054709738,-0.749722927,0.619729391,-0.075283797,0.67443913,-0.695013188,0.054709738,0.749722927
AT5G54750,NA,NA,NM_001203610,835565,NA,"GO:0006810, GO:0006886, GO:0015031, GO:0051179",-0.158217728,0.039253503,-0.143462605,0.197471231,0.014755123,-0.182716108,0.158217728,-0.039253503,0.143462605,-0.197471231,-0.014755123,0.182716108
AT5G57015,ckl12,NA,NM_148142,835804,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009653, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0032989, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0051179, GO:0065007, GO:0071840",0.516529045,-0.011166148,0.460603223,-0.527695192,-0.055925822,0.47176937,-0.516529045,0.011166148,-0.460603223,0.527695192,0.055925822,-0.47176937
AT5G58030,NA,NA,NM_125188,835915,NA,NA,-0.056913885,0.095787801,-0.005310873,0.152701687,0.051603012,-0.101098674,0.056913885,-0.095787801,0.005310873,-0.152701687,-0.051603012,0.101098674
AT5G58060,ATGP1,member of YKT6 Gene Family,NM_001161313,835918,3702.AT5G58060.2,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0006810, GO:0006887, GO:0006996, GO:0009987, GO:0016020, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.12085478,0.207406708,-0.054272052,0.328261488,0.066582728,-0.26167876,0.12085478,-0.207406708,0.054272052,-0.328261488,-0.066582728,0.26167876
AT5G61010,ATEXO70E2,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",NM_001037039,836222,3702.AT5G61010.1,"GO:0006810, GO:0006886, GO:0015031, GO:0051179",0.819895142,-0.086201802,0.823336103,-0.906096944,0.003440961,0.909537905,-0.819895142,0.086201802,-0.823336103,0.906096944,-0.003440961,-0.909537905
AT5G61210,ATSNAP33,"membrane localized t-SNARE SNAP25 homologue, probably involved in cytokinesis and cell plate formation",NM_001345457,836242,3702.AT5G61210.1,"GO:0005886, GO:0016020, GO:0044464",0.616187764,0.351771548,0.672484105,-0.264416216,0.056296341,0.320712557,-0.616187764,-0.351771548,-0.672484105,0.264416216,-0.056296341,-0.320712557
AT5G66030,ATGRIP,"Involved in golgi protein trafficking. AtARL1 binds directly to the GRIP domain of AtGRIP in a GTP-dependent manner. Localized to the golgi apparatus, tyrosine 717 in  AtGRIP is crucial for Golgi localization.",NM_001345737,836733,3702.AT5G66030.1,"GO:0000003, GO:0000228, GO:0005622, GO:0005634, GO:0005694, GO:0006139, GO:0006259, GO:0006310, GO:0006807, GO:0007049, GO:0007126, GO:0008152, GO:0009987, GO:0043226, GO:0044238, GO:0044464",-0.116632072,0.124244148,-0.157499415,0.24087622,-0.040867343,-0.281743563,0.116632072,-0.124244148,0.157499415,-0.24087622,0.040867343,0.281743563
