Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-2.1,1.7,2.7,18982,120,1907,21,1.1,0.24,820879|821254|821860|825124|825523|827058|827271|828396|829211|829353|830434|831111|835898|836267|836473|837893|838834|841414|842392|843272|844095,CDC27a|NBS1|DMC1|SYN3|AT3G63480|PRD1|AT4G15890|ESP|MUS81|ASY2|AT5G05510|AT5G12360|MPS1|MIM|RMI1|AHP2|ZYP1b|BUB3.2|AT1G61000|AT1G69400|AT1G77600,-0.32,hits
GO Biological Processes,19,GO:0010239,chloroplast mRNA processing,19_GO:0008152 metabolic process,-2.1,4.4,3.4,18982,9,1907,4,0.21,0.1,816078|830772|834236|839941,OTP51|AT5G08720|AT5G42310|EMB2279,-0.32,hits
GO Biological Processes,19,GO:0007095,mitotic G2 DNA damage checkpoint,19_GO:0048519 negative regulation of biological process,-2.1,6,3.7,18982,5,1907,3,0.16,0.091,821254|835372|835514,NBS1|AT5G52950|MRE11,-0.32,hits
GO Biological Processes,19,GO:0010520,regulation of reciprocal meiotic recombination,19_GO:0022414 reproductive process,-2.1,6,3.7,18982,5,1907,3,0.16,0.091,822331|839457|840448,AT3G27120|AT1G04650|FANCM,-0.32,hits
GO Biological Processes,19,GO:0031573,intra-S DNA damage checkpoint,19_GO:0048519 negative regulation of biological process,-2.1,6,3.7,18982,5,1907,3,0.16,0.091,819713|829211|841684,RAD9|MUS81|AT1G52530,-0.32,hits
GO Biological Processes,19,GO:0045835,negative regulation of meiotic nuclear division,19_GO:0048519 negative regulation of biological process,-2.1,6,3.7,18982,5,1907,3,0.16,0.091,822331|839457|840448,AT3G27120|AT1G04650|FANCM,-0.32,hits
GO Biological Processes,19,GO:0090603,sieve element differentiation,19_GO:0032502 developmental process,-2.1,6,3.7,18982,5,1907,3,0.16,0.091,821226|831591|840078,NAC045|NAC086|BRX,-0.32,hits
GO Biological Processes,19,GO:0051447,negative regulation of meiotic cell cycle,19_GO:0048519 negative regulation of biological process,-2.1,6,3.7,18982,5,1907,3,0.16,0.091,822331|839457|840448,AT3G27120|AT1G04650|FANCM,-0.32,hits
GO Biological Processes,19,GO:0031572,G2 DNA damage checkpoint,19_GO:0048519 negative regulation of biological process,-2.1,6,3.7,18982,5,1907,3,0.16,0.091,821254|835372|835514,NBS1|AT5G52950|MRE11,-0.32,hits
GO Biological Processes,19,GO:0009691,cytokinin biosynthetic process,19_GO:0065007 biological regulation,-2.1,3.1,3.1,18982,19,1907,6,0.31,0.13,817376|824513|825486|829672|833833|843031,LOG1|LOG4|IPT3|LOG5|CYP735A1|CYP735A2,-0.32,hits
GO Biological Processes,19,GO:0010089,xylem development,19_GO:0032502 developmental process,-2.1,2.3,2.9,18982,43,1907,10,0.52,0.17,827152|828084|829773|831745|835780|836269|836359|841515|842568|843524,AO1|JLO|NAC076|RPL|ET2|PXY|NAC101|AT1G50930|ANAC026|VND7,-0.32,hits
GO Biological Processes,19,GO:0010196,nonphotochemical quenching,19_GO:0050896 response to stimulus,-2,3.6,3.2,18982,14,1907,5,0.26,0.12,826626|827996|838151|842103|843502,LHCB5|PETC|LHCB6|AT1G56500|PDE338,-0.31,hits
GO Biological Processes,19,GO:1990066,energy quenching,19_GO:0050896 response to stimulus,-2,3.6,3.2,18982,14,1907,5,0.26,0.12,826626|827996|838151|842103|843502,LHCB5|PETC|LHCB6|AT1G56500|PDE338,-0.31,hits
GO Biological Processes,19,GO:0019252,starch biosynthetic process,19_GO:0008152 metabolic process,-2,2.4,2.9,18982,37,1907,9,0.47,0.16,816697|820845|821589|829352|830076|831846|832497|833975|840184,APL4|MFP1|EMB2729|AT4G32190|APL3|AT5G03420|SS1|AT5G39790|GBSS1,-0.31,hits
GO Biological Processes,19,GO:0042181,ketone biosynthetic process,19_GO:0008152 metabolic process,-2,2.4,2.9,18982,37,1907,9,0.47,0.16,818703|827639|830842|834953|838945|839932|840114|843810|844187,AT2G41040|AT4G19010|AT5G09820|DHNAT2|MENG|AAE14|AT1G32220|EDS16|SPS1,-0.31,hits
GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-2,1.5,2.5,18982,273,1907,40,2.1,0.33,817436|819713|819744|820879|821254|821404|822385|823396|825034|825124|826806|826875|827054|827121|827195|827271|828396|829211|830434|830908|830911|831001|831792|832208|835234|835372|835514|836489|836745|837238|837339|839453|841414|841684|841937|842392|843272|844075|844095|2746163,AT2G28870|RAD9|TRM6|CDC27a|NBS1|TSK|AT3G27630|TES|TRM7|SYN3|AT4G11990|ORC1B|PAKRP1|ORC1A|ATCSLB05|AT4G15890|ESP|MUS81|AT5G05510|CYCD4;2|KAC1|CYC3B|AT5G02220|RAD51|PLE|AT5G52950|MRE11|AT5G63690|ATRAD17|AT1G07270|AT1G08180|WEE1|BUB3.2|AT1G52530|NP2|AT1G61000|AT1G69400|CYCA1;2|AT1G77600|AT5G37478,-0.3,hits
