Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-4.8,1.7,4.6,18982,503,1407,64,4.5,0.56,814873|815842|816390|816808|817570|817832|818024|818042|818231|818701|818937|818973|819244|819326|819809|819845|819945|820255|820667|820951|821135|821163|821460|822169|822181|824347|824465|824702|825044|827381|827786|828564|829034|829220|829585|830154|830592|830758|830880|830912|831604|831690|832812|833655|834077|834169|834758|835006|836098|836183|836635|837330|837372|837888|837953|839891|841699|842284|842724|843098|843741|843947|844002|844376,NRP1|NAD-ME1|AT2G18750|PMDH1|EMB3147|CB5-B|AT2G34590|FAH1|AT2G36580|CAMBP25|BIO2|SSI2|JAR1|SDR3|MEE32|ACLB-1|PEX13|GLY2|NCED3|LPD1|DOX1|AT3G02360|LOH2|AOC3|LTA2|ACX4|AT3G52990|CER10|CSY2|ACX1|LSD1|PGI1|HXK1|FAD6|HDR|CYP79B2|ST2A|AT5G08570|AT5G10160|PAS2|AT5G17380|MLS|PNC2|ACS|PHB3|AT5G41670|BI1|ACLB-2|AT5G59770|GPAT9|ACX2|AT1G08110|FATB|AOC4|AT1G13930|PDH-E1 BETA|AT1G52670|E1 ALPHA|AT1G64190|KCR1|ENO1|ECH2|OPR2|AT1G80360,-2.8,hits
GO Biological Processes,19,GO:0009225,nucleotide-sugar metabolic process,19_GO:0008152 metabolic process,-4.8,3.6,5.4,18982,52,1407,14,1,0.26,817426|819378|821313|822594|824280|825458|831402|831513|836760|838368|841733|842603|842622|844193,UXS6|UXS4|UGP1|UGD2|MUR1|AUD1|UGD3|RGP5|GMD1|GER2|CKS|NRS/ER|UGE3|RHM1,-2.8,hits
KEGG Pathway,24,ko00270,Cysteine and methionine metabolism,,-4.7,2.7,5,18982,111,1407,22,1.6,0.33,816808|817180|817648|818421|818978|820499|821147|824130|824872|825145|825500|827122|828459|829330|830120|831024|831169|832872|835778|837753|838216|844264,PMDH1|ARD3|ASP1|AGT3|OASB|SERAT2;2|MS2|BCAT3|CBL|OASC|HMT2|ATARD2|AT4G23590|ASP5|AGT2|ASP3|AK-LYS1|CYSD2|SERAT1;1|AT1G12010|RDH2|MST1,-2.8,hits
KEGG Pathway,24,ath00270,Cysteine and methionine metabolism,,-4.7,2.7,5,18982,111,1407,22,1.6,0.33,816808|817180|817648|818421|818978|820499|821147|824130|824872|825145|825500|827122|828459|829330|830120|831024|831169|832872|835778|837753|838216|844264,PMDH1|ARD3|ASP1|AGT3|OASB|SERAT2;2|MS2|BCAT3|CBL|OASC|HMT2|ATARD2|AT4G23590|ASP5|AGT2|ASP3|AK-LYS1|CYSD2|SERAT1;1|AT1G12010|RDH2|MST1,-2.8,hits
KEGG Pathway,24,ko03050,Proteasome,,-4.7,3.4,5.3,18982,59,1407,15,1.1,0.27,815135|816533|817833|827638|830019|833855|834056|834532|836746|837863|838217|838609|841822|844080|844262,PAA2|RPT2b|AT2G32730|AT4G19006|RPN10|AT5G38650|PBB2|DSS1(V)|PAD2|PBE1|PAB1|EMB2719|PAE1|PBC2|AT1G79210,-2.8,hits
KEGG Pathway,24,ath03050,Proteasome,,-4.7,3.4,5.3,18982,59,1407,15,1.1,0.27,815135|816533|817833|827638|830019|833855|834056|834532|836746|837863|838217|838609|841822|844080|844262,PAA2|RPT2b|AT2G32730|AT4G19006|RPN10|AT5G38650|PBB2|DSS1(V)|PAD2|PBE1|PAB1|EMB2719|PAE1|PBC2|AT1G79210,-2.8,hits
GO Biological Processes,19,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",19_GO:0050789 regulation of biological process,-4.7,4,5.5,18982,40,1407,12,0.85,0.25,820559|824518|824712|825359|828754|829285|835204|835279|836541|837433|837494|838997,SCL30A|RS2Z32|SCL30|RS31|AT4G26480|RSZ22|AT5G51300|RS41|SC35|SR30|AT1G09660|RSZ21,-2.7,hits
GO Biological Processes,19,GO:0051649,establishment of localization in cell,19_GO:0051179 localization,-4.6,1.6,4.4,18982,723,1407,84,6,0.63,814675|816245|816502|816627|816678|818152|818377|818583|818881|818966|819122|819128|819206|819256|819661|819687|819945|820001|820284|820345|820352|820600|820878|821008|821046|821216|821868|823530|824451|824477|824597|824728|825097|825488|825521|826741|827512|827934|828531|828774|828875|829037|829183|829275|829697|830451|830501|831546|831638|832139|832368|832404|833459|833947|834264|834532|834706|834718|835165|835565|835915|835973|837428|837448|837961|838106|838193|838792|839208|839401|839805|839807|840987|841235|841265|841539|841668|841704|841841|842138|842372|843634|844389|28721282,STL2P|AP19|SNF7.2|AT2G20930|AT2G21390|AT2G35795|AT2G37990|AT2G39960|PP5.2|AT2G43640|PVA12|GOS12|ATI1|OXA1L|AT3G05000|AT3G05230|PEX13|AT3G08530|AT3G11130|ATFP8|AT3G11780|RHD3|AT3G16310|NPSN13|AT3G17780|AT3G01340|ARFC1|AT3G44100|VSR1|LOS4|VAMP727|eIF6A|TXR1|RANGAP1|AT3G63460|AT4G11380|AGD8|TOC159|cpHsc70-1|AT4G26670|AT4G27640|SNF7.1|AT4G30600|AT4G31480|AKR2|AT5G05670|SNX1|SYP21|EMB1241|AT5G20165|CDF1|MIA40|OS9|SGR4|AT5G42570|DSS1(V)|AT5G46630|AGD9|CLPC1|AT5G54750|AT5G58030|RANBP1|SRC2|IMPA-4|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|AN|AT1G29310|ERD2|RAB18|AT1G48160|AT1G48440|AT1G51160|AT1G52380|AT1G52710|MVP1|AT1G57620|HAP13|VPS46.2|AT1G80500|AT5G60460,-2.7,hits
GO Biological Processes,19,GO:0009259,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-4.6,2,4.6,18982,245,1407,37,2.6,0.43,815343|815374|818024|818231|818382|818452|819805|819845|820951|822181|822396|824465|824612|824930|826788|828392|828564|829034|829452|830063|830758|830819|832804|833655|834791|835006|835598|837466|838204|838614|839868|839891|841704|842284|842670|843741|843934,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT3G06310|ACLB-1|LPD1|LTA2|CARA|AT3G52990|AT3G54470|ADSS|HMGS|PYR4|PGI1|HXK1|AT4G33150|VHA-A3|AT5G08570|SDH3-1|MK|ACS|AT5G47435|ACLB-2|AT5G55070|ACLA-3|AT1G16350|VAB3|CARB|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1|VAB1,-2.6,hits
KEGG Pathway,24,ko00920,Sulfur metabolism,,-4.6,3.9,5.3,18982,41,1407,12,0.85,0.25,818978|820118|820499|825145|828288|832872|835778|838216|838580|841793|842514|844264,OASB|SOX|SERAT2;2|OASC|APR3|CYSD2|SERAT1;1|RDH2|APS2|GLY3|APR2|MST1,-2.6,hits
KEGG Pathway,24,ath00920,Sulfur metabolism,,-4.6,3.9,5.3,18982,41,1407,12,0.85,0.25,818978|820118|820499|825145|828288|832872|835778|838216|838580|841793|842514|844264,OASB|SOX|SERAT2;2|OASC|APR3|CYSD2|SERAT1;1|RDH2|APS2|GLY3|APR2|MST1,-2.6,hits
KEGG Pathway,24,ath00250,"Alanine, aspartate and glutamate metabolism",,-4.5,3.7,5.2,18982,48,1407,13,0.92,0.26,815822|817648|818421|822396|824930|828586|829330|830120|831024|831935|833535|838301|839868,AGT|ASP1|AGT3|CARA|ADSS|AT4G24830|ASP5|AGT2|ASP3|GDH1|GS2|AlaAT1|CARB,-2.6,hits
KEGG Pathway,24,ko00250,"Alanine, aspartate and glutamate metabolism",,-4.5,3.7,5.2,18982,48,1407,13,0.92,0.26,815822|817648|818421|822396|824930|828586|829330|830120|831024|831935|833535|838301|839868,AGT|ASP1|AGT3|CARA|ADSS|AT4G24830|ASP5|AGT2|ASP3|GDH1|GS2|AlaAT1|CARB,-2.6,hits
GO Biological Processes,19,GO:0002790,peptide secretion,19_GO:0051179 localization,-4.5,5.7,5.8,18982,19,1407,8,0.57,0.2,814675|820148|824529|830626|831817|832139|836300|837454,STL2P|RABE1e|RAB8|Tudor1|RAB8C|AT5G20165|Tudor2|AT1G09330,-2.6,hits
GO Biological Processes,19,GO:0009306,protein secretion,19_GO:0051179 localization,-4.5,5.7,5.8,18982,19,1407,8,0.57,0.2,814675|820148|824529|830626|831817|832139|836300|837454,STL2P|RABE1e|RAB8|Tudor1|RAB8C|AT5G20165|Tudor2|AT1G09330,-2.6,hits
GO Biological Processes,19,GO:0034032,purine nucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-4.5,3.3,5.1,18982,62,1407,15,1.1,0.27,818024|818382|818452|819845|820951|822181|826788|829452|832804|833655|835006|835598|837466|839891|842284,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|AT4G33150|MK|ACS|ACLB-2|AT5G55070|ACLA-3|PDH-E1 BETA|E1 ALPHA,-2.6,hits
GO Biological Processes,19,GO:0033865,nucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-4.5,3.3,5.1,18982,62,1407,15,1.1,0.27,818024|818382|818452|819845|820951|822181|826788|829452|832804|833655|835006|835598|837466|839891|842284,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|AT4G33150|MK|ACS|ACLB-2|AT5G55070|ACLA-3|PDH-E1 BETA|E1 ALPHA,-2.6,hits
GO Biological Processes,19,GO:0033875,ribonucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-4.5,3.3,5.1,18982,62,1407,15,1.1,0.27,818024|818382|818452|819845|820951|822181|826788|829452|832804|833655|835006|835598|837466|839891|842284,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|AT4G33150|MK|ACS|ACLB-2|AT5G55070|ACLA-3|PDH-E1 BETA|E1 ALPHA,-2.6,hits
GO Biological Processes,19,GO:0009226,nucleotide-sugar biosynthetic process,19_GO:0008152 metabolic process,-4.4,3.9,5.2,18982,42,1407,12,0.85,0.25,817426|819378|822594|824280|825458|831402|836760|838368|841733|842603|842622|844193,UXS6|UXS4|UGD2|MUR1|AUD1|UGD3|GMD1|GER2|CKS|NRS/ER|UGE3|RHM1,-2.6,hits
GO Biological Processes,19,GO:0045292,"mRNA cis splicing, via spliceosome",19_GO:0008152 metabolic process,-4.4,3.9,5.2,18982,42,1407,12,0.85,0.25,817576|820559|824518|824712|825359|829285|834443|835279|836541|837433|838997|839314,U2B''|SCL30A|RS2Z32|SCL30|RS31|RSZ22|CBP20|RS41|SC35|SR30|RSZ21|PRP39,-2.6,hits
GO Biological Processes,19,GO:0000380,"alternative mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-4.4,3.6,5.1,18982,49,1407,13,0.92,0.26,820559|824518|824712|825359|828754|829285|835204|835279|836541|837433|837494|838997|844347,SCL30A|RS2Z32|SCL30|RS31|AT4G26480|RSZ22|AT5G51300|RS41|SC35|SR30|AT1G09660|RSZ21|SUS2,-2.5,hits
GO Biological Processes,19,GO:0046390,ribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-4.3,2.2,4.5,18982,178,1407,29,2.1,0.38,815343|815374|818024|818231|818382|818892|819845|820951|822181|822396|824465|824612|824930|828392|828564|829034|830063|830758|833655|834791|835006|837466|838204|839868|839891|841704|842284|842670|843741,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|LTA2|CARA|AT3G52990|AT3G54470|ADSS|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|ACLA-3|AT1G16350|CARB|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1,-2.5,hits
GO Biological Processes,19,GO:0009651,response to salt stress,19_GO:0050896 response to stimulus,-4.3,1.7,4.3,18982,481,1407,60,4.3,0.54,814686|814873|814903|817830|818429|818566|818701|818982|819371|820667|820947|821977|822188|824029|824143|824214|824355|827389|828151|829103|829376|830019|830063|830128|830626|830760|830763|831157|831174|831344|831733|832297|832468|832474|832733|833459|834077|834489|835005|835008|835919|836103|836213|836300|836470|836865|837113|837414|837953|838073|838495|839401|840115|841353|841755|842281|842385|842563|843685|844055,RGA1|NRP1|SOT12|LUH|WRKY33|P5CS1|CAMBP25|MPK6|U1A|NCED3|CTL2|AT3G23940|AT3G25910|GAMMA CAL2|AT3G49810|SNRK2.2|CAM9|AT4G16830|MPK4|MKK2|CESA1|RPN10|VHA-A3|PLAT1|Tudor1|SNRK2.1|STRS2|NAC083|Rap2.6L|AT5G14920|HD2C|VAMP714|SLAH3|CHIA|SK 11|OS9|PHB3|MAP18|bZIP1|CP1|TIL|RHL41|COB|Tudor2|GAMMA CAL1|MYBR1|STO|ERD6|AT1G13930|RHA2A|LSM1A|AN|RCD1|RABG3E|AT1G53210|PEN3|SNRK2.10|AT1G62660|MKK9|SKIP,-2.4,hits
GO Biological Processes,19,GO:0042886,amide transport,19_GO:0051179 localization,-4.3,1.6,4.2,18982,630,1407,74,5.3,0.6,814675|814735|816245|816678|818152|818377|818583|818966|819122|819206|819256|819687|819945|820001|820148|820284|820345|820870|820878|821008|821680|821868|823712|824451|824477|824529|824597|824728|825097|825488|825521|825830|826741|827934|828531|828774|828875|829183|829275|829697|830121|830451|830501|830626|831546|831638|831817|832139|832368|832404|833459|833947|834532|834706|835165|835973|836300|837428|837448|837454|837763|837961|838106|838193|838792|839208|839805|840987|841235|841841|842138|842372|843634|28721282,STL2P|PTR2|AP19|AT2G21390|AT2G35795|AT2G37990|AT2G39960|AT2G43640|PVA12|ATI1|OXA1L|AT3G05230|PEX13|AT3G08530|RABE1e|AT3G11130|ATFP8|DELTA-TIP|AT3G16310|NPSN13|GLTP3|ARFC1|AT3G45700|VSR1|LOS4|RAB8|VAMP727|eIF6A|TXR1|RANGAP1|AT3G63460|NSF|AT4G11380|TOC159|cpHsc70-1|AT4G26670|AT4G27640|AT4G30600|AT4G31480|AKR2|AT4G39670|AT5G05670|SNX1|Tudor1|SYP21|EMB1241|RAB8C|AT5G20165|CDF1|MIA40|OS9|SGR4|DSS1(V)|AT5G46630|CLPC1|RANBP1|Tudor2|SRC2|IMPA-4|AT1G09330|NRT1.1|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|AT1G29310|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|VPS46.2|AT5G60460,-2.4,hits
GO Biological Processes,19,GO:0009404,toxin metabolic process,19_GO:0008152 metabolic process,-4.2,3,4.8,18982,72,1407,16,1.1,0.28,818429|818982|820083|823491|823706|829176|830154|834123|838289|838290|838580|839295|839602|841409|841793|843685,WRKY33|MPK6|GSTU8|GSTU27|MPK3|GGP1|CYP79B2|GSTT1|GSTU25|GSTU26|APS2|GSTF7|GSTU13|GSTF14|GLY3|MKK9,-2.4,hits
GO Biological Processes,19,GO:0097305,response to alcohol,19_GO:0050896 response to stimulus,-4.1,1.6,4.1,18982,593,1407,70,5,0.58,814683|814686|814873|815120|815972|816186|816775|817045|817830|817925|818566|818706|818936|818982|819128|819661|820752|821083|821135|821807|821857|823706|824029|824198|824214|824318|824355|824477|824728|824749|825496|826476|827389|827510|828151|828714|829473|829520|830019|830744|831157|831174|831344|831733|833752|833755|834158|834489|834718|834945|835204|835397|835838|836219|836470|836739|836865|837414|838073|838575|838633|839135|840158|842251|842281|842563|842928|843022|843805|844055,AT2G01540|RGA1|NRP1|ACO3|AT2G14835|PIP2;8|HB6|AT2G25070|LUH|CRL1|P5CS1|EEL|GPX3|MPK6|GOS12|AT3G05000|ERF4|BET10|DOX1|TIC|AT3G22850|MPK3|GAMMA CAL2|CEN2|SNRK2.2|FER|CAM9|LOS4|eIF6A|EPC1|AT3G63210|FBW2|AT4G16830|PYR1|MPK4|ABI1|FLDH|AT4G33780|RPN10|AT5G08450|NAC083|Rap2.6L|AT5G14920|HD2C|AT5G37740|TCH2|AT5G41560|MAP18|AGD9|SAD1|AT5G51300|RCAR3|AT5G57330|AT5G60980|GAMMA CAL1|AT5G66070|MYBR1|ERD6|RHA2A|iqd32|ERD10|RCN1|MYC2|DL3|PEN3|AT1G62660|ZFP4|ZFP6|MIF1|SKIP,-2.3,hits
GO Biological Processes,19,GO:0009260,ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-4.1,2.2,4.4,18982,173,1407,28,2,0.37,815343|815374|818024|818231|818382|819845|820951|822181|822396|824465|824612|824930|828392|828564|829034|830063|830758|833655|834791|835006|837466|838204|839868|839891|841704|842284|842670|843741,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|ACLB-1|LPD1|LTA2|CARA|AT3G52990|AT3G54470|ADSS|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|ACLA-3|AT1G16350|CARB|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1,-2.3,hits
GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-4.1,1.9,4.3,18982,305,1407,42,3,0.45,816655|818152|818583|818966|819206|819256|819687|819945|820878|821008|821046|821868|824451|824597|825097|825488|827934|828531|828774|828875|829183|829697|830034|830077|830451|830501|831546|831638|832368|832404|833947|834264|835165|835973|837428|837448|839208|839805|839807|841235|841265|28721282,AT2G21190|AT2G35795|AT2G39960|AT2G43640|ATI1|OXA1L|AT3G05230|PEX13|AT3G16310|NPSN13|AT3G17780|ARFC1|VSR1|VAMP727|TXR1|RANGAP1|TOC159|cpHsc70-1|AT4G26670|AT4G27640|AT4G30600|AKR2|AT4G38790|ATRER1A|AT5G05670|SNX1|SYP21|EMB1241|CDF1|MIA40|SGR4|AT5G42570|CLPC1|RANBP1|SRC2|IMPA-4|VTI1B|AT1G29310|ERD2|AT1G48160|AT1G48440|AT5G60460,-2.3,hits
GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-4.1,2.2,4.4,18982,165,1407,27,1.9,0.37,815903|816808|817149|819945|821135|821163|822833|823668|824347|825044|827381|829310|829452|830154|831604|831935|832736|832812|834169|835598|836635|837168|837733|838301|842724|843947|844376,ALDH6B2|PMDH1|GLDP2|PEX13|DOX1|AT3G02360|ERD5|IVD|ACX4|CSY2|ACX1|AT4G31810|AT4G33150|CYP79B2|AT5G17380|GDH1|SHM2|PNC2|AT5G41670|AT5G55070|ACX2|PDS1|AT1G11860|AlaAT1|AT1G64190|ECH2|AT1G80360,-2.3,hits
GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-4.1,2.2,4.4,18982,165,1407,27,1.9,0.37,815903|816808|817149|819945|821135|821163|822833|823668|824347|825044|827381|829310|829452|830154|831604|831935|832736|832812|834169|835598|836635|837168|837733|838301|842724|843947|844376,ALDH6B2|PMDH1|GLDP2|PEX13|DOX1|AT3G02360|ERD5|IVD|ACX4|CSY2|ACX1|AT4G31810|AT4G33150|CYP79B2|AT5G17380|GDH1|SHM2|PNC2|AT5G41670|AT5G55070|ACX2|PDS1|AT1G11860|AlaAT1|AT1G64190|ECH2|AT1G80360,-2.3,hits
GO Biological Processes,19,GO:0016999,antibiotic metabolic process,19_GO:0008152 metabolic process,-4.1,2.2,4.4,18982,165,1407,27,1.9,0.37,815120|816218|816390|818701|819042|819778|820723|823938|824454|825044|826396|827786|828805|829473|829479|829652|829679|830726|830819|831884|832545|833655|834077|836378|836885|838850|841765,ACO3|IDH2|AT2G18750|CAMBP25|ATCS|PRXIIF|PPC3|SDH7|MDAR1|CSY2|SAPX|LSD1|ACO2|FLDH|AT4G33420|APX3|IDH1|AT5G08300|SDH3-1|IDH-V|AT5G24760|ACS|PHB3|SDH7|AT5G67490|AT1G22440|PPC1,-2.3,hits
GO Biological Processes,19,GO:0009150,purine ribonucleotide metabolic process,19_GO:0008152 metabolic process,-4.1,2,4.3,18982,220,1407,33,2.3,0.4,815343|815374|818024|818231|818382|818452|819805|819845|820951|822181|824465|824930|826788|828564|829034|829452|830063|830758|830819|832804|833655|834791|835006|835598|837466|838204|838614|839891|841704|842284|842670|843741|843934,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT3G06310|ACLB-1|LPD1|LTA2|AT3G52990|ADSS|HMGS|PGI1|HXK1|AT4G33150|VHA-A3|AT5G08570|SDH3-1|MK|ACS|AT5G47435|ACLB-2|AT5G55070|ACLA-3|AT1G16350|VAB3|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1|VAB1,-2.3,hits
KEGG Pathway,24,ath00630,Glyoxylate and dicarboxylate metabolism,,-4.1,2.9,4.7,18982,74,1407,16,1.1,0.28,815120|815822|816808|817149|819042|820951|820984|822139|825044|828805|831690|832736|833535|834791|837733|841221,ACO3|AGT|PMDH1|GLDP2|ATCS|LPD1|mtLPD2|GLYR1|CSY2|ACO2|MLS|SHM2|GS2|AT5G47435|AT1G11860|mtLPD1,-2.3,hits
KEGG Pathway,24,ko00630,Glyoxylate and dicarboxylate metabolism,,-4.1,2.9,4.7,18982,74,1407,16,1.1,0.28,815120|815822|816808|817149|819042|820951|820984|822139|825044|828805|831690|832736|833535|834791|837733|841221,ACO3|AGT|PMDH1|GLDP2|ATCS|LPD1|mtLPD2|GLYR1|CSY2|ACO2|MLS|SHM2|GS2|AT5G47435|AT1G11860|mtLPD1,-2.3,hits
KEGG Pathway,24,ko00640,Propanoate metabolism,,-4,4.1,5,18982,33,1407,10,0.71,0.22,815903|818382|819869|820951|820984|829310|830726|833655|841221|844755,ALDH6B2|CAC3|BCE2|LPD1|mtLPD2|AT4G31810|AT5G08300|ACS|mtLPD1|accD,-2.2,hits
KEGG Pathway,24,ath00640,Propanoate metabolism,,-4,4.1,5,18982,33,1407,10,0.71,0.22,815903|818382|819869|820951|820984|829310|830726|833655|841221|844755,ALDH6B2|CAC3|BCE2|LPD1|mtLPD2|AT4G31810|AT5G08300|ACS|mtLPD1|accD,-2.2,hits
GO Biological Processes,19,GO:0048024,"regulation of mRNA splicing, via spliceosome",19_GO:0050789 regulation of biological process,-4,3.5,4.8,18982,46,1407,12,0.85,0.25,820559|824518|824712|825359|828754|829285|835204|835279|836541|837433|837494|838997,SCL30A|RS2Z32|SCL30|RS31|AT4G26480|RSZ22|AT5G51300|RS41|SC35|SR30|AT1G09660|RSZ21,-2.2,hits
GO Biological Processes,19,GO:0009737,response to abscisic acid,19_GO:0050896 response to stimulus,-4,1.6,4,18982,589,1407,69,4.9,0.58,814683|814686|814873|815120|815972|816186|816775|817045|817925|818566|818706|818936|818982|819128|819661|820752|821083|821135|821807|821857|823706|824029|824198|824214|824318|824355|824477|824728|824749|825496|826476|827389|827510|828151|828714|829473|829520|830019|830744|831157|831174|831344|831733|833752|833755|834158|834489|834718|834945|835204|835397|835838|836219|836470|836739|836865|837414|838073|838575|838633|839135|840158|842251|842281|842563|842928|843022|843805|844055,AT2G01540|RGA1|NRP1|ACO3|AT2G14835|PIP2;8|HB6|AT2G25070|CRL1|P5CS1|EEL|GPX3|MPK6|GOS12|AT3G05000|ERF4|BET10|DOX1|TIC|AT3G22850|MPK3|GAMMA CAL2|CEN2|SNRK2.2|FER|CAM9|LOS4|eIF6A|EPC1|AT3G63210|FBW2|AT4G16830|PYR1|MPK4|ABI1|FLDH|AT4G33780|RPN10|AT5G08450|NAC083|Rap2.6L|AT5G14920|HD2C|AT5G37740|TCH2|AT5G41560|MAP18|AGD9|SAD1|AT5G51300|RCAR3|AT5G57330|AT5G60980|GAMMA CAL1|AT5G66070|MYBR1|ERD6|RHA2A|iqd32|ERD10|RCN1|MYC2|DL3|PEN3|AT1G62660|ZFP4|ZFP6|MIF1|SKIP,-2.2,hits
GO Biological Processes,19,GO:0006086,acetyl-CoA biosynthetic process from pyruvate,19_GO:0008152 metabolic process,-4,8.4,5.9,18982,8,1407,5,0.36,0.16,818024|820951|822181|839891|842284,AT2G34590|LPD1|LTA2|PDH-E1 BETA|E1 ALPHA,-2.2,hits
GO Biological Processes,19,GO:0015031,protein transport,19_GO:0051179 localization,-4,1.6,4,18982,579,1407,68,4.8,0.57,814675|816245|816678|818152|818377|818583|818966|819122|819206|819256|819687|819945|820001|820148|820284|820345|820878|821008|821868|824451|824477|824529|824597|824728|825097|825488|825521|825830|826741|827934|828531|828774|828875|829183|829275|829697|830451|830501|830626|831546|831638|831817|832139|832368|832404|833459|833947|834532|834706|835165|835973|836300|837428|837448|837454|837961|838106|838193|838792|839208|839805|840987|841235|841841|842138|842372|843634|28721282,STL2P|AP19|AT2G21390|AT2G35795|AT2G37990|AT2G39960|AT2G43640|PVA12|ATI1|OXA1L|AT3G05230|PEX13|AT3G08530|RABE1e|AT3G11130|ATFP8|AT3G16310|NPSN13|ARFC1|VSR1|LOS4|RAB8|VAMP727|eIF6A|TXR1|RANGAP1|AT3G63460|NSF|AT4G11380|TOC159|cpHsc70-1|AT4G26670|AT4G27640|AT4G30600|AT4G31480|AKR2|AT5G05670|SNX1|Tudor1|SYP21|EMB1241|RAB8C|AT5G20165|CDF1|MIA40|OS9|SGR4|DSS1(V)|AT5G46630|CLPC1|RANBP1|Tudor2|SRC2|IMPA-4|AT1G09330|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|AT1G29310|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|VPS46.2|AT5G60460,-2.2,hits
GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-3.9,1.7,4.1,18982,464,1407,57,4.1,0.53,815120|815903|816315|816743|816949|817046|817715|817830|818566|818936|818982|819244|819778|820666|820985|821135|821578|821807|822139|822462|822833|823706|824712|825483|825817|826396|827786|828805|829479|829652|829795|830424|830637|830843|831370|832111|832147|833755|834077|834205|834223|835598|835756|835919|836103|836423|836771|837531|838206|839331|839392|840064|840115|840158|841353|843537|844073,ACO3|ALDH6B2|MSRA5|AT2G22080|HHP3|GPX1|GPX2|LUH|P5CS1|GPX3|MPK6|JAR1|PRXIIF|AT3G14430|AT3G02790|DOX1|AT3G20340|TIC|GLYR1|GATL10|ERD5|MPK3|SCL30|GPX5|MSRB3|SAPX|LSD1|ACO2|AT4G33420|APX3|AT4G36430|DREB2A|PMSR2|AT5G09830|AT5G15180|AT5G19890|DIN10|TCH2|PHB3|AT5G42000|PER64|AT5G55070|OXS3|TIL|RHL41|GRXC1|AT5G66390|LRR XI-23|AT1G05250|AT1G01230|GRXS13|ABCG14|RCD1|MYC2|RABG3E|AT1G72060|AT1G77370,-2.2,hits
